power,temperature,fuel_flow,air_flow
246.9806495,150.0958386,0.020903276,1.983929883
333.1858845,150.3297255,0.024743145,2.348371924
388.764133,150.6074873,0.027215644,2.583036818
522.7065867,151.9973606,0.033793066,3.207299907
687.0383936,156.603934,0.04462973,4.235807661
326.7641719,150.3050786,0.024460616,2.321557018
473.1411248,151.3286181,0.031209538,2.962097272
131.2031565,150.0035669,0.014789952,1.403714344
362.6262698,150.4614121,0.026044266,2.471861276
583.9934606,153.1915049,0.037347076,3.544611003
673.0638891,156.0045736,0.04351938,4.130424362
482.8077782,151.4420748,0.031696602,3.008324497
118.2,150.0017731,0.013925037,1.321625297
716.6014097,158.0527746,0.047136945,4.473767413
118.2,150.0017731,0.013925037,1.321625297
639.0322897,154.7429343,0.040991196,3.890474423
118.2,150.0017731,0.013925037,1.321625297
506.3389286,151.751491,0.032915146,3.123976522
448.2529812,151.0691221,0.029987563,2.846119624
426.7527603,150.8788124,0.028964545,2.749025007
152.8555315,150.0089988,0.016115227,1.529496159
366.0231092,150.4787426,0.026195413,2.486206603
735.1440791,159.1027003,0.048831927,4.634638223
560.017066,152.6673483,0.035901691,3.407429464
599.9041253,153.586262,0.038350688,3.639863841
363.8966946,150.4678388,0.026100763,2.477223404
118.2,150.0017731,0.013925037,1.321625297
297.7805949,150.209784,0.023184535,2.200444174
311.1650326,150.2506883,0.023774495,2.256437276
716.2335344,158.0331073,0.047104322,4.470671162
449.3478952,151.079614,0.030040423,2.851136526
118.2,150.0017731,0.013925037,1.321625297
469.1905786,151.2843757,0.031012583,2.943404244
353.0826904,150.415181,0.025620966,2.431685883
324.6667597,150.2973214,0.024368372,2.312802153
486.1772535,151.4834164,0.031868151,3.024606201
495.5295582,151.6032442,0.032349334,3.070275296
547.6806293,152.4275713,0.035186724,3.33957196
118.2,150.0017731,0.013925037,1.321625297
214.8843993,150.0514637,0.019389068,1.840216462
204.1085484,150.0404471,0.018859808,1.789984377
118.2,150.0017731,0.013925037,1.321625297
333.5254589,150.3310671,0.024758092,2.349790478
543.0484982,152.3423804,0.034922959,3.314538073
118.2,150.0017731,0.013925037,1.321625297
119.9132363,150.0019595,0.01404244,1.332768003
633.536555,154.5629337,0.040604264,3.853750715
164.4419715,150.013522,0.016776767,1.592282954
449.9733753,151.0856441,0.030070654,2.854005814
118.2,150.0017731,0.013925037,1.321625297
118.2,150.0017731,0.013925037,1.321625297
177.7648035,150.0204225,0.0175043,1.661333108
551.9762871,152.508899,0.035433587,3.36300174
398.7902364,150.6718093,0.027671051,2.626259481
288.4780309,150.1842557,0.022772903,2.16137618
420.574942,150.8293532,0.028675466,2.721588508
316.5216143,150.2685191,0.024010167,2.278804952
133.7329744,150.0040285,0.014951667,1.419062732
750.7405824,160.0808668,0.050339485,4.777720505
365.2195568,150.4746004,0.026159632,2.482810712
118.2,150.0017731,0.013925037,1.321625297
589.8756971,153.3328296,0.037713773,3.579414222
476.7285267,151.3698488,0.031389429,2.979170726
680.5854781,156.3208117,0.04411141,4.186613935
170.1666779,150.0162497,0.017093393,1.622333908
213.5697699,150.0500233,0.019325158,1.834150778
118.2,150.0017731,0.013925037,1.321625297
118.2,150.0017731,0.013925037,1.321625297
473.1992693,151.3292783,0.031212446,2.962373242
134.8232046,150.0042401,0.01502075,1.425619417
393.2059816,150.6353815,0.027416924,2.602140245
293.1000782,150.196653,0.022977635,2.180807307
135.9512777,150.0044673,0.015091854,1.432367889
650.1940954,155.1279377,0.041794614,3.96672679
399.6916859,150.6778348,0.027712192,2.63016418
639.1100417,154.7455252,0.04099671,3.890997791
155.6415365,150.0099715,0.016276998,1.544849919
118.2,150.0017731,0.013925037,1.321625297
602.9625123,153.6668029,0.038547971,3.658587918
578.0544957,153.0540849,0.036981824,3.50994494
564.4215133,152.7576909,0.036161522,3.432090098
482.3367255,151.4363705,0.031672694,3.006055384
126.4033273,150.0027978,0.014477487,1.374058336
379.8419719,150.5542452,0.026813459,2.544865413
406.5014589,150.7246913,0.028024099,2.65976722
118.2,150.0017731,0.013925037,1.321625297
664.1684887,155.6488896,0.04283542,4.065509679
434.179681,150.9412719,0.02931484,2.782271445
732.7438129,158.9601108,0.048606756,4.613267225
340.0966281,150.3578069,0.025047506,2.377258768
496.0673286,151.6103676,0.032377234,3.072923259
493.8818605,151.5815788,0.03226401,3.062177163
219.7696972,150.05706,0.019625078,1.862616122
702.083042,157.3088258,0.045877416,4.354225589
516.8026162,151.905576,0.033473334,3.176954137
637.6172309,154.6959985,0.040891034,3.880968013
176.0738947,150.0194371,0.017413729,1.652737024
475.9896941,151.361274,0.031352298,2.975646617
118.2,150.0017731,0.013925037,1.321625297
299.4898268,150.2147271,0.023259999,2.207606501
138.2527499,150.0049577,0.015235754,1.446025409
325.9557942,150.302072,0.024425062,2.31818263
427.9409261,150.8885814,0.029020379,2.754324133
405.8352321,150.7200014,0.027993494,2.656862558
614.8441067,153.9948333,0.039328462,3.732664292
118.2,150.0017731,0.013925037,1.321625297
481.187722,151.4225331,0.031614453,3.000527708
171.280733,150.0168212,0.017154287,1.628113336
551.1570789,152.4932139,0.035386339,3.358517396
381.1000435,150.5615326,0.026870008,2.550232452
384.5073732,150.5816293,0.027023424,2.564793148
284.0112364,150.1727977,0.022574584,2.142553785
663.749081,155.6325939,0.042803593,4.062488998
359.0260479,150.4435517,0.025884359,2.456684493
739.2194491,159.3495502,0.049218331,4.671311789
118.2,150.0017731,0.013925037,1.321625297
257.5602625,150.1147482,0.021386989,2.029839113
268.9546235,150.1377801,0.021901814,2.078701133
196.6410724,150.033824,0.018485213,1.754431608
628.9648631,154.4178127,0.040286585,3.823599772
477.7176063,151.3813961,0.031439204,2.983894867
189.7056366,150.0283663,0.018130854,1.720799359
655.8096771,155.3319093,0.042208057,4.005966715
164.8193429,150.0136913,0.016797836,1.594282622
604.531581,153.7087302,0.03864975,3.668247739
320.1753726,150.2811827,0.024170859,2.294056184
563.1220838,152.7307704,0.036084608,3.42479019
419.7547586,150.8229524,0.028637238,2.717960253
697.4438698,157.0845596,0.045486647,4.317137713
118.2,150.0017731,0.013925037,1.321625297
299.1511552,150.2137413,0.02324505,2.206187676
770.2189246,161.4375367,0.052338287,4.967426857
304.6193992,150.2300485,0.023486229,2.229078027
705.142237,157.4602002,0.046138137,4.3789706
577.3617535,153.0383921,0.036939539,3.505931658
448.5911191,151.0723536,0.030003879,2.847668184
729.9157767,158.7947237,0.048343708,4.588301323
118.2,150.0017731,0.013925037,1.321625297
616.0533254,154.0296104,0.039409182,3.740325507
503.9888787,151.7183399,0.032791221,3.112214824
590.2576634,153.3421904,0.037737758,3.581690635
355.5905012,150.4269852,0.025732021,2.442226144
118.2,150.0017731,0.013925037,1.321625297
657.6465582,155.4001763,0.042344681,4.018933716
306.0168135,150.2343509,0.023547805,2.234922129
295.8530084,150.2043049,0.023099373,2.192361515
123.1385411,150.0023488,0.014260514,1.353465356
118.2,150.0017731,0.013925037,1.321625297
767.2665239,161.2216572,0.052026524,4.937837381
563.9669495,152.748248,0.036134592,3.429534124
236.2524149,150.0789333,0.020405903,1.936724214
753.2717518,160.2483922,0.050591692,4.801657519
118.2,150.0017731,0.013925037,1.321625297
317.4369132,150.2716528,0.024050425,2.282625812
421.3062034,150.8350923,0.028709579,2.724826175
707.8117147,157.5946002,0.046367653,4.400753921
504.5005259,151.7255131,0.032818158,3.114771384
457.8921974,151.1643223,0.03045566,2.890546732
409.0154333,150.7425991,0.028139763,2.670744953
524.3539693,152.0236173,0.033882917,3.215827687
118.2,150.0017731,0.013925037,1.321625297
783.1137264,162.4260138,0.053739137,5.100381459
492.2169351,151.5599304,0.032178035,3.054017271
118.2,150.0017731,0.013925037,1.321625297
326.8075803,150.3052407,0.024462525,2.321738221
402.5259978,150.6970478,0.027841769,2.64246227
438.3399067,150.9777417,0.029512447,2.801026302
311.1904891,150.250771,0.023775615,2.256543613
198.8009114,150.035658,0.018594268,1.764781984
526.6525742,152.0607337,0.03400876,3.227771403
776.9855342,161.9468186,0.053065284,5.03642614
248.2679324,150.0980176,0.020962466,1.989547613
268.7595754,150.1373615,0.021893047,2.077869091
269.5849521,150.1391389,0.021930134,2.081389053
431.0292296,150.9143685,0.029165867,2.768132457
384.909798,150.5840378,0.027041569,2.566515296
556.4094752,152.5952386,0.035690686,3.387402991
784.5018836,162.5369976,0.053893874,5.115067625
464.7263392,151.235812,0.030791425,2.922414172
414.8162855,150.7852134,0.028407777,2.6961821
530.4990294,152.1241147,0.034220592,3.247876384
728.268271,158.6996623,0.048191575,4.573862429
118.2,150.0017731,0.013925037,1.321625297
504.3194817,151.7229721,0.032808624,3.113866492
777.2340735,161.9659166,0.053092324,5.038992477
215.3792187,150.052013,0.019413079,1.842495293
753.4848658,160.2626129,0.050613027,4.803682358
613.2271416,153.9487396,0.0392209,3.722455636
118.2,150.0017731,0.013925037,1.321625297
118.2,150.0017731,0.013925037,1.321625297
118.2,150.0017731,0.013925037,1.321625297
162.5838238,150.0127094,0.016672604,1.582396887
263.6638589,150.1267296,0.021663471,2.056079997
506.9525815,151.7602337,0.032947591,3.127055873
270.4064067,150.1409232,0.02196702,2.084889835
647.1640624,155.0207808,0.041574133,3.945801009
118.2,150.0017731,0.013925037,1.321625297
180.2180359,150.0219118,0.017634854,1.673723996
413.5152965,150.7754969,0.028347528,2.690463915
118.2,150.0017731,0.013925037,1.321625297
645.4156666,154.9598558,0.041447728,3.933803818
124.1104219,150.0024765,0.014325492,1.359632467
328.8029103,150.3127557,0.024550291,2.33006814
118.2,150.0017731,0.013925037,1.321625297
271.4842851,150.1432882,0.022015381,2.089479782
519.6934273,151.9500691,0.033629445,3.191770654
531.6058201,152.1426511,0.034281839,3.253689303
137.4967401,150.0047926,0.015188655,1.441555221
463.6361364,151.2241787,0.030737639,2.91730932
371.9566661,150.5101602,0.026460131,2.511331074
249.4543848,150.1000552,0.021016933,1.994717156
657.4677609,155.3934974,0.042331352,4.01766866
563.2423055,152.7332516,0.036091715,3.425464708
634.9633079,154.609075,0.040704182,3.86323387
118.2,150.0017731,0.013925037,1.321625297
785.412627,162.6103086,0.053995823,5.124743536
146.2747764,150.0069678,0.015725734,1.492529415
193.0684781,150.0309317,0.018303492,1.737184387
299.285811,150.2141329,0.023250994,2.20675182
318.7410296,150.2761622,0.02410778,2.288069389
251.2379125,150.1031719,0.021098661,2.002473884
118.2,150.0017731,0.013925037,1.321625297
555.2467822,152.5723542,0.035623024,3.380981235
244.842627,150.0922922,0.020804747,1.974578579
420.284357,150.827081,0.028661918,2.720302668
118.2,150.0017731,0.013925037,1.321625297
386.9037546,150.5960824,0.027131558,2.575056133
537.8751569,152.2502275,0.034631291,3.286855867
522.9857515,152.00179,0.033808273,3.208743145
672.9839877,156.0012917,0.043513159,4.129833956
227.7467269,150.0670522,0.020005754,1.898746136
118.2,150.0017731,0.013925037,1.321625297
220.3411752,150.0577401,0.019652538,1.86522237
481.3926058,151.4249925,0.03162483,3.001512626
491.7447182,151.5538346,0.032153694,3.05170707
752.2921807,160.183259,0.050493829,4.792369331
447.342544,151.0604594,0.029943669,2.841953616
657.1384059,155.3812137,0.042306817,4.015339983
771.2204125,161.5116294,0.052444783,4.977534391
165.6261068,150.0140582,0.016842783,1.59854857
176.0993615,150.0194517,0.017415097,1.652866833
118.2,150.0017731,0.013925037,1.321625297
121.7227245,150.0021715,0.014165252,1.344424036
162.3672332,150.012617,0.016660417,1.581240181
639.6554288,154.7637341,0.041035423,3.894671951
287.6564871,150.1821101,0.022736464,2.157917756
751.2022969,160.1112369,0.050385329,4.782071532
265.6367382,150.1307769,0.021752482,2.064528047
201.7570201,150.0382752,0.018742582,1.778858423
559.4688022,152.6562809,0.035869519,3.404376012
370.9400615,150.5046723,0.02641471,2.507020144
118.2,150.0017731,0.013925037,1.321625297
563.1652788,152.7316617,0.036087162,3.425032521
200.0704941,150.0367667,0.018658097,1.770840015
204.8386879,150.0411379,0.018896074,1.793426395
582.1640589,153.1486193,0.03723404,3.53388271
510.2689246,151.8081069,0.033123551,3.14375622
649.4698988,155.1021439,0.041741753,3.961709814
635.8882318,154.6392064,0.040769154,3.869400437
602.1938275,153.6464136,0.03849825,3.653868914
716.4514422,158.0447518,0.047123641,4.472504767
692.6030414,156.8571793,0.045084682,4.278987205
733.3149887,158.993856,0.048660179,4.618337544
730.3282542,158.8186713,0.048381924,4.591928394
118.2,150.0017731,0.013925037,1.321625297
741.5275601,159.4920514,0.049439493,4.692302295
149.6340483,150.0079591,0.015925888,1.511526075
206.4038071,150.0426455,0.018973607,1.800785075
776.5727532,161.9151622,0.053020429,5.032168964
233.256207,150.0745992,0.020265578,1.923405985
118.2,150.0017731,0.013925037,1.321625297
478.3679422,151.3890314,0.031471974,2.987005075
215.7052513,150.052377,0.019428886,1.843995537
118.2,150.0017731,0.013925037,1.321625297
731.514087,158.8878498,0.048492076,4.602382975
645.7890205,154.9728105,0.041474671,3.936360984
253.4489694,150.1071259,0.021199734,2.012066777
723.2127341,158.4137646,0.047729753,4.530030827
118.2,150.0017731,0.013925037,1.321625297
676.8942325,156.1638001,0.043819266,4.158886554
560.5949272,152.6790556,0.03593564,3.410651632
316.7931256,150.269446,0.024022109,2.279938386
508.5419686,151.7830451,0.033031791,3.135047246
130.4953738,150.0034449,0.014744348,1.399386024
118.2,150.0017731,0.013925037,1.321625297
581.8611734,153.141567,0.03721537,3.532110798
118.2,150.0017731,0.013925037,1.321625297
118.2,150.0017731,0.013925037,1.321625297
580.1635473,153.102291,0.037110969,3.522202077
703.319068,157.3696491,0.045982463,4.364195604
538.8522459,152.2673948,0.034686147,3.292062194
659.1732876,155.457507,0.042458765,4.029761346
605.6418086,153.738648,0.038721999,3.675104944
232.1497617,150.07304,0.020213589,1.918471717
656.4676765,155.3562749,0.042256919,4.010604169
118.2,150.0017731,0.013925037,1.321625297
615.6799593,154.0188442,0.039384233,3.737957519
700.2433135,157.2191345,0.045721793,4.339455376
118.2,150.0017731,0.013925037,1.321625297
550.752514,152.4854985,0.035363035,3.35630563
726.2949365,158.5870322,0.048010418,4.556668778
150.9913177,150.0083862,0.016005965,1.519126091
371.9868678,150.510324,0.026461481,2.511459186
594.7912313,153.4550428,0.03802408,3.608865423
662.7018777,155.5920884,0.042724288,4.05496221
473.2621542,151.3299926,0.031215591,2.962671739
216.7901129,150.0536007,0.019481408,1.848980406
694.4144844,156.9414835,0.045234415,4.293198333
753.0931458,160.236488,0.050573824,4.799961681
292.5644053,150.1951875,0.02295393,2.17855748
118.2,150.0017731,0.013925037,1.321625297
179.121778,150.0212374,0.017576637,1.668198606
459.6652018,151.1825435,0.030542451,2.898784017
118.2,150.0017731,0.013925037,1.321625297
208.2104443,150.0444314,0.019062762,1.809246711
534.1622923,152.185985,0.034423815,3.267164242
708.2748459,157.6181391,0.046407664,4.404551421
376.8817886,150.5373765,0.0266806,2.532255704
118.2,150.0017731,0.013925037,1.321625297
200.2453654,150.0369212,0.018666873,1.771672956
756.6264955,160.4743595,0.05092934,4.833703659
