Tamb,P(kW),Qch(tons)
7.633333333,0,0
8.65,0,0
8.258333333,0,0
8.733333333,0,0
8.466666667,0,0
7.158333333,0,0
6.7,0,0
6.35,0,0
5.458333333,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
4.65,0,0
4.4,0,0
4.4,0,0
4.4,0,0
4.108333333,0,0
4.191666667,0,0
4.4,0,0
4.75,0,0
5,0,0
5.641666667,0,0
5.458333333,0,0
5.35,0,0
5.6,0,0
5.6,0,0
5.891666667,0,0
5.458333333,0,0
4.65,0,0
3.758333333,0,0
2.658333333,0,0
1.908333333,0,0
1.35,0,0
1.1,0,0
1.1,0,0
1.1,0,0
1.1,0,0
1.1,0,0
1.1,0,0
1.1,0,0
0.808333333,0,0
0.6,0,0
0.891666667,0,0
2.091666667,0,0
3.441666667,0,0
4.541666667,0,0
5,0,0
4.65,0,0
4.75,0,0
5,0,0
5.35,0,0
5.6,0,0
5.25,0,0
4.358333333,0,0
3.55,0,0
3.3,0,0
3.008333333,0,0
2.8,0,0
2.45,0,0
1.908333333,0,0
1.7,0,0
1.7,0,0
1.35,0,0
0.808333333,0,0
0.25,0,0
0.35,0,0
1.533333333,0,0
3.483333333,0,0
4.4,0,0
5.391666667,0,0
7.091666667,0,0
7.158333333,0,0
6.991666667,0,0
7.2,0,0
6.558333333,0,0
5.458333333,0,0
4.65,0,0
4.4,0,0
4.4,0,0
4.4,0,0
4.108333333,0,0
4.191666667,0,0
4.108333333,0,0
3.55,0,0
2.658333333,0,0
1.558333333,0,0
1.1,0,0
1.1,0,0
1.1,0,0
1.45,0,0
1.7,0,0
1.991666667,0,0
2.2,0,0
2.2,0,0
1.908333333,0,0
1.058333333,0,0
0.6,0,0
1.241666667,0,0
1.058333333,0,0
0.6,0,0
0.6,0,0
0.6,0,0
0.6,0,0
0.6,0,0
0.891666667,0,0
1.1,0,0
1.45,0,0
1.7,0,0
1.7,0,0
1.35,0,0
1.1,0,0
0.808333333,0,0
0.6,0,0
0.6,0,0
1.241666667,0,0
1.991666667,0,0
2.841666667,0,0
3.3,0,0
3.3,0,0
3.3,0,0
3.3,0,0
3.65,0,0
3.55,0,0
3.3,0,0
3.3,0,0
3.008333333,0,0
2.8,0,0
2.45,0,0
1.908333333,0,0
1.35,0,0
0.808333333,0,0
0.6,0,0
0.25,0,0
-0.35,0,0
-0.6,0,0
-0.891666667,0,0
-1.1,0,0
-1.1,0,0
-0.808333333,0,0
0.1,0,0
1.241666667,0,0
1.991666667,0,0
2.841666667,0,0
3.65,0,0
4.541666667,0,0
5,0,0
5.35,0,0
5.25,0,0
4.65,0,0
4.108333333,0,0
3.55,0,0
3.008333333,0,0
2.45,0,0
1.908333333,0,0
1.7,0,0
1.35,0,0
1.1,0,0
0.808333333,0,0
0.6,0,0
0.25,0,0
-0.35,0,0
-0.6,0,0
-0.25,0,0
0.641666667,0,0
1.741666667,0,0
2.55,0,0
2.8,0,0
3.441666667,0,0
3.55,0,0
3.65,0,0
3.9,0,0
3.9,0,0
3.9,0,0
3.55,0,0
3.3,0,0
3.3,0,0
3.008333333,0,0
2.45,0,0
2.2,0,0
1.908333333,0,0
1.7,0,0
1.35,0,0
1.1,0,0
0.808333333,0,0
0.6,0,0
0.25,0,0
0.35,0,0
1.241666667,0,0
1.991666667,0,0
2.841666667,0,0
3.941666667,0,0
5.1,0,0
5.891666667,0,0
6.45,0,0
6.7,0,0
6.7,0,0
6.35,0,0
5.808333333,0,0
5.25,0,0
4.65,0,0
3.758333333,0,0
3.008333333,0,0
2.45,0,0
1.908333333,0,0
1.35,0,0
0.808333333,0,0
0.6,0,0
0.25,0,0
0,0,0
0.35,0,0
1.533333333,0,0
2.55,0,0
3.091666667,0,0
3.941666667,0,0
5.1,0,0
5.6,0,0
5.6,0,0
5.25,0,0
5.35,0,0
5.25,0,0
5,0,0
4.65,0,0
4.4,0,0
3.758333333,0,0
2.658333333,0,0
2.2,0,0
1.908333333,0,0
1.7,0,0
1.35,0,0
1.1,0,0
0.808333333,0,0
0.6,0,0
0.6,0,0
0.6,0,0
0.6,0,0
0.891666667,0,0
1.1,0,0
1.45,0,0
1.7,0,0
2.341666667,0,0
3.441666667,0,0
4.191666667,0,0
4.108333333,0,0
3.9,0,0
3.55,0,0
2.658333333,0,0
2.2,0,0
1.908333333,0,0
1.7,0,0
1.35,0,0
0.808333333,0,0
0.6,0,0
0.6,0,0
0.25,0,0
0,0,0
-0.35,0,0
-0.6,0,0
-0.6,0,0
-0.25,0,0
0.35,0,0
1.241666667,0,0
2.983333333,0,0
3.55,0,0
3.65,0,0
3.9,0,0
3.9,0,0
3.9,0,0
3.258333333,0,0
2.45,0,0
1.558333333,0,0
0.808333333,0,0
0.6,0,0
0.6,0,0
0.6,0,0
0.891666667,0,0
1.1,0,0
0.458333333,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.35,0,0
0.891666667,0,0
1.45,0,0
2.633333333,0,0
4.291666667,0,0
5.35,0,0
5.891666667,0,0
7.091666667,0,0
8.091666667,0,0
7.658333333,0,0
6.558333333,0,0
5.808333333,0,0
4.9,0,0
4.108333333,0,0
3.55,0,0
3.008333333,0,0
2.8,0,0
2.45,0,0
1.908333333,0,0
1.7,0,0
1.35,0,0
1.1,0,0
0.808333333,0,0
0.6,0,0
0.6,0,0
1.241666667,0,0
1.7,0,0
1.991666667,0,0
3.191666667,0,0
3.55,0,0
3.65,0,0
3.258333333,0,0
2.8,0,0
2.8,0,0
2.45,0,0
1.558333333,0,0
1.1,0,0
0.808333333,0,0
0.25,0,0
0,0,0
-0.35,0,0
-0.891666667,0,0
-1.1,0,0
-1.45,0,0
-1.7,0,0
-1.991666667,0,0
-2.2,0,0
-2.55,0,0
-2.45,0,0
-1.908333333,0,0
-1.058333333,0,0
0.391666667,0,0
2.383333333,0,0
3.941666667,0,0
6.033333333,0,0
7.841666667,0,0
8.3,0,0
8.008333333,0,0
8.091666667,0,0
8.3,0,0
8.008333333,0,0
7.158333333,0,0
5.708333333,0,0
4.65,0,0
3.758333333,0,0
3.3,0,0
3.008333333,0,0
2.45,0,0
1.558333333,0,0
0.458333333,0,0
-0.641666667,0,0
-1.45,0,0
-1.991666667,0,0
-2.2,0,0
-1.908333333,0,0
-1.35,0,0
-0.108333333,0,0
1.533333333,0,0
2.841666667,0,0
3.941666667,0,0
4.75,0,0
5.35,0,0
5.6,0,0
5.6,0,0
5.25,0,0
5,0,0
4.65,0,0
4.4,0,0
4.108333333,0,0
3.55,0,0
2.658333333,0,0
2.2,0,0
2.55,0,0
2.158333333,0,0
1.35,0,0
1.1,0,0
1.1,0,0
1.45,0,0
1.991666667,0,0
2.841666667,0,0
3.941666667,0,0
5.1,0,0
5.891666667,0,0
6.741666667,0,0
7.55,0,0
7.8,0,0
7.45,0,0
6.558333333,0,0
5.808333333,0,0
4.9,0,0
4.108333333,0,0
3.55,0,0
3.008333333,0,0
2.45,0,0
1.908333333,0,0
1.35,0,0
0.808333333,0,0
-0.1,0,0
-0.6,0,0
-0.891666667,0,0
-0.808333333,0,0
-0.25,0,0
0.35,0,0
0.25,0,0
0.35,0,0
0.891666667,0,0
1.45,0,0
2.341666667,0,0
3.091666667,0,0
3.008333333,0,0
3.091666667,0,0
3.3,0,0
3.65,0,0
3.55,0,0
3.3,0,0
3.008333333,0,0
2.8,0,0
3.091666667,0,0
3.3,0,0
3.65,0,0
3.9,0,0
3.55,0,0
3.008333333,0,0
2.158333333,0,0
1.058333333,0,0
-0.1,0,0
-0.6,0,0
-0.6,0,0
-0.25,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.35,0,0
0.6,0,0
0.25,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.35,0,0
0.6,0,0
0.891666667,0,0
1.741666667,0,0
3.191666667,0,0
5.183333333,0,0
6.45,0,0
7.341666667,0,0
8.441666667,0,0
8.9,0,0
9.541666667,0,0
10,0,0
9.358333333,0,0
8.258333333,0,0
7.45,0,0
6.558333333,0,0
5.808333333,0,0
4.9,0,0
4.108333333,0,0
3.55,0,0
3.008333333,0,0
2.45,0,0
2.2,0,0
2.2,0,0
2.2,0,0
2.2,0,0
2.55,0,0
3.441666667,0,0
4.541666667,0,0
5.991666667,0,0
7.983333333,0,0
8.55,0,0
8.3,0,0
8.3,0,0
8.3,0,0
8.3,0,0
8.008333333,0,0
7.158333333,0,0
6.35,0,0
5.808333333,0,0
5.6,0,0
5.25,0,0
4.358333333,0,0
3.55,0,0
3.008333333,0,0
2.8,0,0
2.45,0,0
2.2,0,0
1.908333333,0,0
1.7,0,0
2.341666667,0,0
3.733333333,0,0
5.391666667,0,0
6.741666667,0,0
7.841666667,0,0
8.3,0,0
8.941666667,0,0
9.4,0,0
9.4,0,0
9.4,0,0
8.758333333,0,0
7.658333333,0,0
7.2,0,0
6.558333333,0,0
5.458333333,0,0
4.65,0,0
3.758333333,0,0
2.658333333,0,0
1.908333333,0,0
1.35,0,0
1.1,0,0
1.1,0,0
1.1,0,0
1.45,0,0
2.341666667,0,0
3.733333333,0,0
4.75,0,0
5.641666667,0,0
5.808333333,0,0
5.6,0,0
5.6,0,0
5.6,0,0
6.533333333,0,0
6.558333333,0,0
5.808333333,0,0
5.25,0,0
5,0,0
5,0,0
4.358333333,0,0
3.55,0,0
3.008333333,0,0
2.45,0,0
2.2,0,0
1.908333333,0,0
1.7,0,0
1.7,0,0
1.7,0,0
1.991666667,0,0
3.191666667,0,0
4.541666667,0,0
5,0,0
5.991666667,0,0
6.991666667,0,0
8.191666667,0,0
8.9,0,0
9.541666667,0,0
9.008333333,0,0
7.658333333,0,0
6.266666667,0,0
4.9,0,0
4.108333333,0,0
3.9,0,0
3.55,0,0
3.3,0,0
3.3,0,0
3.008333333,0,0
2.45,0,0
2.2,0,0
2.2,0,0
1.908333333,0,0
1.7,0,0
2.341666667,0,0
3.091666667,0,0
3.941666667,0,0
4.75,0,0
5.641666667,0,0
6.45,0,0
6.991666667,0,0
7.2,0,0
7.2,0,0
6.908333333,0,0
6.058333333,0,0
5.6,0,0
5.6,0,0
5.891666667,0,0
5.808333333,0,0
5.25,0,0
5.35,0,0
4.258333333,0,0
3.65,0,0
4.541666667,0,0
4.65,0,0
4.108333333,0,0
3.9,0,0
3.9,0,0
3.9,0,0
4.541666667,0,0
5,0,0
5.641666667,0,0
6.741666667,0,0
7.841666667,0,0
8.65,0,0
9.541666667,0,0
10.35,0,0
10.6,0,0
10.6,0,0
10.89166667,0,0
10.80833333,0,0
10.6,0,0
10.6,0,0
10.25,0,0
10.35,0,0
10.25,0,0
10.35,0,0
10.25,0,0
10,0,0
10.35,0,0
10.6,0,0
10.6,0,0
10.25,0,0
9.65,0,0
9.75,0,0
10,0,0
10,0,0
10,0,0
10.35,0,0
10.6,0,0
11.24166667,0,0
11.7,0,0
11.35,0,0
11.1,0,0
10.80833333,0,0
10.25,0,0
10,0,0
9.65,0,0
9.75,0,0
10,0,0
10,0,0
9.65,0,0
9.108333333,0,0
9.191666667,0,0
9.4,0,0
9.75,0,0
10.35,0,0
11.53333333,0,0
12.84166667,0,0
14.93333333,77.91241177,227.7161827
14.46666667,74.3376901,205.3626718
13.65,66.69741714,180.1267235
13.9,66.98661744,181.6279344
14.89166667,67.67962356,184.1336143
14.9,69.40682659,190.274224
13.11666667,67.05240366,181.1096133
11.26666667,14.54498807,37.149657
10.6,0,0
10.25,0,0
9.65,0,0
9.108333333,0,0
8.258333333,0,0
7.45,0,0
7.2,0,0
6.558333333,0,0
5.808333333,0,0
5.6,0,0
5.25,0,0
4.65,0,0
4.108333333,0,0
3.9,0,0
4.891666667,0,0
6.241666667,0,0
7.633333333,0,0
9.641666667,0,0
11.53333333,0,0
12.55,0,0
13.09166667,0,0
13.00833333,0,0
11.51666667,0,0
10.25,0,0
9.358333333,0,0
8.55,0,0
8.941666667,0,0
9.4,0,0
8.758333333,0,0
8.3,0,0
8.008333333,0,0
7.8,0,0
7.8,0,0
8.091666667,0,0
8.3,0,0
8.3,0,0
8.65,0,0
9.191666667,0,0
10.1,0,0
11.24166667,0,0
12.63333333,0,0
13.94166667,0,0
15.1,0,0
14.60833333,0,0
13.55,0,0
13.00833333,0,0
12.8,0,0
12.45,0,0
12.2,0,0
10.91666667,0,0
9.358333333,0,0
8.55,0,0
8.008333333,0,0
7.45,0,0
6.908333333,0,0
6.35,0,0
5.808333333,0,0
5.6,0,0
3.325,0,0
1.058333333,0,0
0.6,0,0
0.6,0,0
0.6,0,0
0.6,0,0
0.891666667,0,0
1.45,0,0
1.991666667,0,0
2.55,0,0
3.091666667,0,0
3.941666667,0,0
5.1,0,0
5.6,0,0
5.25,0,0
5,0,0
5,0,0
4.65,0,0
4.75,0,0
4.65,0,0
4.4,0,0
4.4,0,0
4.108333333,0,0
3.9,0,0
3.9,0,0
3.9,0,0
4.191666667,0,0
4.75,0,0
5,0,0
5.35,0,0
5.6,0,0
4.9,0,0
4.4,0,0
4.75,0,0
5,0,0
5.35,0,0
5.6,0,0
5.6,0,0
5.25,0,0
4.65,0,0
4.75,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5.35,0,0
5.6,0,0
5.6,0,0
5.6,0,0
5.891666667,0,0
6.45,0,0
7.341666667,0,0
7.8,0,0
7.8,0,0
8.441666667,0,0
10.825,0,0
11.55833333,0,0
11.45,0,0
12.34166667,0,0
12.8,0,0
12.8,0,0
12.15833333,0,0
10.70833333,0,0
9.358333333,0,0
8.55,0,0
7.658333333,0,0
6.908333333,0,0
5.708333333,0,0
4.65,0,0
4.108333333,0,0
3.55,0,0
3.008333333,0,0
2.158333333,0,0
1.35,0,0
1.1,0,0
1.1,0,0
1.45,0,0
2.341666667,0,0
3.091666667,0,0
4.291666667,0,0
5.35,0,0
5.891666667,0,0
5.808333333,0,0
6.533333333,0,0
7.2,0,0
6.908333333,0,0
6.35,0,0
5.808333333,0,0
5.25,0,0
4.65,0,0
4.4,0,0
4.108333333,0,0
3.9,0,0
3.55,0,0
3.3,0,0
3.008333333,0,0
3.091666667,0,0
3.3,0,0
3.65,0,0
4.541666667,0,0
4.008333333,0,0
3.3,0,0
3.941666667,0,0
5.391666667,0,0
7.733333333,0,0
9.191666667,0,0
11.03333333,0,0
13.48333333,55.50630618,159.8560574
15.39166667,75.58583245,211.3579455
16.1,72.44380894,200.302494
15.80833333,70.46172987,193.6860204
15.25,68.76133736,187.7708669
14.35833333,65.44104512,175.8709482
13.55,20.64789595,54.41013039
13.3,0,0
12.65833333,0,0
10.56666667,0,0
8.758333333,0,0
8.008333333,0,0
7.45,0,0
6.908333333,0,0
6.058333333,0,0
5.6,0,0
4.9,0,0
4.108333333,0,0
3.9,0,0
4.191666667,0,0
5.1,0,0
5.25,0,0
5.641666667,0,0
6.741666667,0,0
7.55,0,0
8.091666667,0,0
8.65,0,0
8.258333333,0,0
7.158333333,0,0
6.35,0,0
5.808333333,0,0
5.25,0,0
4.358333333,0,0
3.258333333,0,0
2.45,0,0
1.908333333,0,0
1.35,0,0
0.808333333,0,0
0.6,0,0
0.25,0,0
0.35,0,0
0.891666667,0,0
2.383333333,0,0
3.3,0,0
4.641666667,0,0
5.25,0,0
5.991666667,0,0
6.7,0,0
6.7,0,0
6.058333333,0,0
5.25,0,0
4.65,0,0
4.108333333,0,0
3.9,0,0
3.55,0,0
2.658333333,0,0
1.908333333,0,0
1.35,0,0
1.1,0,0
0.808333333,0,0
0.25,0,0
0,0,0
0,0,0
0,0,0
0.35,0,0
0.891666667,0,0
1.741666667,0,0
2.841666667,0,0
4.291666667,0,0
5,0,0
5.991666667,0,0
7.633333333,0,0
8.65,0,0
8.55,0,0
7.016666667,0,0
5.458333333,0,0
5,0,0
5.35,0,0
5.891666667,0,0
5.808333333,0,0
5.25,0,0
5,0,0
4.65,0,0
4.108333333,0,0
3.9,0,0
3.9,0,0
3.9,0,0
3.9,0,0
3.9,0,0
3.9,0,0
4.541666667,0,0
5.641666667,0,0
6.1,0,0
6.741666667,0,0
7.841666667,0,0
8.65,0,0
9.541666667,0,0
9.65,0,0
9.108333333,0,0
8.55,0,0
8.008333333,0,0
7.45,0,0
6.908333333,0,0
6.058333333,0,0
5.25,0,0
4.65,0,0
4.4,0,0
4.4,0,0
4.108333333,0,0
3.9,0,0
3.55,0,0
3.3,0,0
4.291666667,0,0
5.991666667,0,0
7.633333333,0,0
8.65,0,0
8.9,0,0
9.191666667,0,0
9.75,0,0
10,0,0
9.65,0,0
9.4,0,0
9.108333333,0,0
8.55,0,0
8.008333333,0,0
7.8,0,0
7.8,0,0
7.8,0,0
8.091666667,0,0
8.3,0,0
8.3,0,0
8.008333333,0,0
7.8,0,0
8.091666667,0,0
8.008333333,0,0
8.091666667,0,0
8.941666667,0,0
10.1,0,0
11.53333333,0,0
12.55,0,0
13.73333333,0,0
15.1,0,0
15.6,0,0
14.60833333,0,0
13.55,0,0
13.00833333,0,0
12.45,0,0
13.19166667,0,0
14.54166667,0,0
15,0,0
14.35833333,74.32945752,215.7540759
14.19166667,68.40886347,184.9093637
14.75,66.67794834,180.3452494
15.35,65.96530604,177.9087059
15.6,63.93279817,170.5704706
15.89166667,62.75952966,166.4653439
16.45,62.21893713,164.5285747
16.7,62.94739724,167.2030402
16.7,61.89041844,163.2845159
16.35,61.82282979,163.1216367
16.74166667,63.02528636,167.5694204
17.2,65.78832605,177.53875
18.19166667,72.63055839,201.891968
19.89166667,77.49434288,218.3389458
21.88333333,82.57466674,235.2722915
23.44166667,87.11709015,249.5672451
25.53333333,103.6337532,288.8293549
26.99166667,145.7615859,366.2972903
27.2,184.1365152,412.795154
27.55,206.7516324,433.9913051
26.51666667,215.3445343,435.0327376
24.25833333,186.3225963,389.2462737
21.375,155.8049202,345.5134735
19.35833333,124.181775,298.2549424
21.175,117.3517292,295.4388131
22.15833333,139.4726375,338.8841872
21.35,137.3525483,329.2195208
20.45833333,126.1833444,306.3126792
20,111.1317974,277.6232545
19.65,104.6473708,267.543347
19.4,100.0638735,260.4150434
19.4,98.3258255,258.4517358
18.75833333,95.18090133,252.0347776
18.65,88.46839627,238.7340762
19.19166667,89.18618249,242.803449
19.4,90.8690029,247.5556424
20.1,88.15772032,243.6928378
21.88333333,94.78060286,262.1626847
22.45,101.8276994,275.9569924
22.84166667,99.52214437,269.0220309
23.94166667,101.7446535,274.332678
24.4,100.1393727,270.4274174
23.46666667,96.23589595,262.3887419
20.525,85.13526072,236.5839463
16.975,73.62105514,203.5145837
13.96666667,22.86780698,62.24033334
12.15833333,0,0
11.35,0,0
10.45833333,0,0
9.358333333,0,0
7.908333333,0,0
6.908333333,0,0
6.7,0,0
6.35,0,0
6.1,0,0
5.808333333,0,0
5.6,0,0
5.6,0,0
5.6,0,0
5.6,0,0
5.6,0,0
5.25,0,0
5.35,0,0
5.6,0,0
5.6,0,0
5.25,0,0
5,0,0
4.65,0,0
4.108333333,0,0
3.55,0,0
3.3,0,0
3.3,0,0
3.3,0,0
3.3,0,0
3.3,0,0
3.65,0,0
4.191666667,0,0
4.4,0,0
4.4,0,0
4.4,0,0
4.75,0,0
5,0,0
5.35,0,0
5.891666667,0,0
6.45,0,0
7.341666667,0,0
12,0,0
15,0,0
13.71666667,0,0
13.44166667,0,0
13.9,0,0
13.25833333,0,0
12.8,0,0
12.8,0,0
11.80833333,0,0
10.45833333,0,0
9.65,0,0
8.758333333,0,0
8.3,0,0
8.008333333,0,0
7.8,0,0
7.45,0,0
6.558333333,0,0
6.1,0,0
5.458333333,0,0
5,0,0
5.35,0,0
5.6,0,0
6.241666667,0,0
6.991666667,0,0
7.55,0,0
7.8,0,0
7.45,0,0
7.2,0,0
7.2,0,0
7.2,0,0
6.908333333,0,0
6.35,0,0
5.458333333,0,0
5,0,0
5,0,0
4.65,0,0
4.4,0,0
4.108333333,0,0
3.9,0,0
3.55,0,0
3.3,0,0
3.3,0,0
3.3,0,0
3.3,0,0
3.65,0,0
4.191666667,0,0
5.391666667,0,0
6.741666667,0,0
7.841666667,0,0
8.65,0,0
9.541666667,0,0
10.64166667,0,0
11.1,0,0
11.45,0,0
11.7,0,0
11.35,0,0
10.80833333,0,0
10.6,0,0
10.25,0,0
9.65,0,0
9.4,0,0
9.4,0,0
9.108333333,0,0
7.908333333,0,0
6.558333333,0,0
6.1,0,0
6.1,0,0
5.458333333,0,0
5.35,0,0
5.891666667,0,0
6.45,0,0
6.35,0,0
6.45,0,0
6.7,0,0
6.35,0,0
5.808333333,0,0
6.241666667,0,0
6.991666667,0,0
7.55,0,0
7.45,0,0
6.558333333,0,0
5.808333333,0,0
4.9,0,0
4.108333333,0,0
3.9,0,0
3.55,0,0
3.008333333,0,0
2.8,0,0
2.8,0,0
2.8,0,0
2.8,0,0
2.8,0,0
3.091666667,0,0
3.65,0,0
4.541666667,0,0
5.35,0,0
6.883333333,0,0
8.441666667,0,0
9.191666667,0,0
9.4,0,0
9.4,0,0
9.75,0,0
9.008333333,0,0
7.658333333,0,0
6.908333333,0,0
6.35,0,0
6.1,0,0
5.808333333,0,0
5.25,0,0
4.65,0,0
4.4,0,0
4.4,0,0
4.4,0,0
4.108333333,0,0
3.9,0,0
3.9,0,0
4.541666667,0,0
5.991666667,0,0
8.275,0,0
10.39166667,0,0
11.74166667,0,0
12.84166667,62.71168384,155.3764754
13.65,13.24532285,30.04881174
14.54166667,45.70495143,124.7260227
15.64166667,74.86002724,209.4473086
16.1,79.46215553,224.843694
16.1,79.17054467,223.6094887
15.80833333,78.86774083,222.5038828
15.25,68.45030751,189.2655648
14.35833333,67.05182654,181.4876884
13.55,64.61626441,169.5027133
12.65833333,50.19808068,125.4367761
11.90833333,15.74015622,40.49328249
11.35,0,0
10.45833333,0,0
9.358333333,0,0
8.55,0,0
8.008333333,0,0
7.158333333,0,0
7.341666667,0,0
8.441666667,0,0
9.891666667,0,0
11.53333333,0,0
13.19166667,0,0
15.53333333,0,0
16.99166667,0,0
17.2,45.00609862,122.5572762
17.55,22.15045542,59.92370173
18.09166667,44.76547436,121.4839252
16.725,22.45198734,60.98992459
14.9,0,0
13.75833333,0,0
13.00833333,0,0
12.15833333,0,0
11.7,0,0
11.35,0,0
10.80833333,0,0
10.6,0,0
9.9,0,0
9.75,0,0
9.358333333,0,0
8.55,0,0
8.008333333,0,0
8.441666667,0,0
9.891666667,0,0
11.53333333,0,0
12.84166667,0,0
14.29166667,0,0
15.99166667,0,0
17.34166667,0,0
18.73333333,0,0
18.75833333,0,0
17.36666667,0,0
15.70833333,0,0
14.00833333,0,0
13.00833333,0,0
12.45,0,0
11.55833333,0,0
10.80833333,0,0
10.6,0,0
10.6,0,0
10.25,0,0
10.64166667,0,0
9.816666667,0,0
8.9,0,0
8.9,0,0
8.55,0,0
8.65,0,0
10.53333333,0,0
12.63333333,0,0
14.29166667,77.23145705,225.584755
15.99166667,71.95409687,197.3393523
17.34166667,75.61462137,211.7798614
17.8,83.46581048,238.3323823
18.09166667,28.67257104,82.16235432
17.65833333,0,0
17.2,0,0
16.90833333,0,0
16.05833333,0,0
15.25,0,0
14.65,0,0
14.10833333,0,0
13.55,0,0
12.65833333,40.72576507,106.1161736
12.55,18.66440763,48.23561319
12.8,0,0
12.8,0,0
12.15833333,0,0
11.7,0,0
11.99166667,0,0
12.55,0,0
12.45,0,0
12.2,0,0
12.84166667,0,0
13.65,0,0
14.19166667,0,0
14.75,0,0
15.35,0,0
15.6,51.70160368,145.5235364
15.25,78.12037711,220.1227423
14.65,25.9767798,73.13765738
14.4,0,0
14.4,0,0
14.10833333,60.14769899,173.2636166
13.55,68.08209267,184.1489355
13.3,64.55332569,172.6785992
13.3,21.08507185,56.04415972
13.3,55.37943461,149.7878688
13.3,67.62255568,174.8833144
13.00833333,57.32161916,141.2896179
13.09166667,22.54884801,59.99043063
13.3,0,0
13.65,0,0
13.9,0,0
13.9,60.65766895,173.268853
13.55,60.81129707,158.4177362
13.65,64.87820997,171.4255942
13.9,14.68774484,37.82807688
13.9,39.81701325,99.57392744
14.54166667,69.11067664,189.2300831
15.64166667,23.63932589,65.20757847
16.74166667,66.95563872,195.5524643
17.84166667,81.44591646,230.1434752
18.94166667,82.51382188,234.7321208
19.75,85.13217457,243.2194772
20.35,86.93615837,249.3114977
20.6,82.15002377,232.9809448
19.9,80.24539284,227.0497777
19.10833333,77.71190656,218.4559679
18.55,73.33840866,203.5168478
17.65833333,71.02558065,195.6373641
16.90833333,69.79040957,191.4306023
15.70833333,69.31283026,186.8443346
15,60.0153589,147.9417437
15,64.37101871,164.6974366
14.65,65.78303042,173.2245252
14.4,60.62693746,158.296473
14.10833333,20.04455446,52.27977334
13.25833333,0,0
12.8,0,0
13.09166667,0,0
12.36666667,0,0
11.7,0,0
11.99166667,0,0
11.55833333,0,0
11.74166667,0,0
11.90833333,0,0
11.7,0,0
11.35,0,0
10.80833333,0,0
10.6,0,0
10.89166667,0,0
11.1,0,0
11.1,0,0
11.1,0,0
11.1,0,0
11.45,0,0
11.35,0,0
11.45,0,0
11.35,0,0
11.1,0,0
10.80833333,0,0
10.6,0,0
10.89166667,0,0
11.45,0,0
12.34166667,0,0
13.09166667,0,0
14.64166667,0,0
16.53333333,0,0
17.84166667,0,0
18.3,0,0
18.3,0,0
18.3,0,0
17.65833333,50.67486998,142.0699895
16.55833333,69.92846748,191.6017408
15.45833333,22.53831307,61.20220687
15.35,0,0
13.61666667,0,0
12.2,0,0
12.2,0,0
11.90833333,0,0
11.7,0,0
11.7,0,0
11.35,0,0
11.45,0,0
11.35,0,0
10.80833333,0,0
9.9,0,0
9.4,0,0
9.75,0,0
10,0,0
10.35,0,0
12.175,0,0
13.65,0,0
13.55,0,0
13.3,0,0
13.3,0,0
12.65833333,41.89745475,110.6787008
11.55833333,14.27965074,36.66410283
10.80833333,0,0
9.9,0,0
9.108333333,0,0
8.55,0,0
8.65,0,0
8.9,0,0
8.9,0,0
8.9,0,0
8.9,0,0
8.55,0,0
8.3,0,0
8.3,0,0
8.3,0,0
8.3,0,0
8.941666667,0,0
9.4,0,0
8.758333333,0,0
7.366666667,0,0
7.633333333,0,0
9.641666667,0,0
9.9,0,0
9.4,0,0
9.75,0,0
9.65,0,0
9.4,0,0
9.75,0,0
9.358333333,0,0
9.191666667,0,0
9.4,0,0
9.4,0,0
9.108333333,0,0
9.541666667,0,0
9.65,0,0
9.75,0,0
10,0,0
9.65,0,0
9.4,0,0
10.74166667,0,0
12.98333333,52.66337682,146.3564817
15.18333333,67.69424664,184.3033556
18.025,76.30105375,214.4897762
20.39166667,84.60109871,242.1251963
22.09166667,90.30121322,260.341128
23.73333333,95.39247847,276.3108843
25.1,99.87921055,290.0808318
25.89166667,102.7790269,298.7258979
26.1,100.4091602,291.0579052
26.45,95.47917642,274.3289401
26.35,93.66211423,265.6152017
25.10833333,89.32620185,251.2076423
23.75833333,89.24583509,249.5192551
23.3,88.16143731,246.3323551
22.65833333,29.19274832,81.67561397
21.90833333,0,0
21.35,0,0
21.1,0,0
20.80833333,0,0
20.25,0,0
19.35833333,0,0
18.55,0,0
18.94166667,0,0
20.1,0,0
21.88333333,0,0
24.43333333,0,0
27.175,0,0
28.94166667,0,0
30.1,0,0
30.89166667,0,0
31.1,0,0
31.45,0,0
31.35,0,0
30.80833333,0,0
29.9,0,0
28.75833333,0,0
28.3,0,0
27.01666667,0,0
26.45,0,0
26.05833333,0,0
24.9,0,0
24.10833333,0,0
23.55,0,0
23.00833333,0,0
22.8,0,0
22.45,0,0
21.90833333,0,0
22.34166667,0,0
24.08333333,0,0
26.28333333,0,0
28.19166667,0,0
30.18333333,0,0
31.45,165.4521016,279.7030091
31.99166667,191.7601823,307.203066
32.84166667,183.752321,294.3316252
