timestamp,electricity_cost
1/31/2018,0.076
1/31/2018,0.076
1/31/2018,0.076
1/31/2018,0.076
1/31/2018,0.076
1/31/2018,0.055
1/31/2018,0.055
1/31/2018,0.055
1/31/2018,0.055
2/1/2018,0.055
2/1/2018,0.055
2/1/2018,0.055
2/1/2018,0.055
2/1/2018,0.055
2/1/2018,0.055
2/1/2018,0.055
2/1/2018,0.076
2/1/2018,0.076
2/1/2018,0.076
2/1/2018,0.076
2/1/2018,0.076
2/1/2018,0.076
2/1/2018,0.076
2/1/2018,0.076
2/1/2018,0.076
2/1/2018,0.076
2/1/2018,0.076
2/1/2018,0.076
2/1/2018,0.076
2/1/2018,0.055
2/1/2018,0.055
2/1/2018,0.055
2/1/2018,0.055
2/2/2018,0.055
2/2/2018,0.055
2/2/2018,0.055
2/2/2018,0.055
2/2/2018,0.055
2/2/2018,0.055
2/2/2018,0.055
2/2/2018,0.076
2/2/2018,0.076
2/2/2018,0.076
2/2/2018,0.076
2/2/2018,0.076
2/2/2018,0.076
2/2/2018,0.076
2/2/2018,0.076
2/2/2018,0.076
2/2/2018,0.076
2/2/2018,0.076
2/2/2018,0.076
2/2/2018,0.076
2/2/2018,0.055
2/2/2018,0.055
2/2/2018,0.055
2/2/2018,0.055
2/3/2018,0.055
2/3/2018,0.055
2/3/2018,0.055
2/3/2018,0.055
2/3/2018,0.055
2/3/2018,0.055
2/3/2018,0.055
2/3/2018,0.076
2/3/2018,0.076
2/3/2018,0.076
2/3/2018,0.076
2/3/2018,0.076
2/3/2018,0.076
2/3/2018,0.076
2/3/2018,0.076
2/3/2018,0.076
2/3/2018,0.076
2/3/2018,0.076
2/3/2018,0.076
2/3/2018,0.076
2/3/2018,0.055
2/3/2018,0.055
2/3/2018,0.055
2/3/2018,0.055
2/4/2018,0.055
2/4/2018,0.055
2/4/2018,0.055
2/4/2018,0.055
2/4/2018,0.055
2/4/2018,0.055
2/4/2018,0.055
2/4/2018,0.076
2/4/2018,0.076
2/4/2018,0.076
2/4/2018,0.076
2/4/2018,0.076
2/4/2018,0.076
2/4/2018,0.076
2/4/2018,0.076
2/4/2018,0.076
2/4/2018,0.076
2/4/2018,0.076
2/4/2018,0.076
2/4/2018,0.076
2/4/2018,0.055
2/4/2018,0.055
2/4/2018,0.055
2/4/2018,0.055
2/5/2018,0.055
2/5/2018,0.055
2/5/2018,0.055
2/5/2018,0.055
2/5/2018,0.055
2/5/2018,0.055
2/5/2018,0.055
2/5/2018,0.076
2/5/2018,0.076
2/5/2018,0.076
2/5/2018,0.076
2/5/2018,0.076
2/5/2018,0.076
2/5/2018,0.076
2/5/2018,0.076
2/5/2018,0.076
2/5/2018,0.076
2/5/2018,0.076
2/5/2018,0.076
2/5/2018,0.076
2/5/2018,0.055
2/5/2018,0.055
2/5/2018,0.055
2/5/2018,0.055
2/6/2018,0.055
2/6/2018,0.055
2/6/2018,0.055
2/6/2018,0.055
2/6/2018,0.055
2/6/2018,0.055
2/6/2018,0.055
2/6/2018,0.076
2/6/2018,0.076
2/6/2018,0.076
2/6/2018,0.076
2/6/2018,0.076
2/6/2018,0.076
2/6/2018,0.076
2/6/2018,0.076
2/6/2018,0.076
2/6/2018,0.076
2/6/2018,0.076
2/6/2018,0.076
2/6/2018,0.076
2/6/2018,0.055
2/6/2018,0.055
2/6/2018,0.055
2/6/2018,0.055
2/7/2018,0.055
2/7/2018,0.055
2/7/2018,0.055
2/7/2018,0.055
2/7/2018,0.055
2/7/2018,0.055
2/7/2018,0.055
2/7/2018,0.076
2/7/2018,0.076
2/7/2018,0.076
2/7/2018,0.076
2/7/2018,0.076
2/7/2018,0.076
2/7/2018,0.076
2/7/2018,0.076
2/7/2018,0.076
2/7/2018,0.076
2/7/2018,0.076
2/7/2018,0.076
2/7/2018,0.076
2/7/2018,0.055
2/7/2018,0.055
2/7/2018,0.055
2/7/2018,0.055
2/8/2018,0.055
2/8/2018,0.055
2/8/2018,0.055
2/8/2018,0.055
2/8/2018,0.055
2/8/2018,0.055
2/8/2018,0.055
2/8/2018,0.076
2/8/2018,0.076
2/8/2018,0.076
2/8/2018,0.076
2/8/2018,0.076
2/8/2018,0.076
2/8/2018,0.076
2/8/2018,0.076
2/8/2018,0.076
2/8/2018,0.076
2/8/2018,0.076
2/8/2018,0.076
2/8/2018,0.076
2/8/2018,0.055
2/8/2018,0.055
2/8/2018,0.055
2/8/2018,0.055
2/9/2018,0.055
2/9/2018,0.055
2/9/2018,0.055
2/9/2018,0.055
2/9/2018,0.055
2/9/2018,0.055
2/9/2018,0.055
2/9/2018,0.076
2/9/2018,0.076
2/9/2018,0.076
2/9/2018,0.076
2/9/2018,0.076
2/9/2018,0.076
2/9/2018,0.076
2/9/2018,0.076
2/9/2018,0.076
2/9/2018,0.076
2/9/2018,0.076
2/9/2018,0.076
2/9/2018,0.076
2/9/2018,0.055
2/9/2018,0.055
2/9/2018,0.055
2/9/2018,0.055
2/10/2018,0.055
2/10/2018,0.055
2/10/2018,0.055
2/10/2018,0.055
2/10/2018,0.055
2/10/2018,0.055
2/10/2018,0.055
2/10/2018,0.076
2/10/2018,0.076
2/10/2018,0.076
2/10/2018,0.076
2/10/2018,0.076
2/10/2018,0.076
2/10/2018,0.076
2/10/2018,0.076
2/10/2018,0.076
2/10/2018,0.076
2/10/2018,0.076
2/10/2018,0.076
2/10/2018,0.076
2/10/2018,0.055
2/10/2018,0.055
2/10/2018,0.055
2/10/2018,0.055
2/11/2018,0.055
2/11/2018,0.055
2/11/2018,0.055
2/11/2018,0.055
2/11/2018,0.055
2/11/2018,0.055
2/11/2018,0.055
2/11/2018,0.076
2/11/2018,0.076
2/11/2018,0.076
2/11/2018,0.076
2/11/2018,0.076
2/11/2018,0.076
2/11/2018,0.076
2/11/2018,0.076
2/11/2018,0.076
2/11/2018,0.076
2/11/2018,0.076
2/11/2018,0.076
2/11/2018,0.076
2/11/2018,0.055
2/11/2018,0.055
2/11/2018,0.055
2/11/2018,0.055
2/12/2018,0.055
2/12/2018,0.055
2/12/2018,0.055
2/12/2018,0.055
2/12/2018,0.055
2/12/2018,0.055
2/12/2018,0.055
2/12/2018,0.076
2/12/2018,0.076
2/12/2018,0.076
2/12/2018,0.076
2/12/2018,0.076
2/12/2018,0.076
2/12/2018,0.076
2/12/2018,0.076
2/12/2018,0.076
2/12/2018,0.076
2/12/2018,0.076
2/12/2018,0.076
2/12/2018,0.076
2/12/2018,0.055
2/12/2018,0.055
2/12/2018,0.055
2/12/2018,0.055
2/13/2018,0.055
2/13/2018,0.055
2/13/2018,0.055
2/13/2018,0.055
2/13/2018,0.055
2/13/2018,0.055
2/13/2018,0.055
2/13/2018,0.076
2/13/2018,0.076
2/13/2018,0.076
2/13/2018,0.076
2/13/2018,0.076
2/13/2018,0.076
2/13/2018,0.076
2/13/2018,0.076
2/13/2018,0.076
2/13/2018,0.076
2/13/2018,0.076
2/13/2018,0.076
2/13/2018,0.076
2/13/2018,0.055
2/13/2018,0.055
2/13/2018,0.055
2/13/2018,0.055
2/14/2018,0.055
2/14/2018,0.055
2/14/2018,0.055
2/14/2018,0.055
2/14/2018,0.055
2/14/2018,0.055
2/14/2018,0.055
2/14/2018,0.076
2/14/2018,0.076
2/14/2018,0.076
2/14/2018,0.076
2/14/2018,0.076
2/14/2018,0.076
2/14/2018,0.076
2/14/2018,0.076
2/14/2018,0.076
2/14/2018,0.076
2/14/2018,0.076
2/14/2018,0.076
2/14/2018,0.076
2/14/2018,0.055
2/14/2018,0.055
2/14/2018,0.055
2/14/2018,0.055
2/15/2018,0.055
2/15/2018,0.055
2/15/2018,0.055
2/15/2018,0.055
2/15/2018,0.055
2/15/2018,0.055
2/15/2018,0.055
2/15/2018,0.076
2/15/2018,0.076
2/15/2018,0.076
2/15/2018,0.076
2/15/2018,0.076
2/15/2018,0.076
2/15/2018,0.076
2/15/2018,0.076
2/15/2018,0.076
2/15/2018,0.076
2/15/2018,0.076
2/15/2018,0.076
2/15/2018,0.076
2/15/2018,0.055
2/15/2018,0.055
2/15/2018,0.055
2/15/2018,0.055
2/16/2018,0.055
2/16/2018,0.055
2/16/2018,0.055
2/16/2018,0.055
2/16/2018,0.055
2/16/2018,0.055
2/16/2018,0.055
2/16/2018,0.076
2/16/2018,0.076
2/16/2018,0.076
2/16/2018,0.076
2/16/2018,0.076
2/16/2018,0.076
2/16/2018,0.076
2/16/2018,0.076
2/16/2018,0.076
2/16/2018,0.076
2/16/2018,0.076
2/16/2018,0.076
2/16/2018,0.076
2/16/2018,0.055
2/16/2018,0.055
2/16/2018,0.055
2/16/2018,0.055
2/17/2018,0.055
2/17/2018,0.055
2/17/2018,0.055
2/17/2018,0.055
2/17/2018,0.055
2/17/2018,0.055
2/17/2018,0.055
2/17/2018,0.076
2/17/2018,0.076
2/17/2018,0.076
2/17/2018,0.076
2/17/2018,0.076
2/17/2018,0.076
2/17/2018,0.076
2/17/2018,0.076
2/17/2018,0.076
2/17/2018,0.076
2/17/2018,0.076
2/17/2018,0.076
2/17/2018,0.076
2/17/2018,0.055
2/17/2018,0.055
2/17/2018,0.055
2/17/2018,0.055
2/18/2018,0.055
2/18/2018,0.055
2/18/2018,0.055
2/18/2018,0.055
2/18/2018,0.055
2/18/2018,0.055
2/18/2018,0.055
2/18/2018,0.076
2/18/2018,0.076
2/18/2018,0.076
2/18/2018,0.076
2/18/2018,0.076
2/18/2018,0.076
2/18/2018,0.076
2/18/2018,0.076
2/18/2018,0.076
2/18/2018,0.076
2/18/2018,0.076
2/18/2018,0.076
2/18/2018,0.076
2/18/2018,0.055
2/18/2018,0.055
2/18/2018,0.055
2/18/2018,0.055
2/19/2018,0.055
2/19/2018,0.055
2/19/2018,0.055
2/19/2018,0.055
2/19/2018,0.055
2/19/2018,0.055
2/19/2018,0.055
2/19/2018,0.076
2/19/2018,0.076
2/19/2018,0.076
2/19/2018,0.076
2/19/2018,0.076
2/19/2018,0.076
2/19/2018,0.076
2/19/2018,0.076
2/19/2018,0.076
2/19/2018,0.076
2/19/2018,0.076
2/19/2018,0.076
2/19/2018,0.076
2/19/2018,0.055
2/19/2018,0.055
2/19/2018,0.055
2/19/2018,0.055
2/20/2018,0.055
2/20/2018,0.055
2/20/2018,0.055
2/20/2018,0.055
2/20/2018,0.055
2/20/2018,0.055
2/20/2018,0.055
2/20/2018,0.076
2/20/2018,0.076
2/20/2018,0.076
2/20/2018,0.076
2/20/2018,0.076
2/20/2018,0.076
2/20/2018,0.076
2/20/2018,0.076
2/20/2018,0.076
2/20/2018,0.076
2/20/2018,0.076
2/20/2018,0.076
2/20/2018,0.076
2/20/2018,0.055
2/20/2018,0.055
2/20/2018,0.055
2/20/2018,0.055
2/21/2018,0.055
2/21/2018,0.055
2/21/2018,0.055
2/21/2018,0.055
2/21/2018,0.055
