timestamp,electricity_cost
1/26/2018,0.1935595
1/26/2018,0.175868
1/26/2018,0.1664585
1/27/2018,0.168242
1/27/2018,0.159837
1/27/2018,0.156393
1/27/2018,0.1546915
1/27/2018,0.1541175
1/27/2018,0.157459
1/27/2018,0.1617025
1/27/2018,0.1612515
1/27/2018,0.169841
1/27/2018,0.170702
1/27/2018,0.1653515
1/27/2018,0.163158
1/27/2018,0.158156
1/27/2018,0.150694
1/27/2018,0.1498125
1/27/2018,0.146102
1/27/2018,0.1555935
1/27/2018,0.177098
1/27/2018,0.1920835
1/27/2018,0.178
1/27/2018,0.1664995
1/27/2018,0.157623
1/27/2018,0.1511245
1/27/2018,0.137123
1/28/2018,0.150571
1/28/2018,0.1461635
1/28/2018,0.14069
1/28/2018,0.1396445
1/28/2018,0.138886
1/28/2018,0.1387015
1/28/2018,0.139788
1/28/2018,0.123675
1/28/2018,0.139665
1/28/2018,0.1568645
1/28/2018,0.152703
1/28/2018,0.149833
1/28/2018,0.1486235
1/28/2018,0.1469015
1/28/2018,0.146922
1/28/2018,0.1452205
1/28/2018,0.149464
1/28/2018,0.183576
1/28/2018,0.1875325
1/28/2018,0.1839655
1/28/2018,0.172096
1/28/2018,0.1610055
1/28/2018,0.1482545
1/28/2018,0.140239
1/29/2018,0.143273
1/29/2018,0.1398905
1/29/2018,0.135975
1/29/2018,0.1361185
1/29/2018,0.1359545
1/29/2018,0.1453435
1/29/2018,0.163609
1/29/2018,0.1680165
1/29/2018,0.166069
1/29/2018,0.1708045
1/29/2018,0.172055
1/29/2018,0.170087
1/29/2018,0.169923
1/29/2018,0.164593
1/29/2018,0.160862
1/29/2018,0.164675
1/29/2018,0.1762985
1/29/2018,0.199812
1/29/2018,0.240648
1/29/2018,0.198008
1/29/2018,0.22105
1/29/2018,0.1692055
1/29/2018,0.156311
1/29/2018,0.144585
1/30/2018,0.1571515
1/30/2018,0.1530925
1/30/2018,0.1522725
1/30/2018,0.1505915
1/30/2018,0.153441
1/30/2018,0.1614565
1/30/2018,0.1862
1/30/2018,0.195712
1/30/2018,0.1981515
1/30/2018,0.2041375
1/30/2018,0.215433
1/30/2018,0.2132805
1/30/2018,0.1959785
1/30/2018,0.192391
1/30/2018,0.19194
1/30/2018,0.1970855
1/30/2018,0.2092625
1/30/2018,0.232489
1/30/2018,0.2382085
1/30/2018,0.2664575
1/30/2018,0.2065565
1/30/2018,0.213588
1/30/2018,0.189439
1/30/2018,0.1701075
1/31/2018,0.178328
1/31/2018,0.172752
1/31/2018,0.1650235
1/31/2018,0.165249
1/31/2018,0.1669095
1/31/2018,0.183781
1/31/2018,0.2300495
1/31/2018,0.283534
1/31/2018,0.2785525
1/31/2018,0.2940095
1/31/2018,0.2821605
1/31/2018,0.2414065
1/31/2018,0.236753
1/31/2018,0.2314025
1/31/2018,0.2314025
1/31/2018,0.2298445
1/31/2018,0.2525585
1/31/2018,0.296695
1/31/2018,0.2985605
1/31/2018,0.272341
1/31/2018,0.25385
1/31/2018,0.2077045
1/31/2018,0.1871635
1/31/2018,0.157008
2/1/2018,0.18333
2/1/2018,0.1824485
2/1/2018,0.167381
2/1/2018,0.1683445
2/1/2018,0.160821
2/1/2018,0.1720345
2/1/2018,0.1852365
2/1/2018,0.2059825
2/1/2018,0.196163
2/1/2018,0.2016365
2/1/2018,0.192432
2/1/2018,0.1884755
2/1/2018,0.1865485
2/1/2018,0.1863435
2/1/2018,0.1863025
2/1/2018,0.185421
2/1/2018,0.191776
2/1/2018,0.207479
2/1/2018,0.204363
2/1/2018,0.1948305
2/1/2018,0.188291
2/1/2018,0.180706
2/1/2018,0.1577255
2/1/2018,0.14397
2/2/2018,0.154958
2/2/2018,0.152949
2/2/2018,0.1480905
2/2/2018,0.1478445
2/2/2018,0.153072
2/2/2018,0.1588735
2/2/2018,0.185913
2/2/2018,0.2150435
2/2/2018,0.2214805
2/2/2018,0.2213165
2/2/2018,0.2711725
2/2/2018,0.2662935
2/2/2018,0.2771175
2/2/2018,0.258852
2/2/2018,0.258524
2/2/2018,0.263239
2/2/2018,0.290832
2/2/2018,0.3076215
2/2/2018,0.335686
2/2/2018,0.3063915
2/2/2018,0.2844155
2/2/2018,0.2837595
2/2/2018,0.2441125
2/2/2018,0.2038505
2/3/2018,0.222567
2/3/2018,0.219
2/3/2018,0.2120915
2/3/2018,0.202395
2/3/2018,0.2067
2/3/2018,0.219
2/3/2018,0.221419
2/3/2018,0.2527225
2/3/2018,0.2571505
2/3/2018,0.253932
2/3/2018,0.284764
2/3/2018,0.264551
2/3/2018,0.2559205
2/3/2018,0.200632
2/3/2018,0.200509
2/3/2018,0.200591
2/3/2018,0.2038915
2/3/2018,0.2802745
2/3/2018,0.2854815
2/3/2018,0.2738785
2/3/2018,0.239951
2/3/2018,0.2355435
2/3/2018,0.2218905
2/3/2018,0.1766675
2/4/2018,0.1756015
2/4/2018,0.1740845
2/4/2018,0.1694105
2/4/2018,0.168529
2/4/2018,0.169554
2/4/2018,0.165782
2/4/2018,0.1611695
2/4/2018,0.167381
2/4/2018,0.165864
2/4/2018,0.169513
2/4/2018,0.1674835
2/4/2018,0.1648595
2/4/2018,0.1614975
2/4/2018,0.1537485
2/4/2018,0.1550195
2/4/2018,0.155081
2/4/2018,0.182346
2/4/2018,0.199607
2/4/2018,0.2189795
2/4/2018,0.2004065
2/4/2018,0.1897055
2/4/2018,0.156926
2/4/2018,0.1439495
2/4/2018,0.1413665
2/5/2018,0.1557575
2/5/2018,0.15668
2/5/2018,0.150776
2/5/2018,0.149341
2/5/2018,0.1510425
2/5/2018,0.152416
2/5/2018,0.1790455
2/5/2018,0.204281
2/5/2018,0.1978235
2/5/2018,0.204035
2/5/2018,0.210226
2/5/2018,0.20096
2/5/2018,0.198295
2/5/2018,0.1953635
2/5/2018,0.1944
2/5/2018,0.1931495
2/5/2018,0.2010215
2/5/2018,0.24975
2/5/2018,0.265207
2/5/2018,0.234047
2/5/2018,0.222608
2/5/2018,0.2075815
2/5/2018,0.1931085
2/5/2018,0.1674015
2/6/2018,0.1673605
2/6/2018,0.164593
2/6/2018,0.158238
2/6/2018,0.1602675
2/6/2018,0.15299
2/6/2018,0.1717475
2/6/2018,0.2063515
2/6/2018,0.2327555
2/6/2018,0.2168885
2/6/2018,0.2227105
2/6/2018,0.1919195
2/6/2018,0.19112
2/6/2018,0.1773645
2/6/2018,0.1761755
2/6/2018,0.1740845
2/6/2018,0.1728955
2/6/2018,0.190669
2/6/2018,0.230685
2/6/2018,0.2204965
2/6/2018,0.217114
2/6/2018,0.201001
2/6/2018,0.197926
2/6/2018,0.1839655
2/6/2018,0.159591
2/7/2018,0.151022
2/7/2018,0.149218
2/7/2018,0.1470245
2/7/2018,0.145774
2/7/2018,0.145569
2/7/2018,0.151227
2/7/2018,0.1691235
2/7/2018,0.18292
2/7/2018,0.185093
2/7/2018,0.189234
2/7/2018,0.196122
2/7/2018,0.1819565
2/7/2018,0.1788405
2/7/2018,0.178533
2/7/2018,0.175007
2/7/2018,0.17595
2/7/2018,0.184888
2/7/2018,0.2035225
2/7/2018,0.201657
2/7/2018,0.1880655
2/7/2018,0.180009
2/7/2018,0.174515
2/7/2018,0.1576845
2/7/2018,0.1475985
2/8/2018,0.146881
2/8/2018,0.143888
2/8/2018,0.144339
2/8/2018,0.1434575
2/8/2018,0.143109
2/8/2018,0.14848
2/8/2018,0.165372
2/8/2018,0.1822025
2/8/2018,0.1859335
2/8/2018,0.1872045
2/8/2018,0.210595
2/8/2018,0.2223825
2/8/2018,0.188824
2/8/2018,0.180829
2/8/2018,0.1801525
2/8/2018,0.178328
2/8/2018,0.1814645
2/8/2018,0.2157815
2/8/2018,0.248274
2/8/2018,0.212071
2/8/2018,0.2056955
2/8/2018,0.1771595
2/8/2018,0.173818
2/8/2018,0.1516985
2/9/2018,0.1516985
2/9/2018,0.148931
2/9/2018,0.1469425
2/9/2018,0.146143
2/9/2018,0.1481315
2/9/2018,0.155778
2/9/2018,0.1849495
2/9/2018,0.2008165
2/9/2018,0.2015545
2/9/2018,0.2001605
2/9/2018,0.191489
2/9/2018,0.1923295
2/9/2018,0.1910585
2/9/2018,0.178574
2/9/2018,0.178451
2/9/2018,0.1754785
2/9/2018,0.1793325
2/9/2018,0.190464
2/9/2018,0.209529
2/9/2018,0.1847855
2/9/2018,0.17759
2/9/2018,0.171809
2/9/2018,0.1570695
2/9/2018,0.1492385
2/10/2018,0.144626
2/10/2018,0.1418175
2/10/2018,0.1370615
2/10/2018,0.1361595
2/10/2018,0.136836
2/10/2018,0.137779
2/10/2018,0.1414485
2/10/2018,0.141838
2/10/2018,0.1468605
2/10/2018,0.153277
2/10/2018,0.1536665
2/10/2018,0.150448
2/10/2018,0.150448
2/10/2018,0.1421455
2/10/2018,0.142945
2/10/2018,0.1414075
2/10/2018,0.152621
2/10/2018,0.170087
2/10/2018,0.1712965
2/10/2018,0.1698
2/10/2018,0.156967
2/10/2018,0.143355
2/10/2018,0.138353
2/10/2018,0.1342325
2/11/2018,0.138763
2/11/2018,0.1353805
2/11/2018,0.134048
2/11/2018,0.1329205
2/11/2018,0.132121
2/11/2018,0.13495
2/11/2018,0.131793
2/11/2018,0.122855
2/11/2018,0.129989
2/11/2018,0.142248
2/11/2018,0.1414485
2/11/2018,0.1446465
2/11/2018,0.142248
2/11/2018,0.142248
2/11/2018,0.142248
2/11/2018,0.142248
2/11/2018,0.1464915
2/11/2018,0.1501815
2/11/2018,0.1721165
2/11/2018,0.1721165
2/11/2018,0.1477625
2/11/2018,0.141715
2/11/2018,0.1409565
2/11/2018,0.12429
2/12/2018,0.1323875
2/12/2018,0.1289845
2/12/2018,0.1288615
2/12/2018,0.124905
2/12/2018,0.1223015
2/12/2018,0.1311575
2/12/2018,0.1451385
2/12/2018,0.146676
2/12/2018,0.147291
2/12/2018,0.148316
2/12/2018,0.1492385
2/12/2018,0.1482545
2/12/2018,0.147619
2/12/2018,0.1472705
2/12/2018,0.146348
2/12/2018,0.1473525
2/12/2018,0.150489
2/12/2018,0.1858925
2/12/2018,0.1868765
2/12/2018,0.1784305
2/12/2018,0.173244
2/12/2018,0.156393
2/12/2018,0.1421865
2/12/2018,0.1352985
2/13/2018,0.1409975
2/13/2018,0.134007
2/13/2018,0.1333715
2/13/2018,0.133269
2/13/2018,0.138025
2/13/2018,0.147045
2/13/2018,0.1662535
2/13/2018,0.17062
2/13/2018,0.1617845
2/13/2018,0.164388
2/13/2018,0.168283
2/13/2018,0.1584225
2/13/2018,0.155245
2/13/2018,0.15463
2/13/2018,0.154138
2/13/2018,0.154056
2/13/2018,0.161149
2/13/2018,0.1715835
2/13/2018,0.173285
2/13/2018,0.172301
2/13/2018,0.161682
2/13/2018,0.1600625
2/13/2018,0.146635
2/13/2018,0.1358315
2/14/2018,0.134786
2/14/2018,0.1355445
2/14/2018,0.132244
2/14/2018,0.1206
2/14/2018,0.1323055
2/14/2018,0.135073
2/14/2018,0.1459175
2/14/2018,0.156475
2/14/2018,0.1555525
2/14/2018,0.1544045
2/14/2018,0.1514525
2/14/2018,0.150161
2/14/2018,0.1491565
2/14/2018,0.147537
2/14/2018,0.146389
2/14/2018,0.144626
2/14/2018,0.142863
2/14/2018,0.16119
2/14/2018,0.1638345
2/14/2018,0.1563725
2/14/2018,0.1540765
2/14/2018,0.141387
2/14/2018,0.135155
2/14/2018,0.1190625
2/15/2018,0.1168485
2/15/2018,0.1219735
2/15/2018,0.115844
2/15/2018,0.113671
2/15/2018,0.1174635
2/15/2018,0.1220555
2/15/2018,0.1305835
2/15/2018,0.1441955
2/15/2018,0.1453435
2/15/2018,0.1441135
2/15/2018,0.1417765
2/15/2018,0.1412435
2/15/2018,0.139665
2/15/2018,0.139009
2/15/2018,0.1383735
2/15/2018,0.1370205
2/15/2018,0.1401775
2/15/2018,0.160944
2/15/2018,0.1628505
2/15/2018,0.1571105
2/15/2018,0.140157
2/15/2018,0.1355445
2/15/2018,0.1284105
2/15/2018,0.120723
2/16/2018,0.1225475
2/16/2018,0.1204975
2/16/2018,0.114901
2/16/2018,0.1115185
2/16/2018,0.1111085
2/16/2018,0.1212355
2/16/2018,0.1276725
2/16/2018,0.140649
2/16/2018,0.1375125
2/16/2018,0.1433345
2/16/2018,0.1409155
2/16/2018,0.1407105
2/16/2018,0.1387015
