power,amb_temperature,valid,start,hours
400,22.93898343,TRUE,1,644.3333333
400,22.78519474,TRUE,1,644.5
400,22.64534808,TRUE,1,644.6666667
400,22.57317033,TRUE,1,644.8333333
400,22.55304584,TRUE,1,645
400,22.55276155,TRUE,1,645.1666667
400,22.52969604,TRUE,1,645.3333333
400,22.50140705,TRUE,1,645.5
400,22.48321991,TRUE,1,645.6666667
400,22.47540582,TRUE,1,645.8333333
400,22.47280171,TRUE,1,646
293.9115631,22.47143386,TRUE,1,646.1666667
200,22.46948018,TRUE,1,646.3333333
200,22.58518414,TRUE,1,646.5
200,22.71980384,TRUE,1,646.6666667
200,22.80258574,TRUE,1,646.8333333
200,22.83349744,TRUE,1,647
200,22.83874021,TRUE,1,647.1666667
200,22.82652856,TRUE,1,647.3333333
200,22.82906329,TRUE,1,647.5
200,22.84084761,TRUE,1,647.6666667
200,22.85170763,TRUE,1,647.8333333
200,22.85870102,TRUE,1,648
200,22.86240152,TRUE,1,648.1666667
200,22.8646344,TRUE,1,648.3333333
200,22.71523012,TRUE,1,648.5
200,22.54901256,TRUE,1,648.6666667
200,22.45474114,TRUE,1,648.8333333
200,22.42703943,TRUE,1,649
200,22.41686584,TRUE,1,649.25
200,22.58212855,TRUE,1,649.5833333
200,22.75793237,TRUE,1,649.8333333
200,23.20991445,TRUE,1,650
200,23.4756332,TRUE,1,650.1666667
200,23.55091032,TRUE,1,650.5
200,23.42364202,TRUE,1,650.9166667
200,23.29763699,TRUE,1,651.1666667
200,23.14577997,TRUE,1,651.3333333
200,22.96047661,TRUE,1,651.5
200,22.80160165,TRUE,1,651.6666667
200,22.71492276,TRUE,1,651.8333333
200,22.68584246,TRUE,1,652
200,22.68150857,TRUE,1,652.1666667
200,22.75267328,TRUE,1,652.3333333
200,22.83019253,TRUE,1,652.5
200,22.87454339,TRUE,1,652.6666667
200,22.88878588,TRUE,1,652.8333333
200,22.88947988,TRUE,1,653
200,22.88789451,TRUE,1,653.1666667
200,23.02007607,TRUE,1,653.3333333
200,23.1797134,TRUE,1,653.5
200,23.29405969,TRUE,1,653.6666667
200,23.34509983,TRUE,1,653.8333333
200,23.3575098,TRUE,1,654
200,23.35935644,TRUE,1,654.1666667
200,23.14220839,TRUE,1,654.3333333
200,22.86862313,TRUE,1,654.5
200,22.69649688,TRUE,1,654.6666667
200,22.63803013,TRUE,1,654.8333333
200,22.63519374,TRUE,1,655
200,22.64111357,TRUE,1,655.1666667
200,22.52317414,TRUE,1,655.3333333
200,22.32880207,TRUE,1,655.5
200,22.18385056,TRUE,1,655.6666667
200,22.12473863,TRUE,1,655.8333333
200,22.11439788,TRUE,1,656
200,22.113209,TRUE,1,656.1666667
200,22.10627006,TRUE,1,656.3333333
200,22.09517236,TRUE,1,656.5
200,22.08448045,TRUE,1,656.6666667
200,22.07544868,TRUE,1,656.8333333
200,22.06750682,TRUE,1,657
200,22.06036206,TRUE,1,657.1666667
200,22.05356027,TRUE,1,657.3333333
200,22.0466557,TRUE,1,657.5
200,22.03965005,TRUE,1,657.6666667
200,22.03329278,TRUE,1,657.8333333
200,22.0271253,TRUE,1,658
200,22.02121509,TRUE,1,658.1666667
200,22.01532841,TRUE,1,658.3333333
200,22.00971086,TRUE,1,658.5
200,22.00391125,TRUE,1,658.6666667
200,21.99343812,TRUE,1,659.0833333
200,22.07596114,TRUE,1,659.5833333
200,22.15994923,TRUE,1,659.8333333
200,22.24748999,TRUE,1,660
200,22.34162414,TRUE,1,660.1666667
200,22.41942208,TRUE,1,660.3333333
200,22.47815514,TRUE,1,660.6666667
200,22.57111801,TRUE,1,661.0833333
200,22.65752488,TRUE,1,661.3333333
200,22.7604443,TRUE,1,661.5
200,22.88126126,TRUE,1,661.6666667
200,22.98801596,TRUE,1,661.8333333
200,23.07235845,TRUE,1,662.0833333
200,23.08947313,TRUE,1,662.3333333
200,23.15064591,TRUE,1,662.5833333
200,23.17597823,TRUE,1,662.8333333
200,23.20840308,TRUE,1,663.0833333
200,23.22988031,TRUE,1,663.4166667
300,23.25479812,TRUE,1,663.75
400,23.32670329,TRUE,1,664.0833333
400,23.45610526,TRUE,1,664.4166667
400,23.57055619,TRUE,1,664.75
400,23.6264407,TRUE,1,665.0833333
400,23.65152017,TRUE,1,665.4166667
400,23.66912964,TRUE,1,665.75
400,23.68247921,TRUE,1,666.0833333
400,23.69147509,TRUE,1,666.4166667
400,23.70066078,TRUE,1,666.75
400,23.71181294,TRUE,1,667.0833333
400,23.7236204,TRUE,1,667.4166667
400,23.73558929,TRUE,1,667.75
400,23.75263079,TRUE,1,668.0833333
400,23.77585229,TRUE,1,668.4166667
400,23.79617815,TRUE,1,668.75
400,23.81066154,TRUE,1,669.0833333
400,23.82316994,TRUE,1,669.4166667
400,23.82932975,TRUE,1,669.6666667
400,23.84727302,TRUE,1,669.9166667
400,23.85321401,TRUE,1,670.1666667
400,23.86598684,TRUE,1,670.4166667
400,23.87187296,TRUE,1,670.6666667
400,23.88720833,TRUE,1,670.9166667
400,23.89381439,TRUE,1,671.1666667
400,23.90870975,TRUE,1,671.4166667
400,23.91527992,TRUE,1,671.6666667
400,23.77636954,TRUE,1,671.9166667
400,23.72569338,TRUE,1,672.1666667
400,23.71265173,TRUE,1,672.4166667
400,23.70735737,TRUE,1,672.6666667
400,23.68560155,TRUE,1,672.9166667
400,23.67806917,TRUE,1,673.1666667
400,23.79801964,TRUE,1,673.4166667
400,23.84295687,TRUE,1,673.6666667
400,23.8671731,TRUE,1,673.9166667
400,23.89341517,TRUE,1,674.4166667
400,23.82817092,TRUE,1,674.9166667
400,23.75777462,TRUE,1,675.1666667
400,23.66445038,TRUE,1,675.3333333
400,23.55617221,TRUE,1,675.5
400,23.46539762,TRUE,1,675.6666667
400,23.4152669,TRUE,1,675.8333333
400,23.39728884,TRUE,1,676
400,23.35934998,TRUE,1,676.1666667
400,23.30942998,TRUE,1,676.3333333
400,23.27328345,TRUE,1,676.5
400,23.25675848,TRUE,1,676.6666667
400,23.25178496,TRUE,1,676.8333333
400,23.25072773,TRUE,1,677
400,23.22698323,TRUE,1,677.1666667
400,23.20722435,TRUE,1,677.3333333
400,23.16644533,TRUE,1,677.5
400,23.06742953,TRUE,1,677.6666667
400,22.98046355,TRUE,1,677.8333333
293.9115631,22.93645675,TRUE,1,678
200,22.92367806,TRUE,1,678.1666667
200,22.90556799,TRUE,1,678.3333333
200,22.89056734,TRUE,1,678.5
200,22.88148023,TRUE,1,678.6666667
200,22.87613635,TRUE,1,678.8333333
200,22.87163622,TRUE,1,679
200,22.85594562,TRUE,1,679.1666667
200,22.97816491,TRUE,1,679.3333333
200,23.11818406,TRUE,1,679.5
200,23.19898113,TRUE,1,679.6666667
200,23.22366627,TRUE,1,679.8333333
200,23.22319799,TRUE,1,680
200,23.22025273,TRUE,1,680.1666667
200,23.07901894,TRUE,1,680.3333333
200,22.92699874,TRUE,1,680.5
200,22.84411113,TRUE,1,680.6666667
200,22.82109904,TRUE,1,680.8333333
200,22.82143052,TRUE,1,681
200,22.79968317,TRUE,1,681.1666667
200,22.9579495,TRUE,1,681.3333333
200,23.1417091,TRUE,1,681.5
200,23.24953948,TRUE,1,681.6666667
200,23.28642676,TRUE,1,682
200,23.33650092,TRUE,1,682.4166667
200,23.38582161,TRUE,1,682.6666667
200,23.44681443,TRUE,1,682.8333333
200,23.52256191,TRUE,1,683
200,23.59280909,TRUE,1,683.1666667
200,23.63916175,TRUE,1,683.3333333
200,23.66164992,TRUE,1,683.5
200,23.67070075,TRUE,1,683.6666667
200,23.4651917,TRUE,1,683.8333333
200,23.21516835,TRUE,1,684
200,23.06794172,TRUE,1,684.1666667
200,23.02375096,TRUE,1,684.3333333
200,23.02474718,TRUE,1,684.5
200,23.02947702,TRUE,1,684.6666667
200,23.00113334,TRUE,1,684.8333333
200,22.96589698,TRUE,1,685
200,22.94275179,TRUE,1,685.1666667
200,22.93223856,TRUE,1,685.3333333
200,22.92846018,TRUE,1,685.5
200,22.92552567,TRUE,1,685.6666667
200,23.13500043,TRUE,1,685.8333333
200,23.36948586,TRUE,1,686
200,23.51730577,TRUE,1,686.1666667
200,23.58238121,TRUE,1,686.3333333
200,23.60136126,TRUE,1,686.5
200,23.60601655,TRUE,1,686.6666667
200,23.4703657,TRUE,1,686.8333333
200,23.30300354,TRUE,1,687
200,23.20153351,TRUE,1,687.1666667
200,23.16943918,TRUE,1,687.3333333
200,23.16961968,TRUE,1,687.5
200,22.96226937,TRUE,1,687.6666667
200,22.68736799,TRUE,1,687.8333333
200,22.51099728,TRUE,1,688
200,22.44664689,TRUE,1,688.1666667
200,22.43644051,TRUE,1,688.3333333
200,22.43388479,TRUE,1,688.5
200,22.4241546,TRUE,1,688.6666667
200,22.40982351,TRUE,1,688.8333333
200,22.39590144,TRUE,1,689
200,22.38479166,TRUE,1,689.1666667
200,22.3753657,TRUE,1,689.3333333
200,22.36668715,TRUE,1,689.5
200,22.35812257,TRUE,1,689.6666667
200,22.34985014,TRUE,1,689.8333333
200,22.34151517,TRUE,1,690
200,22.33305675,TRUE,1,690.1666667
200,22.31920406,TRUE,1,690.5833333
200,22.40031864,TRUE,1,691.0833333
200,22.48335962,TRUE,1,691.3333333
200,22.57011204,TRUE,1,691.5
200,22.66360947,TRUE,1,691.6666667
200,22.74018559,TRUE,1,691.8333333
200,22.7923639,TRUE,1,692.1666667
200,22.88304016,TRUE,1,692.5833333
200,22.96861183,TRUE,1,692.8333333
200,23.12504018,TRUE,1,693.0833333
200,23.18176368,TRUE,1,693.3333333
200,23.24768026,TRUE,1,693.5833333
200,23.27343081,TRUE,1,693.8333333
200,23.33689847,TRUE,1,694.0833333
200,23.37210736,TRUE,1,694.3333333
200,23.42903799,TRUE,1,694.5833333
200,23.45011812,TRUE,1,694.8333333
200,23.48124933,TRUE,1,695.0833333
200,23.49365771,TRUE,1,695.3333333
400,23.51715367,TRUE,1,695.5833333
400,23.52660567,TRUE,1,695.8333333
400,23.68438686,TRUE,1,696.0833333
400,23.74387956,TRUE,1,696.3333333
400,23.78827131,TRUE,1,696.5833333
400,23.82161564,TRUE,1,696.9166667
400,23.87447266,TRUE,1,697.25
400,23.94151625,TRUE,1,697.5833333
400,23.98343753,TRUE,1,697.9166667
400,23.99837354,TRUE,1,698.25
400,24.0001989,TRUE,1,698.5833333
400,24.00023794,TRUE,1,698.9166667
400,24.00024895,TRUE,1,699.25
400,24.00025927,TRUE,1,699.5833333
400,24.00027023,TRUE,1,699.9166667
400,24.00028102,TRUE,1,700.25
400,24.00029203,TRUE,1,700.5833333
400,24.00030351,TRUE,1,700.9166667
400,24.00031919,TRUE,1,701.3333333
400,24.00028004,TRUE,1,701.75
400,24.00030614,TRUE,1,702.1666667
400,24.00027559,TRUE,1,702.6666667
400,24.00024566,TRUE,1,703.1666667
400,24.00025326,TRUE,1,703.6666667
400,24.00026075,TRUE,1,704.1666667
400,24.00026471,TRUE,1,704.6666667
400,24.00026646,TRUE,1,705.1666667
400,24.00026753,TRUE,1,705.5833333
400,24.00032649,TRUE,1,705.9166667
400,24.00038262,TRUE,1,706.25
400,24.00037781,TRUE,1,706.5833333
400,24.00037476,TRUE,1,706.9166667
400,24.00037364,TRUE,1,707.25
400,24.00037262,TRUE,1,707.5833333
400,24.00037206,TRUE,1,707.9166667
400,24.00037194,TRUE,1,708.4166667
400,23.94001234,TRUE,1,708.9166667
400,23.87965271,TRUE,1,709.1666667
400,23.80411777,TRUE,1,709.3333333
400,23.71792003,TRUE,1,709.5
400,23.64672778,TRUE,1,709.6666667
400,23.60749159,TRUE,1,709.8333333
400,23.59269206,TRUE,1,710
400,23.55474103,TRUE,1,710.1666667
400,23.49618693,TRUE,1,710.3333333
400,23.45167652,TRUE,1,710.5
400,23.42009881,TRUE,1,710.6666667
400,23.33974851,TRUE,1,710.8333333
400,23.26385876,TRUE,1,711
400,23.20087661,TRUE,1,711.1666667
400,23.1643498,TRUE,1,711.3333333
400,23.14847595,TRUE,1,711.5
400,23.14182807,TRUE,1,711.6666667
400,23.13632887,TRUE,1,711.8333333
293.9115631,23.12992834,TRUE,1,712
200,23.12358462,TRUE,1,712.1666667
200,23.10128589,TRUE,1,712.3333333
200,23.08360808,TRUE,1,712.5
200,23.07483081,TRUE,1,712.6666667
200,23.07023205,TRUE,1,712.8333333
200,23.06615714,TRUE,1,713
200,23.05023294,TRUE,1,713.1666667
200,23.03319484,TRUE,1,713.3333333
200,23.02199099,TRUE,1,713.5
200,23.015654,TRUE,1,713.6666667
200,23.01087289,TRUE,1,713.8333333
200,23.00641112,TRUE,1,714
200,23.00155147,TRUE,1,714.1666667
200,23.15688606,TRUE,1,714.3333333
200,23.32526393,TRUE,1,714.5
200,23.41835943,TRUE,1,714.6666667
200,23.44452638,TRUE,1,714.8333333
200,23.44288783,TRUE,1,715
200,23.41735347,TRUE,1,715.1666667
200,23.41819984,TRUE,1,715.3333333
200,23.43407081,TRUE,1,715.5
200,23.4482961,TRUE,1,715.6666667
200,23.45608998,TRUE,1,716
200,23.40217161,TRUE,1,716.4166667
200,23.34775072,TRUE,1,716.6666667
200,23.28554601,TRUE,1,716.8333333
200,23.21718112,TRUE,1,717
200,23.16154567,TRUE,1,717.1666667
200,23.13103431,TRUE,1,717.3333333
200,23.11882704,TRUE,1,717.5
200,23.11328994,TRUE,1,717.6666667
200,23.11090078,TRUE,1,717.8333333
200,23.10825825,TRUE,1,718
200,23.10411973,TRUE,1,718.1666667
200,23.09890602,TRUE,1,718.3333333
200,23.09349903,TRUE,1,718.5
200,23.08888548,TRUE,1,718.6666667
200,23.07596607,TRUE,1,718.8333333
200,23.06220802,TRUE,1,719
200,23.05268024,TRUE,1,719.1666667
200,23.04712728,TRUE,1,719.3333333
200,23.04292323,TRUE,1,719.5
200,23.03896694,TRUE,1,719.6666667
200,23.12728873,TRUE,1,719.8333333
200,23.22363722,TRUE,1,720
200,23.27665893,TRUE,1,720.1666667
200,23.29069121,TRUE,1,720.3333333
200,23.28873783,TRUE,1,720.5
200,23.28527631,TRUE,1,720.6666667
200,23.23994057,TRUE,1,720.8333333
200,23.19170734,TRUE,1,721
200,23.16467955,TRUE,1,721.1666667
200,23.15585488,TRUE,1,721.3333333
200,23.15412355,TRUE,1,721.5
200,23.15292336,TRUE,1,721.6666667
200,23.32941961,TRUE,1,721.8333333
200,23.52666412,TRUE,1,722
200,23.65120282,TRUE,1,722.1666667
200,23.70616277,TRUE,1,722.3333333
200,23.59003181,TRUE,1,722.5833333
200,23.30482499,TRUE,1,722.9166667
200,23.15185044,TRUE,1,723.1666667
200,22.73465534,TRUE,1,723.3333333
200,22.53469839,TRUE,1,723.5
200,22.50811672,TRUE,1,723.6666667
200,22.53097513,TRUE,1,723.8333333
200,22.53922227,TRUE,1,724
200,22.5271042,TRUE,1,724.1666667
200,22.50838089,TRUE,1,724.3333333
200,22.49301267,TRUE,1,724.5
200,22.47460715,TRUE,1,724.9166667
200,22.55550452,TRUE,1,725.4166667
200,22.63879126,TRUE,1,725.6666667
200,22.72553993,TRUE,1,725.8333333
200,22.81631275,TRUE,1,726
200,22.88988098,TRUE,1,726.1666667
200,22.93757098,TRUE,1,726.5
200,23.02806338,TRUE,1,726.9166667
200,23.16318072,TRUE,1,727.25
200,23.29509397,TRUE,1,727.5833333
200,23.41159778,TRUE,1,727.9166667
200,23.44524919,TRUE,1,728.1666667
200,23.48154481,TRUE,1,728.4166667
200,23.48926006,TRUE,1,728.6666667
200,23.55485842,TRUE,1,728.9166667
200,23.58629564,TRUE,1,729.25
200,23.61032486,TRUE,1,729.5833333
200,23.63697274,TRUE,1,729.9166667
300,23.65253182,TRUE,1,730.25
400,23.70044935,TRUE,1,730.5833333
400,23.8022395,TRUE,1,730.9166667
400,23.90079271,TRUE,1,731.25
400,23.96048775,TRUE,1,731.5833333
400,23.99090439,TRUE,1,731.9166667
400,24.0000535,TRUE,1,732.1666667
400,24.00034115,TRUE,1,732.3333333
400,24.00066184,TRUE,1,732.5
400,24.00075409,TRUE,1,732.6666667
400,24.00078121,TRUE,1,732.8333333
400,24.00081924,TRUE,1,733
400,24.00083609,TRUE,1,733.1666667
400,24.00085338,TRUE,1,733.3333333
400,24.00084961,TRUE,1,733.5
400,24.00082026,TRUE,1,733.6666667
400,24.00081738,TRUE,1,733.8333333
400,24.00081441,TRUE,1,734
400,24.00081142,TRUE,1,734.1666667
400,24.00080796,TRUE,1,734.3333333
400,24.00081474,TRUE,1,734.5
400,24.00082173,TRUE,1,734.6666667
400,24.00082865,TRUE,1,734.8333333
400,24.00083504,TRUE,1,735
400,24.00084091,TRUE,1,735.1666667
400,24.00084648,TRUE,1,735.3333333
400,24.00078646,TRUE,1,735.5
400,24.0007394,TRUE,1,735.6666667
400,24.00068205,TRUE,1,735.8333333
400,24.00062936,TRUE,1,736
400,24.00058158,TRUE,1,736.1666667
400,24.000539,TRUE,1,736.3333333
400,24.00056384,TRUE,1,736.5
400,24.00060183,TRUE,1,736.6666667
400,24.00063116,TRUE,1,736.8333333
400,24.00065941,TRUE,1,737
400,24.00070576,TRUE,1,737.4166667
400,23.95511482,TRUE,1,737.9166667
400,23.90951744,TRUE,1,738.1666667
400,23.84912397,TRUE,1,738.3333333
400,23.78050237,TRUE,1,738.5
400,23.72427394,TRUE,1,738.6666667
400,23.69309729,TRUE,1,738.8333333
400,23.68038152,TRUE,1,739
400,23.64219702,TRUE,1,739.1666667
400,23.59189906,TRUE,1,739.3333333
400,23.55618242,TRUE,1,739.5
400,23.54011638,TRUE,1,739.6666667
400,23.53469581,TRUE,1,739.8333333
400,23.48316493,TRUE,1,740
400,23.37534148,TRUE,1,740.1666667
400,23.28786814,TRUE,1,740.3333333
400,23.24723719,TRUE,1,740.5
400,23.23654585,TRUE,1,740.6666667
400,23.2341945,TRUE,1,740.8333333
400,23.23000398,TRUE,1,741
400,23.22302849,TRUE,1,741.1666667
400,23.21571811,TRUE,1,741.3333333
400,23.20922564,TRUE,1,741.5
400,23.20328397,TRUE,1,741.6666667
400,23.19805707,TRUE,1,741.8333333
293.9115631,23.19299134,TRUE,1,742
200,23.17667907,TRUE,1,742.1666667
200,23.29911902,TRUE,1,742.3333333
200,23.4428259,TRUE,1,742.5
200,23.52576224,TRUE,1,742.6666667
200,23.55063632,TRUE,1,742.8333333
200,23.54940937,TRUE,1,743
200,23.54514821,TRUE,1,743.1666667
200,23.53185459,TRUE,1,743.3333333
200,23.51951075,TRUE,1,743.5
200,23.512979,TRUE,1,743.6666667
200,23.51149405,TRUE,1,743.8333333
200,23.51155914,TRUE,1,744
200,23.4892624,TRUE,1,744.1666667
200,23.52447082,TRUE,1,744.3333333
200,23.57596133,TRUE,1,744.5
200,23.60920004,TRUE,1,744.6666667
200,23.62164139,TRUE,1,745
200,23.61006382,TRUE,1,745.4166667
200,23.5912395,TRUE,1,745.75
200,23.58437943,TRUE,1,746
200,23.56266414,TRUE,1,746.1666667
200,23.54964561,TRUE,1,746.3333333
200,23.54509166,TRUE,1,746.5
200,23.53973125,TRUE,1,746.6666667
200,23.52794368,TRUE,1,746.8333333
200,23.53628928,TRUE,1,747
200,23.54549295,TRUE,1,747.1666667
200,23.54329621,TRUE,1,747.3333333
200,23.53161381,TRUE,1,747.5
200,23.5162018,TRUE,1,747.6666667
200,23.50080212,TRUE,1,747.8333333
200,23.55257847,TRUE,1,748
200,23.61382547,TRUE,1,748.1666667
200,23.64642928,TRUE,1,748.3333333
200,23.65094853,TRUE,1,748.5
200,23.6424506,TRUE,1,748.6666667
200,23.63003451,TRUE,1,748.8333333
200,23.63963179,TRUE,1,749
200,23.65229426,TRUE,1,749.1666667
200,23.5529622,TRUE,1,749.4166667
200,23.29165105,TRUE,1,749.75
200,23.13328133,TRUE,1,750
200,22.7157701,TRUE,1,750.1666667
200,22.51464607,TRUE,1,750.3333333
200,22.48123284,TRUE,1,750.5
200,22.49259319,TRUE,1,750.6666667
200,22.48841699,TRUE,1,750.8333333
200,22.46690547,TRUE,1,751
200,22.43903609,TRUE,1,751.1666667
200,22.41233628,TRUE,1,751.3333333
200,22.3885729,TRUE,1,751.5
200,22.3663964,TRUE,1,751.6666667
200,22.34432448,TRUE,1,751.8333333
200,22.32205274,TRUE,1,752
200,22.30302176,TRUE,1,752.1666667
200,22.28688584,TRUE,1,752.3333333
200,22.27203473,TRUE,1,752.5
200,22.25764994,TRUE,1,752.6666667
200,22.24386218,TRUE,1,752.8333333
200,22.23018977,TRUE,1,753
200,22.21647966,TRUE,1,753.1666667
200,22.20319017,TRUE,1,753.3333333
200,22.19042415,TRUE,1,753.5
200,22.17802822,TRUE,1,753.6666667
200,22.15941084,TRUE,1,753.9166667
200,22.23753162,TRUE,1,754.25
200,22.41692414,TRUE,1,754.5833333
200,22.51210575,TRUE,1,754.8333333
200,22.58574257,TRUE,1,755.0833333
200,22.59550455,TRUE,1,755.3333333
200,22.60742667,TRUE,1,755.6666667
200,22.71689072,TRUE,1,756.0833333
200,22.88536191,TRUE,1,756.4166667
200,23.0561177,TRUE,1,756.75
200,23.21662281,TRUE,1,757.0833333
200,23.26929337,TRUE,1,757.3333333
200,23.33826717,TRUE,1,757.5
200,23.43452265,TRUE,1,757.75
200,23.49639782,TRUE,1,758.0833333
200,23.55083896,TRUE,1,758.4166667
200,23.58728547,TRUE,1,758.6666667
200,23.62939036,TRUE,1,758.9166667
200,23.63775355,TRUE,1,759.1666667
400,23.64755936,TRUE,1,759.4166667
400,23.66275597,TRUE,1,759.75
400,23.68854531,TRUE,1,760.0833333
400,23.71313147,TRUE,1,760.4166667
400,23.72766811,TRUE,1,760.75
400,23.73824784,TRUE,1,761.0833333
400,23.74772401,TRUE,1,761.4166667
400,23.75647502,TRUE,1,761.75
400,23.76466534,TRUE,1,762.0833333
400,23.77242768,TRUE,1,762.4166667
400,23.77990617,TRUE,1,762.75
373.8396774,23.78736136,TRUE,1,763.0833333
266.7069548,23.79482015,TRUE,1,763.4166667
200,23.79387776,TRUE,1,763.75
200,23.78472126,TRUE,1,764.0833333
200,23.78021382,TRUE,1,764.3333333
200,23.78914884,TRUE,1,764.5833333
200,23.79312684,TRUE,1,764.8333333
400,23.79889599,TRUE,1,765.0833333
400,23.80161415,TRUE,1,765.3333333
400,23.89631673,TRUE,1,765.5
400,23.99742941,TRUE,1,765.6666667
400,24.00059112,TRUE,1,765.8333333
400,24.00072096,TRUE,1,766
400,24.00075192,TRUE,1,766.1666667
400,24.00076388,TRUE,1,766.3333333
400,24.00078759,TRUE,1,766.5
400,24.00079671,TRUE,1,766.6666667
400,24.00080468,TRUE,1,766.8333333
400,24.00081222,TRUE,1,767
400,24.00081943,TRUE,1,767.1666667
400,24.00082659,TRUE,1,767.3333333
400,23.98518848,TRUE,1,767.5
400,23.9698052,TRUE,1,767.6666667
400,23.96364019,TRUE,1,767.8333333
400,23.96952471,TRUE,1,768.25
400,23.91701202,TRUE,1,768.75
400,23.86316677,TRUE,1,769
400,23.79975735,TRUE,1,769.1666667
400,23.72935355,TRUE,1,769.3333333
400,23.67130103,TRUE,1,769.5
400,23.63883623,TRUE,1,769.6666667
400,23.6260935,TRUE,1,769.8333333
400,23.58849827,TRUE,1,770
400,23.55535773,TRUE,1,770.1666667
400,23.53841064,TRUE,1,770.3333333
400,23.53243686,TRUE,1,770.5
400,23.53014422,TRUE,1,770.6666667
400,23.52758489,TRUE,1,770.8333333
400,23.50239762,TRUE,1,771
400,23.38759597,TRUE,1,771.1666667
400,23.27736355,TRUE,1,771.3333333
400,23.22059686,TRUE,1,771.5
400,23.20467503,TRUE,1,771.6666667
400,23.20244261,TRUE,1,771.8333333
400,23.19947792,TRUE,1,772
400,23.43141918,TRUE,1,772.1666667
400,23.68342426,TRUE,1,772.3333333
400,23.82999475,TRUE,1,772.5
400,23.88056852,TRUE,1,772.6666667
400,23.88661328,TRUE,1,772.8333333
400,23.87335483,TRUE,1,773
400,23.82270775,TRUE,1,773.1666667
400,23.77527328,TRUE,1,773.3333333
400,23.75144029,TRUE,1,773.5
400,23.74614446,TRUE,1,773.6666667
293.9115631,23.74835206,TRUE,1,773.8333333
200,23.75093319,TRUE,1,774
200,23.52556537,TRUE,1,774.1666667
200,23.28673853,TRUE,1,774.3333333
200,23.16162938,TRUE,1,774.5
200,23.13058366,TRUE,1,774.6666667
200,23.12237402,TRUE,1,774.9166667
200,23.29405715,TRUE,1,775.25
200,23.47635375,TRUE,1,775.5
200,23.92229705,TRUE,1,775.6666667
200,23.99992187,TRUE,1,775.8333333
200,24.00013511,TRUE,1,776.1666667
200,23.90975246,TRUE,1,776.5833333
200,23.65397977,TRUE,1,776.9166667
200,23.48858774,TRUE,1,777.1666667
200,23.03728999,TRUE,1,777.3333333
200,22.8080581,TRUE,1,777.5
200,22.76321975,TRUE,1,777.6666667
200,22.77870592,TRUE,1,777.8333333
200,22.78360314,TRUE,1,778
200,22.76863865,TRUE,1,778.1666667
200,22.7473165,TRUE,1,778.3333333
200,22.72914692,TRUE,1,778.5
200,22.71515929,TRUE,1,778.6666667
200,22.70320562,TRUE,1,778.8333333
200,22.68909342,TRUE,1,779
200,22.66968651,TRUE,1,779.1666667
200,22.64597408,TRUE,1,779.3333333
200,22.62093565,TRUE,1,779.5
200,22.59680459,TRUE,1,779.6666667
200,22.57370807,TRUE,1,779.8333333
200,22.56265742,TRUE,1,780
200,22.5641241,TRUE,1,780.1666667
200,22.57274645,TRUE,1,780.3333333
200,22.58237639,TRUE,1,780.5
200,22.5839958,TRUE,1,780.6666667
200,22.57841986,TRUE,1,780.8333333
200,22.56961078,TRUE,1,781
200,22.56037852,TRUE,1,781.1666667
200,22.55141084,TRUE,1,781.3333333
200,22.5430371,TRUE,1,781.5
200,22.53454124,TRUE,1,781.6666667
200,22.52566646,TRUE,1,781.8333333
200,22.51689402,TRUE,1,782
200,22.5084582,TRUE,1,782.1666667
200,22.49662649,TRUE,1,782.3333333
200,22.47868004,TRUE,1,782.5
200,22.45678978,TRUE,1,782.6666667
200,22.43336151,TRUE,1,782.8333333
200,22.41216048,TRUE,1,783
200,22.3936587,TRUE,1,783.1666667
200,22.37700424,TRUE,1,783.3333333
200,22.36061903,TRUE,1,783.5
200,22.34380248,TRUE,1,783.6666667
200,22.32697129,TRUE,1,783.8333333
200,22.31533423,TRUE,1,784
200,22.30869052,TRUE,1,784.1666667
200,22.30459421,TRUE,1,784.3333333
200,22.30179623,TRUE,1,784.5
200,22.29818132,TRUE,1,784.75
200,22.2969839,TRUE,1,785
200,22.36486104,TRUE,1,785.1666667
200,22.43699152,TRUE,1,785.3333333
200,22.47934096,TRUE,1,785.5
200,22.4960875,TRUE,1,785.6666667
200,22.500227,TRUE,1,785.9166667
200,22.54905636,TRUE,1,786.25
200,22.59811575,TRUE,1,786.5
200,22.72041562,TRUE,1,786.6666667
200,22.78335171,TRUE,1,786.8333333
200,22.7972127,TRUE,1,787
200,22.79323764,TRUE,1,787.1666667
200,22.790364,TRUE,1,787.3333333
200,22.80317697,TRUE,1,787.5
200,22.81869457,TRUE,1,787.6666667
200,22.82773079,TRUE,1,787.8333333
200,22.83102784,TRUE,1,788
200,22.83139845,TRUE,1,788.1666667
200,22.83165154,TRUE,1,788.3333333
200,22.83208312,TRUE,1,788.5
200,22.83281803,TRUE,1,788.6666667
200,22.83326806,TRUE,1,788.8333333
200,22.83357142,TRUE,1,789
200,22.83377569,TRUE,1,789.1666667
400,22.83369013,TRUE,1,789.3333333
400,22.833818,TRUE,1,789.5
400,22.84460635,TRUE,1,789.6666667
400,22.85646479,TRUE,1,789.8333333
400,22.86337597,TRUE,1,790
400,22.86545966,TRUE,1,790.1666667
400,22.86571525,TRUE,1,790.3333333
400,22.86584597,TRUE,1,790.5
400,22.95452966,TRUE,1,790.6666667
