power,temperature,fuel_flow,air_flow
72.6,162.7018044,0.0083248,0.818361252
72.6,162.7079019,0.0083248,0.818355885
72.6,162.7183738,0.0083248,0.818335879
72.6,162.7226108,0.0083248,0.818305787
72.6,163.2490962,0.0083248,0.818265333
72.6,166.3908002,0.0083248,0.818214249
72.6,168.9479229,0.0083248,0.818152255
72.6,170.9157421,0.0083248,0.818079085
72.6,172.5540902,0.0083248,0.817983743
72.6,174.0525848,0.0083248,0.8178737
72.6,175.4240954,0.0083248,0.81774858
72.6,176.7269387,0.0083248,0.817608005
72.6,178.001395,0.0083248,0.81745157
72.6,179.1856006,0.0083248,0.817278894
72.6,180.3019625,0.0083248,0.817110312
72.6,181.3966602,0.0083248,0.816928138
72.6,182.4744796,0.0083248,0.81673209
72.6,183.5048296,0.0083248,0.816521886
72.6,184.5234396,0.0083248,0.816297246
72.6,185.4846121,0.0083248,0.816057883
72.6,190.5156707,0.0083248,0.815834232
72.6,198.2200489,0.0083248,0.815598701
72.6,203.8747559,0.0083248,0.815351095
72.6,203.141145,0.0083248,0.815091219
72.6,198.5370297,0.0083248,0.814818866
72.6,195.273595,0.0083248,0.814533852
72.6,197.6796235,0.0083248,0.814336705
72.6,203.4293409,0.0083248,0.81413379
72.6,207.7720617,0.0083248,0.81392503
72.6,206.3050757,0.0083248,0.813710374
72.6,201.4897568,0.0083248,0.813489763
72.6,198.0961155,0.0083248,0.81326314
72.6,200.3809902,0.0083248,0.813077476
72.6,205.9544955,0.0083248,0.812887882
72.6,210.2368002,0.0083248,0.812694354
72.6,208.9183721,0.0083248,0.812496831
72.6,204.3566885,0.0083248,0.812295312
72.6,201.3658432,0.0083248,0.812089739
206.8795972,288.8658148,0.0180048,1.300843175
206.671778,292.2285916,0.0180048,1.300081208
206.4639407,294.653156,0.0180048,1.299316456
206.2560854,293.6852504,0.0179564,1.298548882
206.0482121,290.8770331,0.0179564,1.297778524
205.8403208,289.0211104,0.0179564,1.297005351
205.8403208,290.3157641,0.0179564,1.297005351
205.8403208,293.3675724,0.0179564,1.297005351
205.8403208,295.6169531,0.0179564,1.297005351
205.8403208,294.5107297,0.0179564,1.297005351
205.8403208,291.5559933,0.0179564,1.297005351
205.8403208,289.6047683,0.0179564,1.297005351
206.0897882,290.8081936,0.0179564,1.297932834
206.3392297,293.7818751,0.0180048,1.298856243
206.5886452,295.9540378,0.0180048,1.299775638
206.8380348,294.7260466,0.0180048,1.300691016
207.0873984,291.681174,0.0180048,1.301602362
207.3367362,289.4932292,0.0180532,1.302509743
207.6691461,290.6036346,0.0180532,1.303713387
208.0015099,293.5650784,0.0180532,1.304910027
208.3338276,295.6440099,0.0181016,1.306099656
208.6660992,294.3741029,0.0181016,1.30728236
208.9983247,291.0538716,0.0181016,1.308458136
209.3305041,288.5580437,0.01815,1.309627038
209.7456635,287.1309145,0.01815,1.311078546
210.1607508,286.938059,0.0181984,1.312519457
210.5757661,287.2927047,0.0181984,1.313949834
210.9907093,286.7129174,0.0181984,1.315369748
211.4055805,285.574919,0.0182468,1.316779275
211.8203796,284.6652486,0.0182468,1.318178481
212.4424432,286.5399506,0.0182952,1.320258139
213.0643447,290.232539,0.0183436,1.322315006
213.6860841,292.8617394,0.0183436,1.324349349
214.3076614,291.3861942,0.018392,1.326361418
214.9290766,287.3044739,0.0184404,1.328351472
215.5503296,283.9997202,0.0184404,1.330319779
216.0058121,281.8371137,0.0184888,1.33174951
216.4612075,280.4022465,0.0184888,1.333167791
216.9165157,279.430722,0.0185372,1.334574716
217.3717367,278.7505696,0.0185372,1.335970368
217.8,278.2012473,0.0185856,1.337255249
217.8,277.4361853,0.0185856,1.336945437
217.8,276.8016479,0.0185856,1.336689599
217.8,276.1580929,0.0185856,1.336431669
217.8,275.5679572,0.0185856,1.336171665
217.8,275.0051648,0.0185856,1.335909636
217.8,274.4197975,0.0185856,1.335645595
217.8,273.7694267,0.0185856,1.335379571
217.8,273.0572972,0.0185856,1.335111588
217.8,272.2997613,0.0185856,1.334841677
217.8,271.5572423,0.0185856,1.334569863
217.8,270.8383438,0.018634,1.334296173
217.8,270.1317653,0.018634,1.334020639
217.8,269.4252422,0.018634,1.333743286
217.8,268.8119065,0.018634,1.333526327
217.8,268.260338,0.018634,1.333308297
217.8,267.6924297,0.018634,1.333089209
217.8,267.0912402,0.018634,1.332869084
217.8,266.5477891,0.018634,1.332647944
217.8,265.9988532,0.018634,1.332425776
72.6,171.5186317,0.0083248,0.818136059
72.6,170.8910977,0.0083248,0.818164003
72.6,170.2374979,0.0083248,0.81819006
72.6,169.5912522,0.0083248,0.818214249
72.6,168.9884897,0.0083248,0.818236595
72.6,171.9724993,0.0079376,0.89269928
72.6,170.6612374,0.0078892,0.900324894
72.6,169.1365749,0.0078892,0.909855767
72.6,167.843972,0.0078892,0.918676866
72.6,166.572674,0.0078892,0.928181227
72.6,165.3300675,0.0078892,0.938454084
72.6,164.9528103,0.0078892,0.941804037
72.6,164.9862992,0.0078892,0.941641135
72.6,165.0533813,0.0078892,0.941317132
72.6,165.1205668,0.0078892,0.940994919
72.6,165.1878551,0.0078892,0.940674488
72.6,165.2552453,0.0078892,0.940355831
72.6,165.3227367,0.0078892,0.94003894
72.6,165.387593,0.0078892,0.939314561
72.6,165.4525487,0.0078892,0.938593103
72.6,165.5176027,0.0078892,0.93787455
72.6,165.5827537,0.0078892,0.937158884
72.6,165.6480005,0.0078892,0.936446087
72.6,165.7133418,0.0078892,0.935736142
