timestamp,power,soc,FOO
1/12/2017 0:20,223.7288136,0.325152376,
1/12/2017 0:30,223.7288136,0.342491359,
1/12/2017 0:40,223.7288136,0.359830342,
1/12/2017 0:50,223.7288136,0.377169325,
1/12/2017 1:00,223.7288136,0.394508308,
1/12/2017 1:10,223.7288136,0.411847291,
1/12/2017 1:20,212.9032258,0.428347291,
1/12/2017 1:30,212.9032258,0.444847291,
1/12/2017 1:40,212.9032258,0.461347291,
1/12/2017 1:50,212.9032258,0.477847291,
1/12/2017 2:00,212.9032258,0.494347291,
1/12/2017 2:10,212.9032258,0.510847291,
1/12/2017 2:20,330,0.536422291,
1/12/2017 2:30,330,0.561997291,
1/12/2017 2:40,330,0.587572291,
1/12/2017 2:50,330,0.613147291,
1/12/2017 3:00,330,0.638722291,
1/12/2017 3:10,330,0.664297291,
1/12/2017 3:20,275,0.685609791,
1/12/2017 3:30,275,0.706922291,
1/12/2017 3:40,275,0.728234791,
1/12/2017 3:50,275,0.749547291,
1/12/2017 4:00,275,0.770859791,
1/12/2017 4:10,275,0.792172291,
1/12/2017 4:20,500,0.830922291,
1/12/2017 4:30,500,0.869672291,
1/12/2017 4:40,500,0.908422291,
1/12/2017 4:50,500,0.947172291,
1/12/2017 5:00,500,0.985922291,
1/12/2017 5:10,181.6478559,1,
1/12/2017 5:20,0,1,
1/12/2017 5:30,0,1,
1/12/2017 5:40,0,1,
1/12/2017 5:50,0,1,
1/12/2017 6:00,0,1,
1/12/2017 6:10,0,1,
1/12/2017 6:20,0,1,
1/12/2017 6:30,0,1,
1/12/2017 6:40,0,1,
1/12/2017 6:50,0,1,
1/12/2017 7:00,0,1,
1/12/2017 7:10,0,1,
1/12/2017 7:20,0,1,
1/12/2017 7:30,0,1,
1/12/2017 7:40,0,1,
1/12/2017 7:50,0,1,
1/12/2017 8:00,0,1,
1/12/2017 8:10,0,1,
1/12/2017 8:20,0,1,
1/12/2017 8:30,0,1,
1/12/2017 8:40,0,1,
1/12/2017 8:50,0,1,
1/12/2017 9:00,0,1,
1/12/2017 9:10,0,1,
1/12/2017 9:20,0,1,
1/12/2017 9:30,0,1,
1/12/2017 9:40,0,1,
1/12/2017 9:50,0,1,
1/12/2017 10:00,0,1,
1/12/2017 10:10,-112.3022449,0.99517602,
1/12/2017 10:20,-224.6044898,0.975880102,
1/12/2017 10:30,-224.6044898,0.956584184,
1/12/2017 10:40,-224.6044898,0.937288265,
1/12/2017 10:50,-224.6044898,0.917992347,
1/12/2017 11:00,-224.6044898,0.898696429,
1/12/2017 11:10,-224.6044898,0.88422449,
1/12/2017 11:20,-277.9940816,0.860341837,
1/12/2017 11:30,-277.9940816,0.836459184,
1/12/2017 11:40,-277.9940816,0.812576531,
1/12/2017 11:50,-277.9940816,0.788693878,
1/12/2017 12:00,-277.9940816,0.764811225,
1/12/2017 12:10,-277.9940816,0.740928571,
1/12/2017 12:20,-226.4455102,0.72147449,
1/12/2017 12:30,-226.4455102,0.702020408,
1/12/2017 12:40,-226.4455102,0.682566327,
1/12/2017 12:50,-226.4455102,0.663112245,
1/12/2017 13:00,-226.4455102,0.643658163,
1/12/2017 13:10,-226.4455102,0.624204082,
1/12/2017 13:20,-226.4455102,0.60475,
1/12/2017 13:30,-226.4455102,0.585295918,
1/12/2017 13:40,-226.4455102,0.565841837,
1/12/2017 13:50,-226.4455102,0.546387755,
1/12/2017 14:00,-226.4455102,0.526933673,
1/12/2017 14:10,-226.4455102,0.507479592,
1/12/2017 14:20,-259.5838776,0.485178571,
1/12/2017 14:30,-259.5838776,0.462877551,
1/12/2017 14:40,-259.5838776,0.440576531,
1/12/2017 14:50,-259.5838776,0.41827551,
1/12/2017 15:00,-259.5838776,0.39597449,
1/12/2017 15:10,-259.5838776,0.373673469,
1/12/2017 15:20,-287.1991837,0.349,
1/12/2017 15:30,-287.1991837,0.324326531,
1/12/2017 15:40,-287.1991837,0.299653061,
1/12/2017 15:50,-287.1991837,0.274979592,
1/12/2017 16:00,-287.1991837,0.250306122,
1/12/2017 16:10,-272.0107653,0.217032525,
1/12/2017 16:20,-266.9479592,0.196965561,
1/12/2017 16:30,-266.9479592,0.179765306,
1/12/2017 16:40,-266.9479592,0.156831633,
1/12/2017 16:50,-266.9479592,0.133897959,
1/12/2017 17:00,-266.9479592,0.110964286,
1/12/2017 17:10,-266.9479592,8.80E-02,
1/12/2017 17:20,-233.8095918,6.79E-02,
1/12/2017 17:30,-233.8095918,4.79E-02,
1/12/2017 17:40,-233.8095918,2.78E-02,
1/12/2017 17:50,-233.8095918,7.68E-03,
1/12/2017 18:00,-89.437959,0,
1/12/2017 18:10,0,0,
1/12/2017 18:20,0,0,
1/12/2017 18:30,0,0,
1/12/2017 18:40,0,0,
1/12/2017 18:50,0,0,
1/12/2017 19:00,0,0,
1/12/2017 19:10,0,0,
1/12/2017 19:20,0,0,
1/12/2017 19:30,0,0,
1/12/2017 19:40,0,0,
1/12/2017 19:50,0,0,
1/12/2017 20:00,0,0,
1/12/2017 20:10,0,0,
1/12/2017 20:20,200,1.55E-02,
1/12/2017 20:30,200,3.10E-02,
1/12/2017 20:40,200,4.65E-02,
1/12/2017 20:50,200,6.20E-02,
1/12/2017 21:00,200,7.75E-02,
1/12/2017 21:10,200,9.30E-02,
1/12/2017 21:20,183.3333333,0.107208333,
1/12/2017 21:30,183.3333333,0.121416667,
1/12/2017 21:40,183.3333333,0.135625,
1/12/2017 21:50,183.3333333,0.149833333,
1/12/2017 22:00,183.3333333,0.164041667,
1/12/2017 22:10,183.3333333,0.17825,
1/12/2017 22:20,258.8235294,0.198308824,
1/12/2017 22:30,258.8235294,0.218367647,
1/12/2017 22:40,258.8235294,0.238426471,
1/12/2017 22:50,258.8235294,0.258485294,
1/12/2017 23:00,258.8235294,0.278544118,
1/12/2017 23:10,324.1123477,0.307819157,
1/12/2017 23:20,356.7567568,0.333163752,
1/12/2017 23:30,356.7567568,0.360812401,
1/12/2017 23:40,356.7567568,0.381548887,
1/12/2017 23:50,356.7567568,0.409197536,
1/13/2017 0:00,356.7567568,0.436846184,
1/13/2017 0:10,356.7567568,0.464494833,
1/13/2017 0:20,388.2352941,0.494583068,
1/13/2017 0:30,388.2352941,0.524671304,
1/13/2017 0:40,388.2352941,0.554759539,
1/13/2017 0:50,388.2352941,0.584847774,
1/13/2017 1:00,388.2352941,0.61493601,
1/13/2017 1:10,388.2352941,0.645024245,
1/13/2017 1:20,471.4285714,0.681559959,
1/13/2017 1:30,471.4285714,0.718095673,
1/13/2017 1:40,471.4285714,0.754631388,
1/13/2017 1:50,471.4285714,0.791167102,
1/13/2017 2:00,471.4285714,0.827702816,
1/13/2017 2:10,471.4285714,0.864238531,
1/13/2017 2:20,500,0.902988531,
1/13/2017 2:30,500,0.941738531,
1/13/2017 2:40,500,0.980488531,
1/13/2017 2:50,251.7608965,1,
1/13/2017 3:00,0,1,
1/13/2017 3:10,0,1,
1/13/2017 3:20,0,1,
1/13/2017 3:30,0,1,
1/13/2017 3:40,0,1,
1/13/2017 3:50,0,1,
1/13/2017 4:00,0,1,
1/13/2017 4:10,0,1,
1/13/2017 4:20,0,1,
1/13/2017 4:30,0,1,
1/13/2017 4:40,0,1,
1/13/2017 4:50,0,1,
1/13/2017 5:00,0,1,
1/13/2017 5:10,0,1,
1/13/2017 5:20,0,1,
1/13/2017 5:30,0,1,
1/13/2017 5:40,0,1,
1/13/2017 5:50,0,1,
1/13/2017 6:00,0,1,
1/13/2017 6:10,0,1,
1/13/2017 6:20,0,1,
1/13/2017 6:30,0,1,
1/13/2017 6:40,0,1,
1/13/2017 6:50,0,1,
1/13/2017 7:00,0,1,
1/13/2017 7:10,0,1,
1/13/2017 7:20,0,1,
1/13/2017 7:30,0,1,
1/13/2017 7:40,0,1,
1/13/2017 7:50,0,1,
1/13/2017 8:00,0,1,
1/13/2017 8:10,0,1,
1/13/2017 8:20,0,1,
1/13/2017 8:30,0,1,
1/13/2017 8:40,0,1,
1/13/2017 8:50,0,1,
1/13/2017 9:00,0,1,
1/13/2017 9:10,0,1,
1/13/2017 9:20,0,1,
1/13/2017 9:30,0,1,
1/13/2017 9:40,0,1,
1/13/2017 9:50,0,1,
1/13/2017 10:00,0,1,
1/13/2017 10:10,0,1,
1/13/2017 10:20,0,1,
1/13/2017 10:30,0,1,
1/13/2017 10:40,0,1,
1/13/2017 10:50,0,1,
1/13/2017 11:00,0,1,
1/13/2017 11:10,0,1,
1/13/2017 11:20,0,1,
1/13/2017 11:30,0,1,
1/13/2017 11:40,0,1,
1/13/2017 11:50,0,1,
1/13/2017 12:00,0,1,
1/13/2017 12:10,0,1,
1/13/2017 12:20,0,1,
1/13/2017 12:30,0,1,
1/13/2017 12:40,0,1,
1/13/2017 12:50,0,1,
1/13/2017 13:00,0,1,
1/13/2017 13:10,0,1,
1/13/2017 13:20,-231.9685714,0.975089286,
1/13/2017 13:30,-231.9685714,0.960142857,
1/13/2017 13:40,-231.9685714,0.940214286,
1/13/2017 13:50,-231.9685714,0.920285714,
1/13/2017 14:00,-231.9685714,0.900357143,
1/13/2017 14:10,-231.9685714,0.880428571,
1/13/2017 14:20,-263.2659184,0.857811225,
1/13/2017 14:30,-263.2659184,0.835193878,
1/13/2017 14:40,-263.2659184,0.812576531,
1/13/2017 14:50,-263.2659184,0.789959184,
1/13/2017 15:00,-263.2659184,0.767341837,
1/13/2017 15:10,-263.2659184,0.74472449,
1/13/2017 15:20,0,0.74472449,
1/13/2017 15:30,0,0.74472449,
1/13/2017 15:40,0,0.74472449,
1/13/2017 15:50,0,0.74472449,
1/13/2017 16:00,0,0.74472449,
1/13/2017 16:10,-183.6417857,0.736836097,
1/13/2017 16:20,-244.8557143,0.718429847,
1/13/2017 16:30,-244.8557143,0.702653061,
1/13/2017 16:40,-244.8557143,0.681617347,
1/13/2017 16:50,-244.8557143,0.660581633,
1/13/2017 17:00,-244.8557143,0.639545918,
1/13/2017 17:10,-244.8557143,0.618510204,
1/13/2017 17:20,-261.424898,0.59605102,
1/13/2017 17:30,-261.424898,0.573591837,
1/13/2017 17:40,-261.424898,0.551132653,
1/13/2017 17:50,-261.424898,0.528673469,
1/13/2017 18:00,-261.424898,0.506214286,
1/13/2017 18:10,-261.424898,0.483755102,
1/13/2017 18:20,0,0.483755102,
1/13/2017 18:30,0,0.483755102,
1/13/2017 18:40,0,0.483755102,
1/13/2017 18:50,0,0.483755102,
1/13/2017 19:00,0,0.483755102,
1/13/2017 19:10,0,0.483755102,
1/13/2017 19:20,306.9767442,0.5075458,
1/13/2017 19:30,306.9767442,0.531336497,
1/13/2017 19:40,306.9767442,0.555127195,
1/13/2017 19:50,306.9767442,0.578917893,
1/13/2017 20:00,306.9767442,0.60270859,
1/13/2017 20:10,306.9767442,0.626499288,
1/13/2017 20:20,258.8235294,0.646558112,
1/13/2017 20:30,258.8235294,0.666616935,
1/13/2017 20:40,258.8235294,0.686675759,
1/13/2017 20:50,258.8235294,0.706734582,
1/13/2017 21:00,258.8235294,0.726793406,
1/13/2017 21:10,258.8235294,0.746852229,
1/13/2017 21:20,0,0.746852229,
1/13/2017 21:30,0,0.746852229,
1/13/2017 21:40,0,0.746852229,
1/13/2017 21:50,0,0.746852229,
1/13/2017 22:00,0,0.746852229,
1/13/2017 22:10,0,0.746852229,
1/13/2017 22:20,500,0.795289729,
1/13/2017 22:30,500,0.834039729,
1/13/2017 22:40,500,0.863102229,
1/13/2017 22:50,500,0.901852229,
1/13/2017 23:00,500,0.940602229,
1/13/2017 23:10,376.1904762,0.987471277,
1/13/2017 23:20,85.34855858,1,
1/13/2017 23:30,0,1,
1/13/2017 23:40,0,1,
1/13/2017 23:50,0,1,
1/14/2017 0:00,0,1,
1/14/2017 0:10,0,1,
1/14/2017 0:20,0,1,
1/14/2017 0:30,0,1,
1/14/2017 0:40,0,1,
1/14/2017 0:50,0,1,
1/14/2017 1:00,0,1,
1/14/2017 1:10,0,1,
1/14/2017 1:20,0,1,
1/14/2017 1:30,0,1,
1/14/2017 1:40,0,1,
1/14/2017 1:50,0,1,
1/14/2017 2:00,0,1,
1/14/2017 2:10,0,1,
1/14/2017 2:20,0,1,
1/14/2017 2:30,0,1,
1/14/2017 2:40,0,1,
1/14/2017 2:50,0,1,
1/14/2017 3:00,0,1,
1/14/2017 3:10,0,1,
1/14/2017 3:20,0,1,
1/14/2017 3:30,0,1,
1/14/2017 3:40,0,1,
1/14/2017 3:50,0,1,
1/14/2017 4:00,0,1,
1/14/2017 4:10,0,1,
1/14/2017 4:20,0,1,
1/14/2017 4:30,0,1,
1/14/2017 4:40,0,1,
1/14/2017 4:50,0,1,
1/14/2017 5:00,0,1,
1/14/2017 5:10,0,1,
1/14/2017 5:20,0,1,
1/14/2017 5:30,0,1,
1/14/2017 5:40,0,1,
1/14/2017 5:50,0,1,
1/14/2017 6:00,0,1,
1/14/2017 6:10,0,1,
1/14/2017 6:20,0,1,
1/14/2017 6:30,0,1,
1/14/2017 6:40,0,1,
1/14/2017 6:50,0,1,
1/14/2017 7:00,0,1,
1/14/2017 7:10,0,1,
1/14/2017 7:20,0,1,
1/14/2017 7:30,0,1,
1/14/2017 7:40,0,1,
1/14/2017 7:50,0,1,
1/14/2017 8:00,0,1,
1/14/2017 8:10,0,1,
1/14/2017 8:20,0,1,
1/14/2017 8:30,0,1,
1/14/2017 8:40,0,1,
1/14/2017 8:50,0,1,
1/14/2017 9:00,0,1,
1/14/2017 9:10,0,1,
1/14/2017 9:20,0,1,
1/14/2017 9:30,0,1,
1/14/2017 9:40,0,1,
1/14/2017 9:50,0,1,
1/14/2017 10:00,0,1,
1/14/2017 10:10,0,1,
1/14/2017 10:20,0,1,
1/14/2017 10:30,0,1,
1/14/2017 10:40,0,1,
1/14/2017 10:50,0,1,
1/14/2017 11:00,0,1,
1/14/2017 11:10,0,1,
1/14/2017 11:20,0,1,
1/14/2017 11:30,0,1,
1/14/2017 11:40,0,1,
1/14/2017 11:50,0,1,
1/14/2017 12:00,0,1,
1/14/2017 12:10,0,1,
1/14/2017 12:20,-261.424898,0.977540816,
1/14/2017 12:30,-261.424898,0.955081633,
1/14/2017 12:40,-261.424898,0.932622449,
1/14/2017 12:50,-261.424898,0.910163265,
1/14/2017 13:00,-261.424898,0.882089286,
1/14/2017 13:10,-261.424898,0.859630102,
1/14/2017 13:20,-261.424898,0.837170918,
1/14/2017 13:30,-261.424898,0.814711735,
1/14/2017 13:40,-261.424898,0.792252551,
1/14/2017 13:50,-261.424898,0.769793367,
1/14/2017 14:00,-261.424898,0.747334184,
1/14/2017 14:10,-259.5838776,0.724954082,
1/14/2017 14:20,-257.7428571,0.702811224,
1/14/2017 14:30,-257.7428571,0.680668367,
1/14/2017 14:40,-257.7428571,0.65852551,
1/14/2017 14:50,-257.7428571,0.636382653,
1/14/2017 15:00,-257.7428571,0.614239796,
1/14/2017 15:10,-246.6967347,0.592571429,
1/14/2017 15:20,-235.6506122,0.572326531,
1/14/2017 15:30,-235.6506122,0.552081633,
1/14/2017 15:40,-235.6506122,0.531836735,
1/14/2017 15:50,-235.6506122,0.516653061,
1/14/2017 16:00,-235.6506122,0.491346939,
1/14/2017 16:10,-235.6506122,0.476163265,
1/14/2017 16:20,0,0.476163265,
1/14/2017 16:30,0,0.476163265,
1/14/2017 16:40,0,0.476163265,
1/14/2017 16:50,0,0.476163265,
1/14/2017 17:00,0,0.476163265,
1/14/2017 17:10,0,0.476163265,
1/14/2017 17:20,0,0.476163265,
1/14/2017 17:30,0,0.476163265,
1/14/2017 17:40,0,0.476163265,
1/14/2017 17:50,0,0.476163265,
1/14/2017 18:00,0,0.476163265,
1/14/2017 18:10,-147.2816327,0.469836735,
1/14/2017 18:20,-220.922449,0.452438776,
1/14/2017 18:30,-220.922449,0.438204082,
1/14/2017 18:40,-220.922449,0.41922449,
1/14/2017 18:50,-220.922449,0.400244898,
1/14/2017 19:00,-220.922449,0.381265306,
1/14/2017 19:10,-220.922449,0.362285714,
1/14/2017 19:20,206.25,0.378270089,
1/14/2017 19:30,206.25,0.394254464,
1/14/2017 19:40,206.25,0.410238839,
1/14/2017 19:50,206.25,0.426223214,
1/14/2017 20:00,206.25,0.442207589,
1/14/2017 20:10,206.25,0.458191964,
1/14/2017 20:20,176,0.471831964,
1/14/2017 20:30,176,0.485471964,
1/14/2017 20:40,176,0.499111964,
1/14/2017 20:50,176,0.512751964,
1/14/2017 21:00,176,0.526391964,
1/14/2017 21:10,176,0.540031964,
1/14/2017 21:20,264,0.560491964,
1/14/2017 21:30,264,0.580951964,
1/14/2017 21:40,264,0.601411964,
1/14/2017 21:50,264,0.621871964,
1/14/2017 22:00,264,0.642331964,
1/14/2017 22:10,264,0.662791964,
1/14/2017 22:20,500,0.701541964,
1/14/2017 22:30,500,0.740291964,
1/14/2017 22:40,500,0.779041964,
1/14/2017 22:50,500,0.817791964,
1/14/2017 23:00,500,0.856541964,
1/14/2017 23:10,500,0.895291964,
1/14/2017 23:20,500,0.943729464,
1/14/2017 23:30,500,0.982479464,
1/14/2017 23:40,101.0714287,1,
1/14/2017 23:50,0,1,
1/15/2017 0:00,0,1,
1/15/2017 0:10,0,1,
1/15/2017 0:20,0,1,
1/15/2017 0:30,0,1,
1/15/2017 0:40,0,1,
1/15/2017 0:50,0,1,
1/15/2017 1:00,0,1,
1/15/2017 1:10,0,1,
1/15/2017 1:20,0,1,
1/15/2017 1:30,0,1,
1/15/2017 1:40,0,1,
1/15/2017 1:50,0,1,
1/15/2017 2:00,0,1,
1/15/2017 2:10,0,1,
1/15/2017 2:20,0,1,
1/15/2017 2:30,0,1,
1/15/2017 2:40,0,1,
1/15/2017 2:50,0,1,
1/15/2017 3:00,0,1,
1/15/2017 3:10,0,1,
1/15/2017 3:20,0,1,
1/15/2017 3:30,0,1,
1/15/2017 3:40,0,1,
1/15/2017 3:50,0,1,
1/15/2017 4:00,0,1,
1/15/2017 4:10,0,1,
1/15/2017 4:20,0,1,
1/15/2017 4:30,0,1,
1/15/2017 4:40,0,1,
1/15/2017 4:50,0,1,
1/15/2017 5:00,0,1,
1/15/2017 5:10,0,1,
1/15/2017 5:20,0,1,
1/15/2017 5:30,0,1,
1/15/2017 5:40,0,1,
1/15/2017 5:50,0,1,
1/15/2017 6:00,0,1,
1/15/2017 6:10,0,1,
1/15/2017 6:20,0,1,
1/15/2017 6:30,0,1,
1/15/2017 6:40,0,1,
1/15/2017 6:50,0,1,
1/15/2017 7:00,0,1,
1/15/2017 7:10,0,1,
1/15/2017 7:20,0,1,
1/15/2017 7:30,0,1,
1/15/2017 7:40,0,1,
1/15/2017 7:50,0,1,
1/15/2017 8:00,0,1,
1/15/2017 8:10,0,1,
1/15/2017 8:20,0,1,
1/15/2017 8:30,0,1,
1/15/2017 8:40,0,1,
1/15/2017 8:50,0,1,
1/15/2017 9:00,0,1,
1/15/2017 9:10,0,1,
1/15/2017 9:20,0,1,
1/15/2017 9:30,0,1,
1/15/2017 9:40,0,1,
1/15/2017 9:50,0,1,
1/15/2017 10:00,0,1,
1/15/2017 10:10,0,1,
1/15/2017 10:20,-248.5377551,0.978647959,
1/15/2017 10:30,-248.5377551,0.957295918,
1/15/2017 10:40,-248.5377551,0.935943878,
1/15/2017 10:50,-248.5377551,0.914591837,
1/15/2017 11:00,-248.5377551,0.893239796,
1/15/2017 11:10,-248.5377551,0.871887755,
1/15/2017 11:20,-230.127551,0.852117347,
1/15/2017 11:30,-230.127551,0.832346939,
1/15/2017 11:40,-230.127551,0.812576531,
1/15/2017 11:50,-230.127551,0.792806122,
1/15/2017 12:00,-230.127551,0.773035714,
1/15/2017 12:10,-230.127551,0.753265306,
1/15/2017 12:20,-300.0863265,0.727484694,
1/15/2017 12:30,-300.0863265,0.701704082,
1/15/2017 12:40,-300.0863265,0.675923469,
1/15/2017 12:50,-300.0863265,0.650142857,
1/15/2017 13:00,-300.0863265,0.624362245,
1/15/2017 13:10,-300.0863265,0.598581633,
1/15/2017 13:20,-270.63,0.575331633,
1/15/2017 13:30,-270.63,0.552081633,
1/15/2017 13:40,-270.63,0.528831633,
1/15/2017 13:50,-270.63,0.505581633,
1/15/2017 14:00,-270.63,0.482331633,
1/15/2017 14:10,-270.63,0.459081633,
1/15/2017 14:20,-279.835102,0.435040816,
1/15/2017 14:30,-279.835102,0.411,
1/15/2017 14:40,-279.835102,0.386959184,
1/15/2017 14:50,-279.835102,0.362918367,
1/15/2017 15:00,-279.835102,0.338877551,
1/15/2017 15:10,-279.835102,0.314836735,
1/15/2017 15:20,-255.9018367,0.292852041,
1/15/2017 15:30,-255.9018367,0.270867347,
1/15/2017 15:40,-255.9018367,0.248882653,
1/15/2017 15:50,-255.9018367,0.226897959,
1/15/2017 16:00,-255.9018367,0.204913265,
1/15/2017 16:10,-286.5855102,0.174282313,
1/15/2017 16:20,-301.9273469,0.150505102,
1/15/2017 16:30,-301.9273469,0.13105102,
1/15/2017 16:40,-301.9273469,0.105112245,
1/15/2017 16:50,-301.9273469,7.92E-02,
1/15/2017 17:00,-301.9273469,5.32E-02,
1/15/2017 17:10,-301.9273469,2.73E-02,
1/15/2017 17:20,-283.5171429,2.94E-03,
1/15/2017 17:30,-34.2073479,5.17E-19,
1/15/2017 17:40,-6.02E-15,0,
1/15/2017 17:50,0,0,
1/15/2017 18:00,0,0,
1/15/2017 18:10,0,0,
1/15/2017 18:20,0,0,
1/15/2017 18:30,0,0,
1/15/2017 18:40,0,0,
1/15/2017 18:50,0,0,
1/15/2017 19:00,0,0,
1/15/2017 19:10,0,0,
1/15/2017 19:20,0,0,
1/15/2017 19:30,0,0,
1/15/2017 19:40,0,0,
1/15/2017 19:50,0,0,
1/15/2017 20:00,0,0,
1/15/2017 20:10,0,0,
1/15/2017 20:20,0,0,
1/15/2017 20:30,0,0,
1/15/2017 20:40,0,0,
1/15/2017 20:50,0,0,
1/15/2017 21:00,0,0,
1/15/2017 21:10,0,0,
1/15/2017 21:20,231.5789474,1.79E-02,
1/15/2017 21:30,231.5789474,3.59E-02,
1/15/2017 21:40,231.5789474,5.38E-02,
1/15/2017 21:50,231.5789474,7.18E-02,
1/15/2017 22:00,231.5789474,8.97E-02,
1/15/2017 22:10,231.5789474,0.107684211,
1/15/2017 22:20,388.2352941,0.137772446,
1/15/2017 22:30,388.2352941,0.167860681,
1/15/2017 22:40,388.2352941,0.197948916,
1/15/2017 22:50,388.2352941,0.228037152,
1/15/2017 23:00,388.2352941,0.258125387,
1/15/2017 23:10,388.2352941,0.288213622,
1/15/2017 23:20,280.8510638,0.30997958,
1/15/2017 23:30,280.8510638,0.331745537,
1/15/2017 23:40,280.8510638,0.353511495,
1/15/2017 23:50,280.8510638,0.375277452,
4/1/2017 0:00,280.8510638,0.39704341,
4/1/2017 0:10,0,1,
4/1/2017 0:20,500,0.5484375,
4/1/2017 0:30,500,0.5871875,
4/1/2017 0:40,500,0.61625,
4/1/2017 0:50,500,0.655,
4/1/2017 1:00,500,0.69375,
4/1/2017 1:10,500,0.7325,
4/1/2017 1:20,500,0.77125,
4/1/2017 1:30,500,0.81,
4/1/2017 1:40,500,0.84875,
4/1/2017 1:50,500,0.8875,
4/1/2017 2:00,500,0.92625,
4/1/2017 2:10,500,0.965,
4/1/2017 2:20,451.6129032,1,
4/1/2017 2:30,0,1,
4/1/2017 2:40,0,1,
4/1/2017 2:50,0,1,
4/1/2017 3:00,0,1,
4/1/2017 3:10,0,1,
4/1/2017 3:20,0,1,
4/1/2017 3:30,0,1,
4/1/2017 3:40,0,1,
4/1/2017 3:50,0,1,
4/1/2017 4:00,0,1,
4/1/2017 4:10,0,1,
4/1/2017 4:20,0,1,
4/1/2017 4:30,0,1,
4/1/2017 4:40,0,1,
4/1/2017 4:50,0,1,
4/1/2017 5:00,0,1,
4/1/2017 5:10,0,1,
4/1/2017 5:20,0,1,
4/1/2017 5:30,0,1,
4/1/2017 5:40,0,1,
4/1/2017 5:50,0,1,
4/1/2017 6:00,0,1,
4/1/2017 6:10,0,1,
4/1/2017 6:20,0,1,
4/1/2017 6:30,0,1,
4/1/2017 6:40,0,1,
4/1/2017 6:50,0,1,
4/1/2017 7:00,0,1,
4/1/2017 7:10,0,1,
4/1/2017 7:20,0,1,
4/1/2017 7:30,0,1,
4/1/2017 7:40,0,1,
4/1/2017 7:50,0,1,
4/1/2017 8:00,0,1,
4/1/2017 8:10,0,1,
4/1/2017 8:20,0,1,
4/1/2017 8:30,0,1,
4/1/2017 8:40,0,1,
4/1/2017 8:50,0,1,
4/1/2017 9:00,0,1,
4/1/2017 9:10,0,1,
4/1/2017 9:20,0,1,
4/1/2017 9:30,0,1,
4/1/2017 9:40,0,1,
4/1/2017 9:50,0,1,
4/1/2017 10:00,0,1,
4/1/2017 10:10,0,1,
4/1/2017 10:20,0,1,
4/1/2017 10:30,0,1,
4/1/2017 10:40,0,1,
4/1/2017 10:50,0,1,
4/1/2017 11:00,0,1,
4/1/2017 11:10,0,1,
4/1/2017 11:20,-226.4455102,0.980545918,
4/1/2017 11:30,-226.4455102,0.961091837,
4/1/2017 11:40,-226.4455102,0.941637755,
4/1/2017 11:50,-226.4455102,0.922183673,
4/1/2017 12:00,-226.4455102,0.902729592,
4/1/2017 12:10,-226.4455102,0.88327551,
4/1/2017 12:20,-241.1736735,0.862556122,
4/1/2017 12:30,-241.1736735,0.841836735,
4/1/2017 12:40,-241.1736735,0.821117347,
4/1/2017 12:50,-241.1736735,0.800397959,
4/1/2017 13:00,-241.1736735,0.779678571,
4/1/2017 13:10,-241.1736735,0.758959184,
4/1/2017 13:20,-217.2404082,0.740295918,
4/1/2017 13:30,-217.2404082,0.721632653,
4/1/2017 13:40,-217.2404082,0.702969388,
4/1/2017 13:50,-217.2404082,0.684306122,
4/1/2017 14:00,-217.2404082,0.665642857,
4/1/2017 14:10,-217.2404082,0.646979592,
4/1/2017 14:20,0,0.646979592,
4/1/2017 14:30,0,0.646979592,
4/1/2017 14:40,0,0.646979592,
4/1/2017 14:50,0,0.646979592,
4/1/2017 15:00,0,0.646979592,
4/1/2017 15:10,0,0.646979592,
4/1/2017 15:20,0,0.646979592,
4/1/2017 15:30,0,0.646979592,
4/1/2017 15:40,0,0.646979592,
4/1/2017 15:50,0,0.646979592,
4/1/2017 16:00,0,0.646979592,
4/1/2017 16:10,0,0.646979592,
4/1/2017 16:20,0,0.646979592,
4/1/2017 16:30,0,0.646979592,
4/1/2017 16:40,0,0.646979592,
4/1/2017 16:50,0,0.646979592,
4/1/2017 17:00,0,0.646979592,
4/1/2017 17:10,0,0.646979592,
4/1/2017 17:20,0,0.646979592,
4/1/2017 17:30,0,0.646979592,
4/1/2017 17:40,0,0.646979592,
4/1/2017 17:50,0,0.646979592,
4/1/2017 18:00,0,0.646979592,
4/1/2017 18:10,0,0.646979592,
4/1/2017 18:20,176,0.660619592,
4/1/2017 18:30,176,0.674259592,
4/1/2017 18:40,176,0.687899592,
4/1/2017 18:50,176,0.701539592,
4/1/2017 19:00,176,0.715179592,
4/1/2017 19:10,176,0.728819592,
4/1/2017 19:20,235.7142857,0.747087449,
4/1/2017 19:30,235.7142857,0.765355306,
4/1/2017 19:40,235.7142857,0.783623163,
4/1/2017 19:50,235.7142857,0.80189102,
4/1/2017 20:00,235.7142857,0.820158878,
4/1/2017 20:10,235.7142857,0.838426735,
4/1/2017 20:20,0,0.838426735,
4/1/2017 20:30,0,0.838426735,
4/1/2017 20:40,0,0.838426735,
4/1/2017 20:50,0,0.838426735,
4/1/2017 21:00,0,0.838426735,
4/1/2017 21:10,0,0.838426735,
4/1/2017 21:20,500,0.886864235,
4/1/2017 21:30,500,0.925614235,
4/1/2017 21:40,500,0.954676735,
4/1/2017 21:50,500,0.993426735,
4/1/2017 22:00,42.40816352,1,
4/1/2017 22:10,0,1,
