Date/Time,Regen_Valve,T_OA,CFM_OA,RH_OA,T_CA,RH_CA,T_HW,FanStatus,T_HW_out
 09/17  06:00:00,0,22.2,0,93,22.2,93,24.30551695,0,24.30551695
 09/17  07:00:00,0,22.55,0,91.25,22.55,91.25,24.00926883,0,24.00926883
 09/17  08:00:00,0.474710922,23.09166667,1005.519084,90.58333333,23.66994735,82.34386209,46.23042479,1,41.70513571
 09/17  09:00:00,0.451211275,24.29166667,1005.519084,86.91666667,24.21879166,82.30703198,46.23613397,1,41.68734525
 09/17  10:00:00,0.440019467,24.65,1005.519084,82.83333333,24.92560942,76.72598796,46.21768528,1,41.65770475
 09/17  11:00:00,0.428459174,25.1,1005.519084,78.5,25.48336323,72.08923115,46.25428708,1,41.68274625
 09/17  12:00:00,0.401370685,26.53333333,1005.519084,70.75,26.16497377,67.82564306,46.21107278,1,41.61244347
 09/17  13:00:00,0.387778299,27.2,1005.519084,67,26.59499889,65.09405867,46.35721712,1,41.74499542
 09/17  14:00:00,0.385357771,27.2,1005.519084,65.83333333,26.89558426,62.76454307,46.5419318,1,41.92728957
 09/17  15:00:00,0.372573625,27.84166667,1005.519084,62.66666667,27.30652486,60.49243667,46.38351083,1,41.75608446
 09/17  16:00:00,0.379689811,27.36666667,1005.519084,62.75,27.3071363,58.80173287,46.36225144,1,41.74194125
 09/17  17:00:00,0.40719432,25.70833333,1005.519084,66.91666667,26.9447575,57.92585312,46.50476381,1,41.91195813
 09/17  18:00:00,0,24.65,0,69,24.65,69,28.01033196,0,28.01033196
 09/17  19:00:00,0,23.11666667,0,68.41666667,23.11666667,68.41666667,29.16954679,0,29.16954679
 09/17  20:00:00,0,21.55833333,0,68,21.55833333,68,29.11149237,0,29.11149237
 09/17  21:00:00,0,20.45833333,0,70.91666667,20.45833333,70.91666667,28.5060575,0,28.5060575
 09/17  22:00:00,0,19.35833333,0,75.91666667,19.35833333,75.91666667,27.77100804,0,27.77100804
 09/17  23:00:00,0,18.25833333,0,81.5,18.25833333,81.5,27.26165523,0,27.26165523
 09/17  24:00:00,0,17.45,0,84,17.45,84,26.43330466,0,26.43330466
 09/18  01:00:00,0,16.55833333,0,87.5,16.55833333,87.5,25.39295279,0,25.39295279
 09/18  02:00:00,0,15.80833333,0,90,15.80833333,90,24.84863756,0,24.84863756
 09/18  03:00:00,0,15.25,0,91.75,15.25,91.75,23.75747341,0,23.75747341
 09/18  04:00:00,0,15,0,91.25,15,91.25,23.30667931,0,23.30667931
 09/18  05:00:00,0,14.65,0,91.75,14.65,91.75,22.65378114,0,22.65378114
 09/18  06:00:00,0,14.4,0,93,14.4,93,21.95771614,0,21.95771614
 09/18  07:00:00,0,14.75,0,91.25,14.75,91.25,21.61830687,0,21.61830687
 09/18  08:00:00,0.702362399,15.64166667,1253.35717,88.25,18.64580157,65.71747163,46.54682401,1,42.24918641
 09/18  09:00:00,0.80723919,17.73333333,1496.13638,80,20.72476023,60.03226166,46.41055509,1,42.21779428
 09/18  10:00:00,0.511037235,20.53333333,1005.519084,66.83333333,23.33678265,50.84949573,46.33608358,1,41.84712082
 09/18  11:00:00,0.159244794,22.63333333,1005.519084,56.33333333,24.1277593,49.75371802,31.34852835,1,26.50777314
 09/18  12:00:00,0,23.94166667,1005.519084,51.25,24.83718405,48.56966818,24.34489156,1,24.34489156
 09/18  13:00:00,0,25.1,1005.519084,50,25.58273052,48.58605464,25.73049614,1,25.73049614
 09/18  14:00:00,0,25.25,1005.519084,51.16666667,25.95662582,49.06217107,25.70445263,1,25.70445263
 09/18  15:00:00,0.070447032,24.00833333,1005.519084,52.58333333,25.95645282,46.08742862,28.17875913,1,23.24920616
 09/18  16:00:00,0,24.64166667,1005.519084,49.5,26.02928086,45.54886196,25.42954617,1,25.42954617
 09/18  17:00:00,0,24.9,1005.519084,46.41666667,26.10768275,43.21288113,25.45402969,1,25.45402969
 09/18  18:00:00,0,23.46666667,0,48.91666667,23.46666667,48.91666667,28.40951527,0,28.40951527
 09/18  19:00:00,0,21.51666667,0,54.5,21.51666667,54.5,29.23886822,0,29.23886822
 09/18  20:00:00,0,19.60833333,0,60.5,19.60833333,60.5,29.58998604,0,29.58998604
 09/18  21:00:00,0,18.55,0,64.16666667,18.55,64.16666667,28.86096021,0,28.86096021
 09/18  22:00:00,0,17.65833333,0,67.91666667,17.65833333,67.91666667,27.8161515,0,27.8161515
 09/18  23:00:00,0,17.55,0,67.08333333,17.55,67.08333333,26.83732068,0,26.83732068
 09/18  24:00:00,0,17.8,0,65,17.8,65,25.95062842,0,25.95062842
 09/19  01:00:00,0,17.15833333,0,67.91666667,17.15833333,67.91666667,25.27612925,0,25.27612925
 09/19  02:00:00,0,16.05833333,0,74.66666667,16.05833333,74.66666667,24.28791888,0,24.28791888
 09/19  03:00:00,0,15.25,0,79.75,15.25,79.75,23.87836177,0,23.87836177
 09/19  04:00:00,0,14.65,0,81,14.65,81,23.07035582,0,23.07035582
 09/19  05:00:00,0,14.4,0,81,14.4,81,22.5296527,0,22.5296527
 09/19  06:00:00,0,14.10833333,0,80.41666667,14.10833333,80.41666667,21.97381294,0,21.97381294
 09/19  07:00:00,0,15.18333333,0,75.33333333,15.18333333,75.33333333,21.60542482,0,21.60542482
 09/19  08:00:00,0.7039098,17.09166667,1253.35717,66.75,20.09802585,48.64268605,46.27164066,1,41.97555046
 09/19  09:00:00,0.369049258,18.73333333,1217.481425,61.83333333,20.60563784,52.10580671,35.53908258,1,30.90813184
 09/19  10:00:00,0,20.39166667,1005.519084,54,22.50725206,47.42184711,21.23242156,1,21.23242156
 09/19  11:00:00,0,22.38333333,1005.519084,47.25,23.81239268,43.3279778,22.87490225,1,22.87490225
 09/19  12:00:00,0,23.65,1005.519084,45.41666667,24.75031526,42.51632034,24.31374145,1,24.31374145
 09/19  13:00:00,0,24.54166667,1005.519084,43.83333333,25.42236582,41.58769331,24.96626462,1,24.96626462
 09/19  14:00:00,0,24.65,1005.519084,44.16666667,25.8132565,41.20900403,25.05944179,1,25.05944179
 09/19  15:00:00,0,24.75,1005.519084,43.83333333,26.08622506,40.48514617,25.69922774,1,25.69922774
 09/19  16:00:00,0,25.35,1005.519084,42.41666667,26.27215425,40.1602573,25.77820236,1,25.77820236
 09/19  17:00:00,0,25.25,1005.519084,43.75,26.26804158,41.18278513,25.87793343,1,25.87793343
 09/19  18:00:00,0,24.35833333,0,45.58333333,24.35833333,45.58333333,29.01244511,0,29.01244511
 09/19  19:00:00,0,22.61666667,0,51.25,22.61666667,51.25,29.75909248,0,29.75909248
 09/19  20:00:00,0,21.05833333,0,58.5,21.05833333,58.5,29.99606625,0,29.99606625
 09/19  21:00:00,0,20.25,0,62.16666667,20.25,62.16666667,29.51185095,0,29.51185095
 09/19  22:00:00,0,19.00833333,0,67.08333333,19.00833333,67.08333333,28.50612097,0,28.50612097
 09/19  23:00:00,0,18.3,0,70,18.3,70,27.50938049,0,27.50938049
 09/19  24:00:00,0,18.00833333,0,71.75,18.00833333,71.75,26.39548604,0,26.39548604
 09/20  01:00:00,0,16.80833333,0,77.66666667,16.80833333,77.66666667,25.77399763,0,25.77399763
 09/20  02:00:00,0,16.1,0,81,16.1,81,24.9462608,0,24.9462608
 09/20  03:00:00,0,16.1,0,79.25,16.1,79.25,24.44713081,0,24.44713081
 09/20  04:00:00,0,16.1,0,78,16.1,78,23.73222005,0,23.73222005
 09/20  05:00:00,0,15.80833333,0,79.16666667,15.80833333,79.16666667,23.06320086,0,23.06320086
 09/20  06:00:00,0,15.6,0,80,15.6,80,22.76906478,0,22.76906478
 09/20  07:00:00,0,15.89166667,0,75.33333333,15.89166667,75.33333333,22.31951687,0,22.31951687
 09/20  08:00:00,0.693439373,17.38333333,1260.059244,70.83333333,20.3876317,52.19027535,46.11158851,1,41.80502788
 09/20  09:00:00,0.622602116,19.29166667,1168.885352,67.08333333,22.32967978,49.87400673,46.30489892,1,41.92750104
 09/20  10:00:00,0.207504769,21.63333333,1005.519084,56.83333333,23.39031156,49.1119692,32.37975795,1,27.58726272
 09/20  11:00:00,0,23.73333333,1005.519084,48.08333333,24.38635542,46.2230479,24.4396857,1,24.4396857
 09/20  12:00:00,0,24.10833333,1005.519084,47.16666667,24.96824974,44.79828806,24.88957947,1,24.88957947
 09/20  13:00:00,0,24.54166667,1005.519084,47.41666667,25.45622532,44.89929765,25.02905575,1,25.02905575
 09/20  14:00:00,0,25,1005.519084,45.83333333,25.88902894,43.47795292,25.49999672,1,25.49999672
 09/20  15:00:00,0,25.35,1005.519084,43.83333333,26.13149716,41.84597109,25.9718437,1,25.9718437
 09/20  16:00:00,0,25.6,1005.519084,44.16666667,26.15836479,42.73097352,25.79848507,1,25.79848507
 09/20  17:00:00,0,25.25,1005.519084,45,26.08396354,42.82954139,25.67277156,1,25.67277156
 09/20  18:00:00,0,24.35833333,0,46.75,24.35833333,46.75,28.32814887,0,28.32814887
 09/20  19:00:00,0,22.90833333,0,52.08333333,22.90833333,52.08333333,29.4344266,0,29.4344266
 09/20  20:00:00,0,21.55833333,0,58.5,21.55833333,58.5,29.36421785,0,29.36421785
 09/20  21:00:00,0,20.80833333,0,62.16666667,20.80833333,62.16666667,29.24481184,0,29.24481184
 09/20  22:00:00,0,19.25833333,0,70.58333333,19.25833333,70.58333333,28.36876468,0,28.36876468
 09/20  23:00:00,0,18.3,0,76,18.3,76,27.59326545,0,27.59326545
 09/20  24:00:00,0,18.3,0,76,18.3,76,26.62189219,0,26.62189219
 09/21  01:00:00,0,18.3,0,77.16666667,18.3,77.16666667,25.91759474,0,25.91759474
 09/21  02:00:00,0,18.94166667,0,72.16666667,18.94166667,72.16666667,25.27010254,0,25.27010254
 09/21  03:00:00,0,18.75833333,0,70.91666667,18.75833333,70.91666667,24.32503111,0,24.32503111
 09/21  04:00:00,0,18.3,0,74.75,18.3,74.75,23.93905187,0,23.93905187
 09/21  05:00:00,0,18.00833333,0,78.33333333,18.00833333,78.33333333,23.74913735,0,23.74913735
 09/21  06:00:00,0,18.09166667,0,78.83333333,18.09166667,78.83333333,23.56959083,0,23.56959083
 09/21  07:00:00,0,18.00833333,0,81.5,18.00833333,81.5,22.87094032,0,22.87094032
 09/21  08:00:00,0,18.44166667,0,82.25,18.44166667,82.25,23.23898457,0,23.23898457
 09/21  09:00:00,0,19.89166667,0,77.5,19.89166667,77.5,23.54108667,0,23.54108667
 09/21  10:00:00,0,21.88333333,0,69.75,21.88333333,69.75,23.91899167,0,23.91899167
 09/21  11:00:00,0,24.08333333,0,61.33333333,24.08333333,61.33333333,25.08571406,0,25.08571406
 09/21  12:00:00,0,25,0,59.16666667,25,59.16666667,26.24202837,0,26.24202837
 09/21  13:00:00,0,25.35,0,61.16666667,25.35,61.16666667,27.06955364,0,27.06955364
 09/21  14:00:00,0,24.9,0,64.91666667,24.9,64.91666667,27.53688228,0,27.53688228
 09/21  15:00:00,0,23.46666667,0,74,23.46666667,74,28.39142301,0,28.39142301
 09/21  16:00:00,0,20.525,0,87.16666667,20.525,87.16666667,28.72369587,0,28.72369587
 09/21  17:00:00,0,19.19166667,0,93,19.19166667,93,27.89020968,0,27.89020968
 09/21  18:00:00,0,19.75,0,91.25,19.75,91.25,27.05355569,0,27.05355569
 09/21  19:00:00,0,19.65,0,90,19.65,90,26.26304987,0,26.26304987
 09/21  20:00:00,0,19.4,0,90,19.4,90,26.15641885,0,26.15641885
 09/21  21:00:00,0,19.4,0,90,19.4,90,25.48420527,0,25.48420527
 09/21  22:00:00,0,19.10833333,0,91.75,19.10833333,91.75,24.81136467,0,24.81136467
 09/21  23:00:00,0,18.9,0,93,18.9,93,24.57183601,0,24.57183601
 09/21  24:00:00,0,18.9,0,93,18.9,93,24.23445125,0,24.23445125
 09/22  01:00:00,0,18.55,0,91.25,18.55,91.25,23.58991125,0,23.58991125
 09/22  02:00:00,0,18.00833333,0,91.75,18.00833333,91.75,23.5791373,0,23.5791373
 09/22  03:00:00,0,17.8,0,93,17.8,93,23.20951474,0,23.20951474
 09/22  04:00:00,0,17.45,0,91.25,17.45,91.25,22.85535275,0,22.85535275
 09/22  05:00:00,0,16.90833333,0,90,16.90833333,90,22.51312779,0,22.51312779
 09/22  06:00:00,0,16.05833333,0,91.75,16.05833333,91.75,22.29975346,0,22.29975346
 09/22  07:00:00,0,15.6,0,93,15.6,93,22.15508279,0,22.15508279
 09/22  08:00:00,0,16.53333333,0,91.25,16.53333333,91.25,22.0106676,0,22.0106676
 09/22  09:00:00,0,17.84166667,0,86.5,17.84166667,86.5,22.22789572,0,22.22789572
 09/22  10:00:00,0,19.64166667,0,78.75,19.64166667,78.75,22.73788656,0,22.73788656
 09/22  11:00:00,0,22.175,0,66.25,22.175,66.25,23.78124345,0,23.78124345
 09/22  12:00:00,0,24.29166667,0,51.25,24.29166667,51.25,25.25752216,0,25.25752216
 09/22  13:00:00,0,25.64166667,0,41.5,25.64166667,41.5,26.55173218,0,26.55173218
 09/22  14:00:00,0,26.45,0,40.16666667,26.45,40.16666667,28.18605855,0,28.18605855
 09/22  15:00:00,0,26.7,0,41,26.7,41,29.69659145,0,29.69659145
 09/22  16:00:00,0,26.7,0,39.83333333,26.7,39.83333333,30.46406907,0,30.46406907
 09/22  17:00:00,0,26.35,0,40.75,26.35,40.75,31.35324968,0,31.35324968
 09/22  18:00:00,0,25.10833333,0,43.75,25.10833333,43.75,31.54874188,0,31.54874188
 09/22  19:00:00,0,23.11666667,0,49.66666667,23.11666667,49.66666667,31.43789911,0,31.43789911
 09/22  20:00:00,0,21.90833333,0,55.33333333,21.90833333,55.33333333,30.77785705,0,30.77785705
 09/22  21:00:00,0,20.35833333,0,63.41666667,20.35833333,63.41666667,29.5128123,0,29.5128123
 09/22  22:00:00,0,19.10833333,0,69.16666667,19.10833333,69.16666667,28.84684385,0,28.84684385
 09/22  23:00:00,0,18.55,0,71.75,18.55,71.75,27.54572586,0,27.54572586
 09/22  24:00:00,0,18.00833333,0,74.16666667,18.00833333,74.16666667,26.86717604,0,26.86717604
 09/23  01:00:00,0,17.8,0,75,17.8,75,25.97387658,0,25.97387658
 09/23  02:00:00,0,17.45,0,76.75,17.45,76.75,25.16432866,0,25.16432866
 09/23  03:00:00,0,17.2,0,76.25,17.2,76.25,24.55205202,0,24.55205202
 09/23  04:00:00,0,16.90833333,0,76.75,16.90833333,76.75,23.72561877,0,23.72561877
 09/23  05:00:00,0,16.35,0,79.75,16.35,79.75,23.29157275,0,23.29157275
 09/23  06:00:00,0,16.1,0,79.25,16.1,79.25,22.85413253,0,22.85413253
 09/23  07:00:00,0,17.09166667,0,75.08333333,17.09166667,75.08333333,22.3190639,0,22.3190639
 09/23  08:00:00,0.608163464,19.08333333,1131.553156,68.33333333,21.8302155,51.7021882,46.28558541,1,41.89374887
 09/23  09:00:00,0.500605376,21.28333333,1005.519084,62.66666667,23.16505393,50.40278202,46.40199858,1,41.90260396
 09/23  10:00:00,0.451778419,23.83333333,1005.519084,55.75,24.61638082,48.14881903,46.24275981,1,41.69453823
 09/23  11:00:00,0.205483555,25.99166667,1005.519084,47.91666667,25.49886965,47.0042392,36.16402772,1,31.36951128
 09/23  12:00:00,0,27.34166667,1005.519084,42.66666667,25.89131011,46.4615954,27.13484557,1,27.13484557
 09/23  13:00:00,0,28.44166667,1005.519084,39.25,26.51242498,43.93310532,27.84426706,1,27.84426706
 09/23  14:00:00,0,29.19166667,1005.519084,38.58333333,27.04414796,43.72274741,28.78373426,1,28.78373426
 09/23  15:00:00,0.173962964,29.10833333,1005.519084,40.16666667,27.60429846,41.80399184,37.3681458,1,32.54210876
 09/23  16:00:00,0,28.9,1005.519084,39.25,27.25998171,43.1856192,28.59223257,1,28.59223257
 09/23  17:00:00,0,28.25833333,1005.519084,40.33333333,27.21630776,42.84948221,27.95803599,1,27.95803599
 09/23  18:00:00,0,26.80833333,0,47.83333333,26.80833333,47.83333333,29.51078984,0,29.51078984
 09/23  19:00:00,0,25.10833333,0,55.5,25.10833333,55.5,30.61214011,0,30.61214011
 09/23  20:00:00,0,23.46666667,0,62.66666667,23.46666667,62.66666667,30.61868901,0,30.61868901
 09/23  21:00:00,0,22.45,0,67.16666667,22.45,67.16666667,29.99947047,0,29.99947047
 09/23  22:00:00,0,21.90833333,0,69.16666667,21.90833333,69.16666667,28.96350393,0,28.96350393
 09/23  23:00:00,0,20.70833333,0,74.66666667,20.70833333,74.66666667,28.26049343,0,28.26049343
 09/23  24:00:00,0,19.65,0,79.75,19.65,79.75,27.64536564,0,27.64536564
 09/24  01:00:00,0,18.75833333,0,82.75,18.75833333,82.75,26.79716719,0,26.79716719
 09/24  02:00:00,0,18.3,0,82.25,18.3,82.25,25.59519581,0,25.59519581
 09/24  03:00:00,0,18.3,0,81,18.3,81,25.2860502,0,25.2860502
 09/24  04:00:00,0,18.00833333,0,82.75,18.00833333,82.75,24.278082,0,24.278082
 09/24  05:00:00,0,16.80833333,0,87.5,16.80833333,87.5,24.02058252,0,24.02058252
 09/24  06:00:00,0,16.1,0,88.25,16.1,88.25,23.50996106,0,23.50996106
 09/24  07:00:00,0,16.74166667,0,83.5,16.74166667,83.5,22.98338737,0,22.98338737
 09/24  08:00:00,0.575417057,19.475,1088.131779,75.16666667,21.95632404,58.57771591,46.26820544,1,41.8436225
 09/24  09:00:00,0.48272089,22.38333333,1005.519084,66.91666667,23.49429815,57.20918676,46.22432016,1,41.70704105
 09/24  10:00:00,0.433255279,24.93333333,1005.519084,54.66666667,24.95729803,49.61138483,46.33586813,1,41.76912341
 09/24  11:00:00,0.326572075,27.09166667,1005.519084,46.83333333,26.06826499,45.95853217,43.16074261,1,38.48731469
 09/24  12:00:00,0.186230693,28.09166667,1005.519084,46,26.5349947,48.22520346,36.85125878,1,32.03748947
 09/24  13:00:00,0.06065871,28.65,1005.519084,44.83333333,26.79411749,49.25595809,31.17509068,1,26.23574939
 09/24  14:00:00,0.238500977,28.55,1005.519084,45.16666667,27.48044219,45.32868569,40.57897135,1,35.81747233
 09/24  15:00:00,0.354546374,28.65,1005.519084,47.16666667,27.95890504,45.04448153,46.20879366,1,41.56334003
 09/24  16:00:00,0.349746036,28.9,1005.519084,46.83333333,28.11234057,45.00363606,46.20711954,1,41.55686558
 09/24  17:00:00,0.224764438,28.25833333,1005.519084,46.58333333,27.60919986,45.84466063,39.27141114,1,34.49617558
 09/24  18:00:00,0,27.15833333,0,51.08333333,27.15833333,51.08333333,28.97676174,0,28.97676174
 09/24  19:00:00,0,26.05833333,0,56.33333333,26.05833333,56.33333333,30.19466315,0,30.19466315
 09/24  20:00:00,0,25.25,0,56.83333333,25.25,56.83333333,30.52168263,0,30.52168263
 09/24  21:00:00,0,24.35833333,0,58.33333333,24.35833333,58.33333333,29.93192542,0,29.93192542
 09/24  22:00:00,0,23.9,0,60,23.9,60,29.36220979,0,29.36220979
 09/24  23:00:00,0,23.25833333,0,63.5,23.25833333,63.5,28.70765693,0,28.70765693
 09/24  24:00:00,0,22.8,0,67.16666667,22.8,67.16666667,27.73307139,0,27.73307139
 09/25  01:00:00,0,22.45,0,66.83333333,22.45,66.83333333,27.0727644,0,27.0727644
 09/25  02:00:00,0,21.55833333,0,70.08333333,21.55833333,70.08333333,26.27938489,0,26.27938489
 09/25  03:00:00,0,20.45833333,0,77.66666667,20.45833333,77.66666667,25.9720221,0,25.9720221
 09/25  04:00:00,0,20.35,0,77.5,20.35,77.5,25.44872226,0,25.44872226
 09/25  05:00:00,0,19.9,0,78.5,19.9,78.5,24.62157083,0,24.62157083
 09/25  06:00:00,0,19.4,0,78.08333333,19.4,78.08333333,24.10481639,0,24.10481639
 09/25  07:00:00,0,19.4,0,77.75,19.4,77.75,24.0238915,0,24.0238915
 09/25  08:00:00,0.51071796,20.74166667,1005.519084,75.5,23.29253748,59.21358235,46.57924422,1,42.08996218
 09/25  09:00:00,0.463422429,23.275,1005.519084,66.58333333,24.32030851,57.41106343,46.1239379,1,41.58736033
 09/25  10:00:00,0.416546856,25.74166667,1005.519084,55.58333333,25.58801786,51.35016512,46.37093163,1,41.78747849
 09/25  11:00:00,0.333928423,27.63333333,1005.519084,46.91666667,26.55553305,46.08136934,43.85425155,1,39.18817997
 09/25  12:00:00,0.180744354,28.65,1005.519084,42.25,26.88325428,44.70724502,37.42188401,1,32.60262836
 09/25  13:00:00,0,28.25833333,1005.519084,41.58333333,26.80552019,45.27301679,27.99846677,1,27.99846677
 09/25  14:00:00,0.054836064,29.43333333,1005.519084,40.25,27.52441633,44.29681881,31.82746549,1,26.88230155
 09/25  15:00:00,0.221378791,29.9,1005.519084,39.58333333,28.07369476,41.34903727,40.88211855,1,36.10349734
 09/25  16:00:00,0.113813322,29.4,1005.519084,41.16666667,27.70612483,44.09750369,34.9112428,1,30.02505612
 09/25  17:00:00,0,29.10833333,1005.519084,43.16666667,27.55249007,47.24885999,28.63319435,1,28.63319435
 09/25  18:00:00,0,27.90833333,0,48.08333333,27.90833333,48.08333333,29.83766116,0,29.83766116
 09/25  19:00:00,0,26.26666667,0,55.08333333,26.26666667,55.08333333,31.10529391,0,31.10529391
 09/25  20:00:00,0,25.25,0,59.16666667,25.25,59.16666667,31.34429247,0,31.34429247
 09/25  21:00:00,0,25,0,60,25,60,30.71796064,0,30.71796064
 09/25  22:00:00,0,24.00833333,0,65.25,24.00833333,65.25,29.78690807,0,29.78690807
 09/25  23:00:00,0,22.36666667,0,73.08333333,22.36666667,73.08333333,29.21202651,0,29.21202651
 09/25  24:00:00,0,22.98333333,0,67.83333333,22.98333333,67.83333333,28.05753279,0,28.05753279
 09/26  01:00:00,0,22.26666667,0,70.16666667,22.26666667,70.16666667,27.5261159,0,27.5261159
 09/26  02:00:00,0,21.45,0,74.25,21.45,74.25,26.87743422,0,26.87743422
 09/26  03:00:00,0,21.05833333,0,75.91666667,21.05833333,75.91666667,26.04133081,0,26.04133081
 09/26  04:00:00,0,20.6,0,76.25,20.6,76.25,25.60191393,0,25.60191393
 09/26  05:00:00,0,20.25,0,76.75,20.25,76.75,24.98764431,0,24.98764431
 09/26  06:00:00,0,20,0,79.75,20,79.75,24.38386771,0,24.38386771
 09/26  07:00:00,0,20,0,82.75,20,82.75,24.02008011,0,24.02008011
 09/26  08:00:00,0.511881863,20.64166667,1005.519084,80.5,23.34355419,62.8765884,46.58037169,1,42.09225355
 09/26  09:00:00,0.490374529,21.74166667,1005.519084,78.58333333,23.84047551,63.98941436,46.27126684,1,41.76164137
 09/26  10:00:00,0.462319499,23.19166667,1005.519084,77.25,24.69025204,65.66400057,46.11655618,1,41.57887568
 09/26  11:00:00,0.436704761,24.54166667,1005.519084,71.91666667,25.40541556,63.5810298,46.13423806,1,41.57094282
 09/26  12:00:00,0.398944873,26.63333333,1005.519084,61.41666667,26.20952741,58.38271861,46.16566463,1,41.5646095
 09/26  13:00:00,0.382824461,27.45,1005.519084,54.83333333,26.66776221,53.04120094,46.42240526,1,41.80522972
 09/26  14:00:00,0.378536539,27.55,1005.519084,52.25,27.00083683,49.65430636,46.17531879,1,41.55385533
 09/26  15:00:00,0.361456292,28.44166667,1005.519084,49.25,27.4860624,47.88685837,46.50504442,1,41.86650071
 09/26  16:00:00,0.36335936,28.25833333,1005.519084,49.75,27.60132092,47.53843507,46.53037007,1,41.89372943
 09/26  17:00:00,0.371050264,27.8,1005.519084,52.16666667,27.4966835,48.93109951,46.38599681,1,41.75704707
 09/26  18:00:00,0,27.45,0,53.58333333,27.45,53.58333333,28.33751158,0,28.33751158
 09/26  19:00:00,0,26.26666667,0,58.66666667,26.26666667,58.66666667,29.05328356,0,29.05328356
 09/26  20:00:00,0,25.6,0,62,25.6,62,29.49283109,0,29.49283109
 09/26  21:00:00,0,25.6,0,60.83333333,25.6,60.83333333,29.06323329,0,29.06323329
 09/26  22:00:00,0,25.6,0,60,25.6,60,28.78123135,0,28.78123135
 09/26  23:00:00,0,24.9,0,64.08333333,24.9,64.08333333,28.17012125,0,28.17012125
 09/26  24:00:00,0,24.10833333,0,69.33333333,24.10833333,69.33333333,27.81661739,0,27.81661739
 09/27  01:00:00,0,23.9,0,71,23.9,71,27.26725289,0,27.26725289
 09/27  02:00:00,0,23.55,0,73.91666667,23.55,73.91666667,26.65777756,0,26.65777756
 09/27  03:00:00,0,23.3,0,76,23.3,76,25.90761462,0,25.90761462
 09/27  04:00:00,0,23.00833333,0,77.75,23.00833333,77.75,25.84792452,0,25.84792452
 09/27  05:00:00,0,22.8,0,79,22.8,79,25.05180892,0,25.05180892
 09/27  06:00:00,0,22.8,0,77.25,22.8,77.25,25.14080582,0,25.14080582
 09/27  07:00:00,0,22.15833333,0,82.41666667,22.15833333,82.41666667,24.40237398,0,24.40237398
 09/27  08:00:00,0.494430773,21.7,1005.519084,88.75,23.62838858,73.72694191,46.23247299,1,41.72690376
 09/27  09:00:00,0.488437719,21.99166667,1005.519084,88.25,23.74716032,74.14540168,46.33288731,1,41.82132503
 09/27  10:00:00,0.475190849,22.55,1005.519084,85.25,24.35353393,71.44437223,46.18504626,1,41.66023711
 09/27  11:00:00,0.46298061,23.09166667,1005.519084,84.58333333,24.86880968,71.16072275,46.38136226,1,41.84434287
 09/27  12:00:00,0.45704368,23.3,1005.519084,83.25,25.21301774,69.47460428,46.39731274,1,41.85435642
 09/27  13:00:00,0.455477325,23.3,1005.519084,83.75,25.39047905,69.18552238,46.28973948,1,41.74521681
 09/27  14:00:00,0.443663306,23.94166667,1005.519084,81.5,25.68269056,68.82628145,46.19346303,1,41.63712634
 09/27  15:00:00,0.42906685,24.75,1005.519084,77.83333333,26.01971082,67.65602352,46.27208863,1,41.70115548
 09/27  16:00:00,0.418178362,25.35,1005.519084,76.41666667,26.27539678,67.89838132,46.2679607,1,41.68613906
 09/27  17:00:00,0.425280226,24.9,1005.519084,81.25,26.24773181,70.53089595,46.15200796,1,41.57728819
 09/27  18:00:00,0,23.75833333,0,88.5,23.75833333,88.5,26.7590268,0,26.7590268
 09/27  19:00:00,0,23.00833333,0,88.66666667,23.00833333,88.66666667,27.03336732,0,27.03336732
 09/27  20:00:00,0,22.8,0,87,22.8,87,27.07012483,0,27.07012483
 09/27  21:00:00,0,22.8,0,88.75,22.8,88.75,26.9716501,0,26.9716501
 09/27  22:00:00,0,22.45,0,90.58333333,22.45,90.58333333,26.76749806,0,26.76749806
 09/27  23:00:00,0,22.2,0,91,22.2,91,26.34026382,0,26.34026382
 09/27  24:00:00,0,22.2,0,91,22.2,91,25.62459476,0,25.62459476
 09/28  01:00:00,0,22.2,0,91,22.2,91,25.07504523,0,25.07504523
 09/28  02:00:00,0,22.2,0,91,22.2,91,25.18013159,0,25.18013159
 09/28  03:00:00,0,22.2,0,91,22.2,91,24.94200089,0,24.94200089
 09/28  04:00:00,0,21.90833333,0,90.41666667,21.90833333,90.41666667,24.41419118,0,24.41419118
 09/28  05:00:00,0,21.35,0,88.25,21.35,88.25,24.12206003,0,24.12206003
 09/28  06:00:00,0,21.1,0,85.25,21.1,85.25,24.23686777,0,24.23686777
 09/28  07:00:00,0,21.1,0,84,21.1,84,23.81544809,0,23.81544809
 09/28  08:00:00,0,21.45,0,84,21.45,84,23.72035728,0,23.72035728
 09/28  09:00:00,0,22.34166667,0,84,22.34166667,84,24.18358301,0,24.18358301
 09/28  10:00:00,0,23.44166667,0,82.83333333,23.44166667,82.83333333,24.2966308,0,24.2966308
 09/28  11:00:00,0,23.25833333,0,86.66666667,23.25833333,86.66666667,24.93271232,0,24.93271232
 09/28  12:00:00,0,22.8,0,90,22.8,90,25.16600876,0,25.16600876
 09/28  13:00:00,0,22.15833333,0,91.75,22.15833333,91.75,25.41830774,0,25.41830774
 09/28  14:00:00,0,20.35833333,0,91.25,20.35833333,91.25,24.98848572,0,24.98848572
