Date/Time,Outdoor Air Temperature,Building Electric Load,Building Heating Load,Building Cooling Load,ChW Supply Temp,ChW Return Temp,HW Supply Temp,HW Return Temp,HW Mass Flow Rate (kg/s),CHW Mass Flow Rate (kg/s)
 02/10  22:00:00,4.6,702.5,314.4,253.5,6.7,10.1,82.0,59.5,3.29,17.73
 02/10  23:00:00,4.4,696.2,316.4,249.7,6.7,10.1,82.0,59.6,3.35,17.46
 02/10  24:00:00,4.4,597.0,348.5,249.7,6.7,10.1,82.0,60.6,3.76,17.52
 02/11  01:00:00,4.1,592.9,359.1,244.7,6.7,10.1,82.0,61.0,3.97,17.16
 02/11  02:00:00,3.9,591.7,358.6,241.8,6.7,10.1,82.0,61.1,4.05,16.95
 02/11  03:00:00,3.9,591.0,357.9,241.5,6.7,10.1,82.0,61.2,4.08,16.97
 02/11  04:00:00,3.2,589.1,367.2,234.4,6.7,10.1,82.0,61.4,4.22,16.53
 02/11  05:00:00,2.8,597.2,369.8,226.2,6.7,10.1,82.0,61.6,4.29,16.03
 02/11  06:00:00,2.1,604.0,374.7,219.4,6.7,10.0,82.0,61.4,4.36,15.60
 02/11  07:00:00,1.3,605.2,385.2,207.3,6.7,10.0,82.0,61.4,4.47,14.83
 02/11  08:00:00,1.5,672.0,358.8,208.0,6.7,10.0,82.0,61.1,4.14,14.96
 02/11  09:00:00,2.7,793.4,302.2,218.3,6.7,10.3,82.0,59.8,3.41,15.20
 02/11  10:00:00,4.7,820.9,269.9,255.1,6.7,10.1,82.0,58.8,2.93,17.89
 02/11  11:00:00,6.6,824.9,248.8,277.9,6.7,10.1,82.0,58.5,2.62,19.47
 02/11  12:00:00,8.3,833.2,238.6,301.1,6.7,10.2,82.0,58.5,2.47,20.82
 02/11  13:00:00,10.0,804.9,230.0,329.4,6.7,10.2,82.0,58.6,2.37,22.48
 02/11  14:00:00,10.9,809.4,219.7,346.7,6.7,10.2,82.0,58.4,2.25,23.47
 02/11  15:00:00,12.9,813.1,212.3,468.0,6.7,10.9,82.0,58.3,2.16,28.72
 02/11  16:00:00,12.2,811.6,209.4,473.6,6.7,10.6,82.0,58.1,2.12,26.44
 02/11  17:00:00,10.4,815.1,218.0,351.8,6.7,10.2,82.0,58.0,2.20,23.16
 02/11  18:00:00,7.9,805.0,245.2,299.2,6.7,10.4,82.0,58.1,2.46,19.62
 02/11  19:00:00,6.0,616.5,305.1,274.3,6.7,10.4,82.0,59.5,3.11,17.97
 02/11  20:00:00,4.9,614.9,328.3,264.4,6.7,10.1,82.0,59.9,3.44,18.01
 02/11  21:00:00,4.8,604.3,328.9,255.5,6.7,10.1,82.0,60.1,3.52,17.78
 02/11  22:00:00,5.0,596.8,329.3,256.9,6.7,10.1,82.0,60.1,3.56,17.98
 02/11  23:00:00,5.0,591.3,331.7,256.5,6.7,10.1,82.0,60.1,3.61,17.98
 02/11  24:00:00,5.4,580.8,333.0,260.5,6.7,10.1,82.0,60.1,3.63,18.27
 02/12  01:00:00,6.3,534.1,341.8,271.4,6.7,10.1,82.0,60.2,3.73,18.96
 02/12  02:00:00,6.7,524.9,346.1,276.9,6.7,10.1,82.0,60.2,3.79,19.25
 02/12  03:00:00,6.7,530.0,347.9,277.6,6.7,10.1,82.0,60.3,3.82,19.26
 02/12  04:00:00,6.3,544.9,352.5,274.4,6.7,10.1,82.0,60.4,3.88,19.06
 02/12  05:00:00,5.4,560.2,364.2,263.8,6.7,10.1,82.0,60.7,4.03,18.39
 02/12  06:00:00,4.6,573.1,369.5,252.5,6.7,10.1,82.0,61.1,4.15,17.71
 02/12  07:00:00,4.4,569.7,373.1,247.4,6.7,10.1,82.0,61.3,4.25,17.43
 02/12  08:00:00,4.8,549.2,370.3,251.3,6.7,10.1,82.0,61.3,4.26,17.68
 02/12  09:00:00,5.4,673.5,328.7,254.7,6.7,10.3,82.0,60.1,3.71,17.30
 02/12  10:00:00,5.9,677.1,326.1,271.8,6.7,10.1,82.0,59.8,3.59,18.77
 02/12  11:00:00,6.5,669.2,324.6,275.5,6.7,10.1,82.0,59.6,3.52,19.18
 02/12  12:00:00,6.3,663.3,319.0,275.0,6.7,10.1,82.0,59.5,3.42,19.16
 02/12  13:00:00,5.0,674.5,332.1,259.7,6.7,10.1,82.0,59.9,3.56,18.22
 02/12  14:00:00,3.7,684.2,331.9,241.3,6.7,10.0,82.0,60.4,3.60,17.08
 02/12  15:00:00,4.0,684.2,321.8,240.3,6.7,10.1,82.0,60.4,3.54,17.09
 02/12  16:00:00,5.2,701.1,319.2,256.7,6.7,10.1,82.0,59.9,3.50,18.08
 02/12  17:00:00,4.9,584.0,362.9,255.8,6.7,10.1,82.0,60.8,3.99,17.92
 02/12  18:00:00,4.4,608.6,375.7,248.1,6.7,10.1,82.0,61.3,4.24,17.37
 02/12  19:00:00,4.1,609.6,385.2,245.2,6.7,10.1,82.0,61.6,4.43,17.14
 02/12  20:00:00,3.5,609.0,390.1,238.0,6.7,10.1,82.0,61.7,4.55,16.67
 02/12  21:00:00,3.0,607.8,397.1,229.9,6.7,10.1,82.0,61.7,4.66,16.17
 02/12  22:00:00,2.8,606.3,399.0,226.2,6.7,10.1,82.0,61.8,4.70,15.96
 02/12  23:00:00,2.8,616.4,398.0,239.0,6.7,9.7,82.0,61.8,4.70,17.73
 02/12  24:00:00,2.4,627.9,407.2,225.3,6.7,9.7,82.0,61.8,4.81,17.43
 02/13  01:00:00,2.2,649.2,404.8,219.2,6.7,9.7,82.0,61.8,4.79,17.11
 02/13  02:00:00,2.2,645.1,402.9,208.9,6.7,10.0,82.0,61.8,4.76,15.89
 02/13  03:00:00,1.9,648.5,412.9,222.8,6.7,9.7,82.0,61.8,4.88,16.85
 02/13  04:00:00,1.7,655.6,417.0,214.0,6.7,9.7,82.0,61.9,4.94,16.61
 02/13  05:00:00,1.7,654.0,416.1,212.9,6.7,9.7,82.0,61.8,4.93,16.65
 02/13  06:00:00,1.3,660.6,423.4,208.2,6.7,9.7,82.0,61.8,5.01,16.33
 02/13  07:00:00,1.5,657.2,424.6,209.0,6.7,9.7,82.0,61.9,5.04,16.38
 02/13  08:00:00,1.7,858.5,362.8,201.7,6.7,10.1,82.0,61.4,4.28,15.12
 02/13  09:00:00,1.7,1080.6,297.2,212.2,6.7,10.0,82.0,59.3,3.37,15.32
 02/13  10:00:00,1.7,1105.8,276.4,214.7,6.7,10.0,82.0,58.5,2.98,15.47
 02/13  11:00:00,2.0,1112.0,265.7,218.8,6.7,10.0,82.0,58.0,2.76,15.81
 02/13  12:00:00,1.9,1126.9,265.4,218.3,6.7,10.0,82.0,57.8,2.69,15.71
 02/13  13:00:00,1.7,1081.1,262.4,215.9,6.7,10.0,82.0,57.8,2.63,15.50
 02/13  14:00:00,1.7,1122.4,256.8,215.9,6.7,10.0,82.0,57.6,2.55,15.53
 02/13  15:00:00,2.0,1125.3,246.2,220.3,6.7,10.0,82.0,57.4,2.43,15.84
 02/13  16:00:00,2.2,1129.6,235.2,222.5,6.7,10.0,82.0,57.2,2.30,15.94
 02/13  17:00:00,1.9,876.0,287.2,217.4,6.7,10.1,82.0,59.1,2.85,15.38
 02/13  18:00:00,1.3,888.1,315.7,213.7,6.7,10.0,82.0,59.7,3.23,15.28
 02/13  19:00:00,0.0,813.5,336.8,196.7,6.7,10.0,82.0,60.4,3.57,14.27
 02/13  20:00:00,-1.3,817.0,345.4,176.8,6.7,9.9,82.0,60.2,3.74,13.00
 02/13  21:00:00,-1.3,814.2,354.7,172.1,6.7,9.9,82.0,60.4,3.88,12.75
 02/13  22:00:00,-1.1,765.3,356.7,174.4,6.7,9.9,82.0,60.5,3.93,12.91
 02/13  23:00:00,-1.1,751.1,361.8,174.1,6.7,9.9,82.0,60.5,4.01,12.87
 02/13  24:00:00,-1.5,654.1,403.8,170.0,6.7,9.9,82.0,60.8,4.50,12.59
 02/14  01:00:00,-1.7,652.5,412.6,165.3,6.7,9.9,82.0,60.9,4.64,12.27
 02/14  02:00:00,-1.7,656.2,420.5,165.0,6.7,9.9,82.0,61.0,4.76,12.22
 02/14  03:00:00,-1.7,657.7,423.7,165.3,6.7,9.9,82.0,61.1,4.82,12.22
 02/14  04:00:00,-1.7,663.5,426.4,165.5,6.7,9.9,82.0,61.1,4.87,12.24
 02/14  05:00:00,-1.7,669.3,427.0,165.9,6.7,9.9,82.0,61.1,4.88,12.26
 02/14  06:00:00,-1.7,671.0,434.2,165.4,6.7,9.9,82.0,61.2,4.97,12.23
 02/14  07:00:00,-2.4,670.2,450.1,167.4,6.7,9.7,82.0,61.3,5.18,12.66
 02/14  08:00:00,-2.4,879.7,391.1,151.7,6.7,9.9,82.0,60.7,4.46,11.66
 02/14  09:00:00,-1.9,1113.3,327.3,163.6,6.7,9.9,82.0,60.5,3.69,12.27
 02/14  10:00:00,-1.7,1156.1,303.5,168.6,6.7,9.9,82.0,60.1,3.37,12.52
 02/14  11:00:00,-1.3,1156.5,293.8,174.2,6.7,9.9,82.0,59.9,3.22,12.89
 02/14  12:00:00,-1.1,1162.2,285.3,177.7,6.7,10.0,82.0,59.5,3.09,13.07
 02/14  13:00:00,-1.1,1122.7,280.6,178.7,6.7,10.0,82.0,59.2,3.00,13.08
 02/14  14:00:00,-1.1,1158.4,280.2,178.6,6.7,10.0,82.0,59.1,2.96,13.06
 02/14  15:00:00,-1.8,1147.3,286.8,172.1,6.7,9.9,82.0,59.4,3.02,12.61
 02/14  16:00:00,-2.2,1152.6,291.6,163.1,6.7,9.9,82.0,59.8,3.09,12.02
 02/14  17:00:00,-2.6,906.6,349.6,158.7,6.7,9.9,82.0,60.5,3.78,11.71
 02/14  18:00:00,-3.1,921.1,373.5,150.4,6.7,9.9,82.0,60.6,4.11,11.11
 02/14  19:00:00,-3.7,839.6,382.7,143.4,6.7,9.9,82.0,60.4,4.24,10.63
 02/14  20:00:00,-4.2,836.7,389.6,135.5,6.7,9.8,82.0,60.3,4.30,10.15
 02/14  21:00:00,-4.4,836.4,402.5,130.7,6.7,9.9,82.0,60.5,4.45,9.86
 02/14  22:00:00,-4.4,793.7,406.0,130.3,6.7,9.8,82.0,60.5,4.50,9.85
 02/14  23:00:00,-4.8,783.1,423.4,128.8,6.7,9.8,82.0,60.7,4.72,9.77
 02/14  24:00:00,-5.0,684.4,474.8,128.1,6.7,9.6,82.0,61.5,5.40,10.13
 02/15  01:00:00,-5.4,687.6,484.8,120.0,6.7,9.5,82.0,61.7,5.63,9.83
 02/15  02:00:00,-5.9,696.7,496.3,111.1,6.7,9.5,82.0,61.9,5.84,9.25
 02/15  03:00:00,-6.8,699.9,507.1,100.2,6.7,9.5,82.0,61.9,6.02,8.44
 02/15  04:00:00,-8.6,702.8,527.3,77.9,6.7,9.4,82.0,61.9,6.27,6.67
 02/15  05:00:00,-9.8,704.7,539.0,56.5,6.7,9.4,82.0,62.0,6.43,4.92
 02/15  06:00:00,-10.7,707.5,562.6,49.9,6.7,9.3,82.0,62.4,6.77,4.39
 02/15  07:00:00,-10.8,704.1,559.1,42.0,6.7,9.5,82.0,62.5,6.82,3.73
 02/15  08:00:00,-10.2,910.2,477.8,46.2,6.7,9.7,82.0,61.0,5.66,4.00
 02/15  09:00:00,-9.3,1140.2,387.2,59.7,6.7,9.7,82.0,59.7,4.35,5.04
 02/15  10:00:00,-7.8,1178.1,334.2,80.8,6.7,9.7,82.0,59.3,3.62,6.68
 02/15  11:00:00,-6.5,1175.5,305.3,99.5,6.7,9.8,82.0,59.6,3.27,8.02
 02/15  12:00:00,-5.8,1175.1,286.4,111.0,6.7,9.8,82.0,59.8,3.07,8.77
 02/15  13:00:00,-4.9,1140.6,276.1,124.1,6.7,9.8,82.0,60.2,2.98,9.64
 02/15  14:00:00,-4.4,1186.7,260.2,132.0,6.7,9.9,82.0,60.2,2.83,10.07
 02/15  15:00:00,-4.4,1184.6,242.7,134.0,6.7,9.8,82.0,60.0,2.64,10.16
 02/15  16:00:00,-4.4,1181.2,234.8,134.6,6.7,9.8,82.0,59.8,2.55,10.24
 02/15  17:00:00,-5.2,927.7,296.7,119.4,6.7,10.0,82.0,59.9,3.21,8.94
 02/15  18:00:00,-6.6,941.6,361.1,107.4,6.7,9.7,82.0,59.7,3.89,8.13
 02/15  19:00:00,-7.2,865.8,398.4,94.6,6.7,9.7,82.0,59.9,4.29,7.29
 02/15  20:00:00,-7.9,865.1,424.1,86.2,6.7,9.7,82.0,60.1,4.60,6.71
 02/15  21:00:00,-8.7,864.6,442.5,73.9,6.7,9.7,82.0,60.2,4.83,5.80
 02/15  22:00:00,-9.2,825.0,453.2,65.9,6.7,9.7,82.0,60.3,4.97,5.22
 02/15  23:00:00,-9.8,811.3,464.3,57.8,6.7,9.6,82.0,60.4,5.11,4.61
 02/15  24:00:00,-10.7,709.8,530.4,47.2,6.7,9.6,82.0,61.4,5.97,3.79
 02/16  01:00:00,-11.1,704.6,530.2,41.8,6.7,9.6,82.0,61.6,6.14,3.39
 02/16  02:00:00,-11.5,704.7,539.4,39.4,6.7,9.5,82.0,61.8,6.34,3.22
 02/16  03:00:00,-12.4,705.5,562.5,31.7,6.7,9.4,82.0,62.3,6.71,2.61
 02/16  04:00:00,-12.8,703.8,569.7,25.1,6.7,9.4,82.0,62.6,6.95,2.09
 02/16  05:00:00,-12.4,702.8,560.8,28.5,6.7,9.4,82.0,62.5,6.89,2.40
 02/16  06:00:00,-12.9,703.4,577.1,26.2,6.7,9.4,82.0,62.7,7.10,2.22
 02/16  07:00:00,-12.3,694.5,567.9,29.0,6.7,9.4,82.0,62.7,7.05,2.48
 02/16  08:00:00,-10.6,891.9,466.3,38.6,6.7,10.1,82.0,60.8,5.56,3.22
 02/16  09:00:00,-8.6,1123.0,373.6,68.2,6.7,9.9,82.0,59.4,4.17,5.49
 02/16  10:00:00,-7.1,1168.7,320.3,93.9,6.7,9.7,82.0,59.1,3.44,7.53
 02/16  11:00:00,-6.0,1170.8,296.2,108.0,6.7,9.7,82.0,59.5,3.15,8.62
 02/16  12:00:00,-4.9,1178.7,281.3,124.1,6.7,9.8,82.0,59.9,3.01,9.76
 02/16  13:00:00,-4.1,1141.9,268.1,135.8,6.7,9.8,82.0,60.2,2.90,10.51
 02/16  14:00:00,-3.9,1181.2,249.2,140.2,6.7,9.8,82.0,60.1,2.71,10.75
 02/16  15:00:00,-3.5,1182.2,237.7,145.3,6.7,9.8,82.0,60.0,2.59,11.12
 02/16  16:00:00,-3.3,1185.4,236.1,148.5,6.7,9.9,82.0,60.0,2.57,11.29
 02/16  17:00:00,-4.0,929.8,285.8,135.2,6.7,10.0,82.0,60.2,3.11,10.03
 02/16  18:00:00,-5.5,940.8,343.2,123.2,6.7,9.8,82.0,59.8,3.73,9.26
 02/16  19:00:00,-6.5,859.7,372.8,106.9,6.7,9.7,82.0,59.7,4.02,8.22
 02/16  20:00:00,-7.4,850.6,391.7,93.9,6.7,9.6,82.0,59.5,4.19,7.37
 02/16  21:00:00,-8.5,852.5,427.8,77.0,6.7,9.6,82.0,59.8,4.57,6.14
 02/16  22:00:00,-8.5,815.6,436.2,73.7,6.7,9.6,82.0,60.0,4.71,5.93
 02/16  23:00:00,-9.0,806.8,453.1,69.2,6.7,9.6,82.0,60.2,4.92,5.59
 02/16  24:00:00,-10.2,708.7,518.4,52.5,6.7,9.6,82.0,61.1,5.77,4.26
 02/17  01:00:00,-9.9,700.9,509.7,53.7,6.7,9.6,82.0,61.2,5.81,4.37
 02/17  02:00:00,-9.1,700.0,509.7,63.7,6.7,9.6,82.0,61.4,5.86,5.18
 02/17  03:00:00,-8.2,702.8,505.7,75.4,6.7,9.7,82.0,61.5,5.86,6.11
 02/17  04:00:00,-7.8,706.6,509.7,81.2,6.7,9.7,82.0,61.6,5.94,6.53
 02/17  05:00:00,-7.8,703.9,515.1,81.2,6.7,9.7,82.0,61.8,6.05,6.49
 02/17  06:00:00,-8.1,707.1,522.9,78.2,6.7,9.7,82.0,61.9,6.18,6.23
 02/17  07:00:00,-8.0,696.6,521.2,78.8,6.7,9.7,82.0,61.9,6.19,6.27
 02/17  08:00:00,-7.1,891.6,452.7,91.3,6.7,9.7,82.0,60.9,5.27,7.26
 02/17  09:00:00,-5.6,1116.3,374.8,111.7,6.7,9.8,82.0,60.2,4.22,8.81
 02/17  10:00:00,-3.9,1148.6,337.6,134.3,6.7,9.9,82.0,60.2,3.74,10.42
 02/17  11:00:00,-1.6,1143.2,311.2,165.6,6.7,9.9,82.0,60.3,3.43,12.51
 02/17  12:00:00,0.5,1143.1,297.5,195.4,6.7,10.0,82.0,60.2,3.27,14.32
 02/17  13:00:00,1.5,1104.0,286.2,212.3,6.7,10.1,82.0,60.1,3.14,15.25
 02/17  14:00:00,2.0,1145.1,274.0,221.7,6.7,10.1,82.0,59.4,2.98,15.82
 02/17  15:00:00,2.9,1143.9,262.4,233.5,6.7,10.1,82.0,58.5,2.78,16.60
 02/17  16:00:00,3.0,1142.4,270.5,236.9,6.7,10.1,82.0,58.3,2.80,16.77
 02/17  17:00:00,2.4,885.5,340.7,228.6,6.7,10.0,82.0,60.7,3.60,16.27
 02/17  18:00:00,1.9,896.2,346.0,219.8,6.7,10.1,82.0,61.1,3.81,15.64
 02/17  19:00:00,1.3,817.5,351.2,211.6,6.7,10.0,82.0,61.2,3.96,15.09
 02/17  20:00:00,0.8,811.1,353.7,203.9,6.7,10.0,82.0,61.2,4.04,14.57
 02/17  21:00:00,0.6,805.3,356.0,199.7,6.7,10.0,82.0,61.3,4.09,14.34
 02/17  22:00:00,0.9,761.3,355.1,203.2,6.7,10.0,82.0,61.3,4.09,14.61
 02/17  23:00:00,1.1,742.9,355.4,205.5,6.7,10.0,82.0,61.3,4.10,14.77
 02/17  24:00:00,1.1,635.5,389.3,205.0,6.7,10.0,82.0,61.6,4.51,14.77
 02/18  01:00:00,1.1,630.5,397.5,203.6,6.7,10.0,82.0,61.7,4.65,14.65
 02/18  02:00:00,1.1,625.7,393.5,204.4,6.7,10.0,82.0,61.6,4.62,14.71
 02/18  03:00:00,1.1,622.8,395.1,203.7,6.7,10.0,82.0,61.6,4.63,14.71
 02/18  04:00:00,0.4,625.0,405.3,196.6,6.7,10.0,82.0,61.5,4.74,14.23
 02/18  05:00:00,-1.1,632.8,421.8,178.3,6.7,9.9,82.0,61.3,4.90,13.02
 02/18  06:00:00,-1.3,626.3,430.8,169.7,6.7,9.9,82.0,61.5,4.99,12.52
 02/18  07:00:00,-0.8,612.5,425.5,175.9,6.7,9.9,82.0,61.5,4.95,12.98
 02/18  08:00:00,-0.6,680.0,404.9,178.5,6.7,9.9,82.0,61.3,4.69,13.18
 02/18  09:00:00,-0.2,814.6,351.2,179.0,6.7,10.2,82.0,60.8,4.03,12.82
 02/18  10:00:00,1.1,840.1,317.7,204.5,6.7,10.0,82.0,60.7,3.60,14.76
 02/18  11:00:00,3.4,839.4,293.2,233.1,6.7,10.0,82.0,60.1,3.29,16.84
 02/18  12:00:00,5.2,870.3,277.4,258.3,6.7,10.1,82.0,59.3,3.02,18.36
 02/18  13:00:00,5.9,858.0,270.0,271.3,6.7,10.1,82.0,59.1,2.88,18.99
 02/18  14:00:00,6.1,868.2,273.0,275.5,6.7,10.1,82.0,58.9,2.87,19.13
 02/18  15:00:00,6.5,875.2,266.6,281.0,6.7,10.2,82.0,58.7,2.78,19.41
 02/18  16:00:00,6.3,877.5,254.7,281.7,6.7,10.2,82.0,58.6,2.63,19.40
 02/18  17:00:00,5.4,877.5,263.7,270.6,6.7,10.1,82.0,58.5,2.71,18.75
 02/18  18:00:00,3.3,845.6,304.7,244.3,6.7,10.1,82.0,59.1,3.13,17.09
 02/18  19:00:00,1.5,652.2,367.0,215.0,6.7,10.0,82.0,61.0,3.92,15.32
 02/18  20:00:00,1.5,647.2,369.3,209.6,6.7,10.0,82.0,61.1,4.10,15.06
 02/18  21:00:00,1.3,644.5,373.2,208.6,6.7,10.0,82.0,61.2,4.23,14.98
 02/18  22:00:00,0.4,639.6,389.7,196.9,6.7,10.0,82.0,61.1,4.44,14.18
 02/18  23:00:00,-0.4,642.4,398.0,185.6,6.7,10.0,82.0,61.0,4.53,13.45
 02/18  24:00:00,-1.6,648.7,414.5,170.8,6.7,9.9,82.0,60.8,4.69,12.51
 02/19  01:00:00,-2.2,623.4,434.1,158.7,6.7,9.9,82.0,60.9,4.91,11.75
 02/19  02:00:00,-2.6,620.3,446.2,153.5,6.7,9.9,82.0,61.0,5.06,11.44
 02/19  03:00:00,-2.4,618.2,449.3,153.4,6.7,9.9,82.0,61.1,5.12,11.46
 02/19  04:00:00,-1.2,608.6,435.2,169.1,6.7,9.9,82.0,61.2,4.98,12.59
 02/19  05:00:00,-0.6,608.2,433.8,177.3,6.7,10.0,82.0,61.3,4.98,13.10
 02/19  06:00:00,-0.2,615.1,437.0,182.6,6.7,10.0,82.0,61.5,5.06,13.39
 02/19  07:00:00,0.0,612.8,434.1,186.8,6.7,10.0,82.0,61.5,5.06,13.61
 02/19  08:00:00,0.0,600.4,436.2,186.5,6.7,10.0,82.0,61.6,5.09,13.55
 02/19  09:00:00,0.0,723.0,394.2,187.7,6.7,10.0,82.0,61.1,4.57,13.66
 02/19  10:00:00,0.0,726.0,387.4,186.6,6.7,10.0,82.0,61.0,4.44,13.58
 02/19  11:00:00,-0.4,732.3,387.0,183.1,6.7,10.0,82.0,60.9,4.41,13.30
 02/19  12:00:00,-0.9,735.7,391.7,175.8,6.7,10.0,82.0,60.8,4.44,12.78
 02/19  13:00:00,-0.8,738.0,383.8,176.4,6.7,10.0,82.0,60.8,4.34,12.83
 02/19  14:00:00,-0.9,742.8,384.1,176.1,6.7,10.0,82.0,60.8,4.33,12.79
 02/19  15:00:00,-1.5,740.3,386.4,169.3,6.7,10.0,82.0,60.6,4.34,12.34
 02/19  16:00:00,-2.0,736.4,394.1,161.4,6.7,9.9,82.0,60.5,4.40,11.86
 02/19  17:00:00,-2.2,607.0,438.2,157.4,6.7,9.9,82.0,61.0,4.92,11.64
 02/19  18:00:00,-2.6,625.3,452.9,152.6,6.7,9.9,82.0,61.1,5.13,11.33
 02/19  19:00:00,-4.9,647.6,485.8,128.5,6.7,9.8,82.0,61.0,5.53,9.60
 02/19  20:00:00,-6.5,657.7,499.9,101.9,6.7,9.7,82.0,61.2,5.71,7.77
 02/19  21:00:00,-6.0,652.0,495.9,105.1,6.7,9.7,82.0,61.2,5.68,8.14
 02/19  22:00:00,-5.6,646.3,498.9,109.4,6.7,9.8,82.0,61.3,5.74,8.50
 02/19  23:00:00,-5.2,644.7,497.1,114.1,6.7,9.8,82.0,61.4,5.75,8.86
 02/19  24:00:00,-5.0,648.6,496.1,117.5,6.7,9.8,82.0,61.4,5.76,9.10
 02/20  01:00:00,-5.0,646.4,501.4,117.6,6.7,9.8,82.0,61.6,5.84,9.09
 02/20  02:00:00,-5.0,646.9,504.0,117.7,6.7,9.8,82.0,61.6,5.90,9.08
 02/20  03:00:00,-5.0,649.3,508.0,117.7,6.7,9.8,82.0,61.7,5.97,9.07
 02/20  04:00:00,-5.0,652.3,506.9,118.2,6.7,9.8,82.0,61.7,5.97,9.10
 02/20  05:00:00,-6.1,662.1,528.5,107.5,6.7,9.8,82.0,61.8,6.24,8.30
 02/20  06:00:00,-8.1,668.3,554.0,81.5,6.7,9.7,82.0,62.0,6.59,6.34
 02/20  07:00:00,-9.6,664.6,567.9,59.1,6.7,9.6,82.0,62.2,6.80,4.65
 02/20  08:00:00,-8.6,649.1,551.8,68.0,6.7,9.7,82.0,62.2,6.65,5.40
 02/20  09:00:00,-6.4,770.9,452.0,95.8,6.7,9.8,82.0,60.8,5.29,7.53
 02/20  10:00:00,-4.2,763.4,407.7,127.9,6.7,9.8,82.0,60.5,4.62,9.95
 02/20  11:00:00,-2.3,753.2,386.3,152.4,6.7,9.9,82.0,60.5,4.32,11.64
 02/20  12:00:00,-1.3,753.8,391.4,166.7,6.7,9.9,82.0,60.7,4.38,12.48
 02/20  13:00:00,-0.8,758.1,389.2,175.4,6.7,10.0,82.0,60.8,4.36,12.96
 02/20  14:00:00,-0.6,771.8,386.9,179.2,6.7,10.0,82.0,60.8,4.35,13.11
 02/20  15:00:00,-0.9,763.6,390.2,177.4,6.7,10.0,82.0,60.7,4.39,12.92
 02/20  16:00:00,-1.8,753.7,396.4,166.5,6.7,9.9,82.0,60.5,4.43,12.22
 02/20  17:00:00,-2.6,622.4,453.4,153.3,6.7,9.9,82.0,61.1,5.10,11.36
 02/20  18:00:00,-3.1,640.1,468.1,145.6,6.7,9.9,82.0,61.2,5.34,10.84
 02/20  19:00:00,-3.7,646.3,478.1,138.5,6.7,9.9,82.0,61.3,5.49,10.36
 02/20  20:00:00,-3.9,649.2,483.5,133.9,6.7,9.9,82.0,61.4,5.58,10.08
 02/20  21:00:00,-3.9,650.3,485.2,133.7,6.7,9.8,82.0,61.5,5.63,10.10
 02/20  22:00:00,-4.2,651.0,498.0,129.8,6.7,9.9,82.0,61.6,5.80,9.82
 02/20  23:00:00,-4.8,653.5,507.8,122.7,6.7,9.8,82.0,61.7,5.96,9.28
 02/20  24:00:00,-5.7,660.6,514.8,112.2,6.7,9.8,82.0,61.6,6.05,8.55
 02/21  01:00:00,-6.5,679.8,511.7,100.9,6.7,9.7,82.0,61.4,5.98,7.78
 02/21  02:00:00,-8.1,681.0,527.7,82.0,6.7,9.7,82.0,61.3,6.12,6.41
 02/21  03:00:00,-9.2,681.9,540.4,62.2,6.7,9.6,82.0,61.4,6.26,4.94
 02/21  04:00:00,-9.4,683.3,545.5,58.0,6.7,9.6,82.0,61.6,6.35,4.66
 02/21  05:00:00,-10.8,693.2,576.1,49.1,6.7,9.5,82.0,61.9,6.78,3.98
 02/21  06:00:00,-11.3,694.6,580.1,39.6,6.7,9.5,82.0,62.3,6.98,3.26
 02/21  07:00:00,-9.4,680.6,558.0,57.5,6.7,9.6,82.0,62.1,6.72,4.75
 02/21  08:00:00,-7.3,873.7,469.3,81.4,6.7,9.9,82.0,60.9,5.49,6.52
 02/21  09:00:00,-5.6,1095.4,375.7,106.7,6.7,10.0,82.0,59.6,4.20,8.25
 02/21  10:00:00,-3.6,1126.8,326.3,138.9,6.7,9.8,82.0,59.6,3.54,10.67
 02/21  11:00:00,-1.7,1125.9,300.7,163.5,6.7,9.9,82.0,59.9,3.24,12.38
 02/21  12:00:00,-0.8,1142.7,292.5,178.4,6.7,10.0,82.0,60.1,3.17,13.24
 02/21  13:00:00,-0.2,1105.7,294.4,187.8,6.7,10.0,82.0,60.0,3.20,13.74
 02/21  14:00:00,0.7,1145.0,290.6,201.1,6.7,10.0,82.0,60.0,3.16,14.57
 02/21  15:00:00,1.5,1143.0,279.4,212.7,6.7,10.0,82.0,59.9,3.03,15.28
 02/21  16:00:00,2.0,1149.3,262.8,221.0,6.7,10.1,82.0,59.3,2.83,15.79
 02/21  17:00:00,2.2,901.4,314.3,223.9,6.7,10.0,82.0,60.7,3.40,15.98
 02/21  18:00:00,1.9,913.7,342.9,218.5,6.7,10.1,82.0,61.0,3.81,15.49
 02/21  19:00:00,1.0,833.9,360.8,208.5,6.7,10.1,82.0,61.1,4.08,14.73
 02/21  20:00:00,0.6,825.1,365.5,200.7,6.7,10.0,82.0,61.2,4.17,14.25
 02/21  21:00:00,0.6,819.7,371.5,209.1,6.7,9.8,82.0,61.3,4.26,15.36
 02/21  22:00:00,0.6,779.3,374.5,202.5,6.7,9.8,82.0,61.3,4.31,15.36
 02/21  23:00:00,0.9,763.1,375.4,205.6,6.7,9.7,82.0,61.4,4.34,16.04
 02/21  24:00:00,1.1,659.3,405.0,200.4,6.7,9.9,82.0,61.7,4.72,15.55
 02/22  01:00:00,1.1,652.6,407.4,198.0,6.7,10.0,82.0,61.7,4.78,14.66
