Time (HH:MM),GHI (W/m^2),TotCld (tenths)
14:00,833,10
15:00,871,10
16:00,779,9
17:00,527,5
18:00,296,4
19:00,100,2
20:00,2,1
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,3
2:00,0,7
3:00,0,7
4:00,0,0
5:00,0,0
6:00,0,2
7:00,59,2
8:00,272,1
9:00,485,0
10:00,685,0
11:00,847,1
12:00,953,1
13:00,986,0
14:00,958,0
15:00,852,0
16:00,726,0
17:00,520,0
18:00,305,0
19:00,98,1
20:00,1,1
21:00,0,0
22:00,0,0
23:00,0,2
24:00:00,0,0
1:00,0,3
2:00,0,0
3:00,0,2
4:00,0,4
5:00,0,2
6:00,0,1
7:00,80,1
8:00,249,1
9:00,528,1
10:00,687,0
11:00,859,0
12:00,949,0
13:00,985,0
14:00,945,0
15:00,851,0
16:00,730,0
17:00,521,0
18:00,307,0
19:00,101,0
20:00,1,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,82,0
8:00,274,0
9:00,486,0
10:00,684,0
11:00,851,0
12:00,951,0
13:00,985,0
14:00,941,0
15:00,862,0
16:00,726,0
17:00,527,0
18:00,308,0
19:00,98,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,81,0
8:00,280,0
9:00,493,0
10:00,688,0
11:00,863,0
12:00,957,0
13:00,993,0
14:00,946,0
15:00,872,0
16:00,744,0
17:00,520,0
18:00,304,0
19:00,92,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,1
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,2
6:00,0,4
7:00,75,4
8:00,289,4
9:00,498,1
10:00,602,6
11:00,652,6
12:00,954,3
13:00,967,4
14:00,954,4
15:00,859,2
16:00,729,2
17:00,523,2
18:00,268,9
19:00,19,10
20:00,0,10
21:00,0,9
22:00,0,9
23:00,0,9
24:00:00,0,7
1:00,0,9
2:00,0,8
3:00,0,5
4:00,0,2
5:00,0,4
6:00,0,9
7:00,26,7
8:00,101,9
9:00,231,8
10:00,413,7
11:00,628,6
12:00,660,7
13:00,855,7
14:00,844,6
15:00,779,2
16:00,712,2
17:00,546,5
18:00,298,7
19:00,74,8
20:00,2,9
21:00,0,9
22:00,0,9
23:00,0,10
24:00:00,0,10
1:00,0,10
2:00,0,10
3:00,0,10
4:00,0,9
5:00,0,9
6:00,0,10
7:00,32,10
8:00,116,9
9:00,381,7
10:00,584,7
11:00,788,7
12:00,890,2
13:00,975,1
14:00,945,2
15:00,849,0
16:00,709,0
17:00,492,2
18:00,320,7
19:00,50,8
20:00,0,9
21:00,0,10
22:00,0,4
23:00,0,4
24:00:00,0,7
1:00,0,3
2:00,0,9
3:00,0,4
4:00,0,9
5:00,0,9
6:00,2,9
7:00,96,9
8:00,261,8
9:00,466,5
10:00,690,5
11:00,815,6
12:00,882,8
13:00,1051,8
14:00,869,8
15:00,571,7
16:00,496,3
17:00,501,2
18:00,269,3
19:00,72,3
20:00,0,6
21:00,0,3
22:00,0,9
23:00,0,9
24:00:00,0,7
1:00,0,7
2:00,0,4
3:00,0,0
4:00,0,7
5:00,0,7
6:00,0,8
7:00,61,6
8:00,273,3
9:00,490,2
10:00,695,1
11:00,861,0
12:00,966,1
13:00,900,2
14:00,967,2
15:00,852,1
16:00,713,0
17:00,503,0
18:00,283,0
19:00,85,5
20:00,0,6
21:00,0,6
22:00,0,6
23:00,0,9
24:00:00,0,6
1:00,0,7
2:00,0,6
3:00,0,6
4:00,0,7
5:00,0,7
6:00,0,9
7:00,52,9
8:00,144,8
9:00,401,6
10:00,683,2
11:00,817,1
12:00,926,1
13:00,967,1
14:00,912,2
15:00,857,3
16:00,706,2
17:00,497,2
18:00,287,2
19:00,81,3
20:00,0,1
21:00,0,0
22:00,0,10
23:00,0,10
24:00:00,0,10
1:00,0,10
2:00,0,10
3:00,0,10
4:00,0,10
5:00,0,10
6:00,0,10
7:00,13,10
8:00,24,10
9:00,67,10
10:00,290,10
11:00,405,9
12:00,751,7
13:00,796,6
14:00,963,5
15:00,564,5
16:00,536,8
17:00,543,6
18:00,280,3
19:00,78,6
20:00,3,6
21:00,0,4
22:00,0,3
23:00,0,4
24:00:00,0,5
1:00,0,3
2:00,0,3
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,1
7:00,70,0
8:00,262,0
9:00,487,0
10:00,697,1
11:00,764,2
12:00,947,4
13:00,841,5
14:00,959,4
15:00,900,3
16:00,693,3
17:00,503,3
18:00,276,3
19:00,71,2
20:00,0,1
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,2,0
7:00,75,0
8:00,275,0
9:00,501,0
10:00,715,0
11:00,882,0
12:00,978,0
13:00,1019,0
14:00,991,0
15:00,882,0
16:00,700,0
17:00,512,0
18:00,282,0
19:00,70,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,81,0
8:00,285,0
9:00,521,0
10:00,732,0
11:00,899,0
12:00,995,0
13:00,1024,0
14:00,988,0
15:00,886,0
16:00,670,0
17:00,509,0
18:00,286,0
19:00,70,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,1
5:00,0,1
6:00,0,3
7:00,66,3
8:00,276,2
9:00,501,1
10:00,711,1
11:00,850,2
12:00,977,2
13:00,1022,1
14:00,988,1
15:00,786,3
16:00,523,4
17:00,251,4
18:00,220,3
19:00,75,3
20:00,0,1
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,72,0
8:00,269,0
9:00,497,0
10:00,693,0
11:00,870,0
12:00,960,1
13:00,985,2
14:00,963,2
15:00,863,2
16:00,695,5
17:00,482,5
18:00,233,5
19:00,66,2
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,2
3:00,0,3
4:00,0,5
5:00,0,2
6:00,0,2
7:00,65,1
8:00,263,0
9:00,492,0
10:00,703,0
11:00,866,0
12:00,956,0
13:00,989,0
14:00,962,0
15:00,859,0
16:00,691,0
17:00,473,0
18:00,272,0
19:00,62,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,66,0
8:00,261,0
9:00,488,0
10:00,694,0
11:00,858,0
12:00,955,0
13:00,995,0
14:00,964,0
15:00,857,0
16:00,682,0
17:00,448,0
18:00,260,0
19:00,54,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,1
6:00,0,1
7:00,52,1
8:00,211,1
9:00,470,1
10:00,520,2
11:00,652,4
12:00,592,4
13:00,970,4
14:00,815,4
15:00,701,3
16:00,565,4
17:00,429,4
18:00,133,2
19:00,18,1
20:00,0,1
21:00,0,1
22:00,0,3
23:00,0,1
24:00:00,0,1
1:00,0,2
2:00,0,6
3:00,0,8
4:00,0,9
5:00,0,4
6:00,0,6
7:00,61,2
8:00,251,3
9:00,293,6
10:00,419,7
11:00,440,9
12:00,476,9
13:00,342,10
14:00,374,10
15:00,356,10
16:00,299,10
17:00,258,10
18:00,73,10
19:00,43,9
20:00,0,9
21:00,0,8
22:00,0,9
23:00,0,9
24:00:00,0,10
1:00,0,10
2:00,0,10
3:00,0,9
4:00,0,9
5:00,0,9
6:00,0,10
7:00,30,8
8:00,162,6
9:00,388,4
10:00,578,5
11:00,693,5
12:00,888,3
13:00,947,6
14:00,687,8
15:00,346,9
16:00,506,6
17:00,364,7
18:00,142,6
19:00,31,7
20:00,0,6
21:00,0,5
22:00,0,6
23:00,0,5
24:00:00,0,0
1:00,0,2
2:00,0,5
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,1
7:00,44,0
8:00,210,0
9:00,430,0
10:00,632,0
11:00,799,0
12:00,898,0
13:00,962,0
14:00,926,0
15:00,825,0
16:00,659,0
17:00,415,2
18:00,248,3
19:00,47,3
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,53,0
8:00,241,0
9:00,461,0
10:00,670,0
11:00,821,0
12:00,916,0
13:00,955,1
14:00,944,1
15:00,632,2
16:00,711,3
17:00,314,7
18:00,112,7
19:00,28,6
20:00,0,6
21:00,0,6
22:00,0,4
23:00,0,1
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,51,0
8:00,235,0
9:00,455,0
10:00,667,0
11:00,862,0
12:00,999,0
13:00,1065,0
14:00,1009,0
15:00,949,0
16:00,776,1
17:00,466,1
18:00,301,1
19:00,88,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,1
24:00:00,0,1
1:00,0,0
2:00,0,1
3:00,0,1
4:00,0,1
5:00,0,2
6:00,0,3
7:00,47,3
8:00,272,1
9:00,488,1
10:00,690,0
11:00,853,0
12:00,890,0
13:00,935,2
14:00,985,1
15:00,898,1
16:00,726,1
17:00,449,1
18:00,247,6
19:00,65,7
20:00,0,7
21:00,0,1
22:00,0,3
23:00,0,1
24:00:00,0,1
1:00,0,3
2:00,0,3
3:00,0,2
4:00,0,2
5:00,0,2
6:00,0,3
7:00,47,1
8:00,202,1
9:00,454,1
10:00,663,0
11:00,824,0
12:00,919,0
13:00,956,0
14:00,920,0
15:00,829,0
16:00,653,0
17:00,463,0
18:00,230,0
19:00,37,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,1
3:00,0,1
4:00,0,1
5:00,0,2
6:00,0,3
7:00,49,1
8:00,232,0
9:00,454,0
10:00,656,0
11:00,820,0
12:00,918,0
13:00,961,0
14:00,929,0
15:00,833,0
16:00,660,0
17:00,449,0
18:00,226,0
19:00,35,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,49,0
8:00,243,0
9:00,469,0
10:00,664,0
11:00,849,0
12:00,964,0
13:00,1005,0
14:00,963,0
15:00,862,0
16:00,681,0
17:00,470,0
18:00,238,0
19:00,37,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,8
2:00,0,8
3:00,0,8
4:00,0,6
5:00,0,7
6:00,0,6
7:00,42,6
8:00,213,6
9:00,438,4
10:00,625,3
11:00,745,2
12:00,884,1
13:00,942,0
14:00,867,1
15:00,813,1
16:00,647,0
17:00,437,0
18:00,213,0
19:00,44,0
20:00,0,1
21:00,0,4
22:00,0,6
23:00,0,4
24:00:00,0,2
1:00,0,2
2:00,0,2
3:00,0,3
4:00,0,2
5:00,0,1
6:00,0,3
7:00,44,2
8:00,216,3
9:00,450,2
10:00,655,2
11:00,829,2
12:00,958,6
13:00,989,7
14:00,966,7
15:00,841,5
16:00,640,5
17:00,425,4
18:00,204,5
19:00,44,7
20:00,0,7
21:00,0,9
22:00,0,8
23:00,0,8
24:00:00,0,8
1:00,0,7
2:00,0,7
3:00,0,5
4:00,0,4
5:00,0,7
6:00,0,8
7:00,56,8
8:00,134,8
9:00,231,7
10:00,625,6
11:00,778,7
12:00,717,7
13:00,944,7
14:00,630,8
15:00,526,10
16:00,395,10
17:00,203,10
18:00,158,10
19:00,52,9
20:00,0,10
21:00,0,7
22:00,0,9
23:00,0,10
24:00:00,0,10
1:00,0,10
2:00,0,10
3:00,0,10
4:00,0,10
5:00,0,10
6:00,0,8
7:00,32,8
8:00,129,10
9:00,301,10
10:00,522,9
11:00,587,8
12:00,603,9
13:00,821,7
14:00,894,7
15:00,750,6
16:00,604,3
17:00,379,3
18:00,177,3
19:00,33,8
20:00,0,4
21:00,0,4
22:00,0,2
23:00,0,0
24:00:00,0,3
1:00,0,4
2:00,0,4
3:00,0,6
4:00,0,8
5:00,0,8
6:00,0,8
7:00,45,8
8:00,203,4
9:00,466,2
10:00,649,1
11:00,785,1
12:00,896,0
13:00,945,0
14:00,921,0
15:00,813,0
16:00,652,0
17:00,451,0
18:00,213,1
19:00,49,1
20:00,0,0
21:00,0,1
22:00,0,1
23:00,0,2
24:00:00,0,2
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,41,0
8:00,212,0
9:00,415,1
10:00,604,1
11:00,802,0
12:00,876,0
13:00,845,1
14:00,881,2
15:00,751,2
16:00,600,3
17:00,421,2
18:00,192,2
19:00,38,2
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,46,0
8:00,227,0
9:00,453,0
10:00,658,0
11:00,826,0
12:00,929,0
13:00,961,0
14:00,920,0
15:00,810,0
16:00,644,0
17:00,433,0
18:00,204,0
19:00,41,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,2
5:00,0,2
6:00,0,2
7:00,53,1
8:00,241,1
9:00,472,2
10:00,673,1
11:00,835,1
12:00,935,1
13:00,967,0
14:00,925,0
15:00,816,0
16:00,651,0
17:00,440,0
18:00,211,0
19:00,43,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,52,1
8:00,240,1
9:00,427,4
10:00,618,5
11:00,834,6
12:00,935,7
13:00,932,7
14:00,833,6
15:00,759,8
16:00,607,8
17:00,407,8
18:00,192,7
19:00,42,3
20:00,0,2
21:00,0,1
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,44,0
8:00,225,0
9:00,454,2
10:00,665,3
11:00,780,3
12:00,848,5
13:00,858,7
14:00,774,8
15:00,702,7
16:00,586,7
17:00,349,8
18:00,163,9
19:00,19,9
20:00,0,9
21:00,0,8
22:00,0,10
23:00,0,10
24:00:00,0,8
1:00,0,6
2:00,0,4
3:00,0,6
4:00,0,6
5:00,0,7
6:00,0,7
7:00,45,7
8:00,204,5
9:00,454,1
10:00,663,1
11:00,828,2
12:00,923,2
13:00,954,0
14:00,915,0
15:00,803,0
16:00,633,0
17:00,423,0
18:00,193,0
19:00,35,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,51,3
8:00,239,6
9:00,477,7
10:00,691,7
11:00,780,6
12:00,844,6
13:00,859,5
14:00,903,3
15:00,800,1
16:00,630,2
17:00,340,1
18:00,190,1
19:00,18,6
20:00,0,9
21:00,0,8
22:00,0,6
23:00,0,7
24:00:00,0,7
1:00,0,8
2:00,0,8
3:00,0,6
4:00,0,9
5:00,0,9
6:00,0,8
7:00,30,8
8:00,122,8
9:00,370,6
10:00,580,3
11:00,769,1
12:00,862,1
13:00,890,0
14:00,865,0
15:00,764,0
16:00,590,0
17:00,382,0
18:00,158,0
19:00,27,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,46,0
8:00,221,0
9:00,448,0
10:00,653,0
11:00,811,0
12:00,905,0
13:00,934,0
14:00,896,0
15:00,787,0
16:00,617,0
17:00,403,0
18:00,176,0
19:00,30,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,46,0
8:00,223,0
9:00,451,0
10:00,654,0
11:00,810,0
12:00,906,0
13:00,933,0
14:00,889,0
15:00,777,0
16:00,611,0
17:00,401,0
18:00,174,0
19:00,31,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,2
1:00,0,3
2:00,0,3
3:00,0,3
4:00,0,4
5:00,0,4
6:00,0,5
7:00,37,6
8:00,196,8
9:00,406,7
10:00,611,8
11:00,698,8
12:00,751,6
13:00,743,7
14:00,602,9
15:00,590,9
16:00,544,9
17:00,155,10
18:00,96,10
19:00,29,9
20:00,0,7
21:00,0,7
22:00,0,7
23:00,0,9
24:00:00,0,4
1:00,0,3
2:00,0,5
3:00,0,5
4:00,0,3
5:00,0,6
6:00,0,8
7:00,44,9
8:00,194,8
9:00,282,8
10:00,589,7
11:00,678,8
12:00,763,7
13:00,856,7
14:00,562,7
15:00,584,6
16:00,536,6
17:00,394,5
18:00,150,5
19:00,19,2
20:00,0,1
21:00,0,1
22:00,0,0
23:00,0,0
24:00:00,0,3
1:00,0,4
2:00,0,6
3:00,0,6
4:00,0,4
5:00,0,5
6:00,0,3
7:00,42,0
8:00,204,0
9:00,429,0
10:00,628,0
11:00,787,0
12:00,880,0
13:00,905,0
14:00,866,0
15:00,760,0
16:00,590,0
17:00,335,1
18:00,155,0
19:00,24,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,4
3:00,0,4
4:00,0,4
5:00,0,3
6:00,0,2
7:00,45,0
8:00,217,0
9:00,440,0
10:00,641,0
11:00,795,0
12:00,888,0
13:00,921,0
14:00,877,0
15:00,767,0
16:00,598,0
17:00,386,0
18:00,160,0
19:00,27,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,40,0
8:00,201,0
9:00,427,0
10:00,628,0
11:00,785,0
12:00,878,1
13:00,910,1
14:00,865,0
15:00,753,1
16:00,586,2
17:00,356,6
18:00,129,6
19:00,20,6
20:00,0,8
21:00,0,8
22:00,0,9
23:00,0,8
24:00:00,0,8
1:00,0,9
2:00,0,7
3:00,0,8
4:00,0,9
5:00,0,7
6:00,0,8
7:00,28,9
8:00,162,9
9:00,376,8
10:00,529,4
11:00,632,6
12:00,780,7
13:00,894,8
14:00,792,9
15:00,655,9
16:00,483,9
17:00,188,9
18:00,111,9
19:00,12,7
20:00,0,10
21:00,0,10
22:00,0,10
23:00,0,10
24:00:00,0,10
1:00,0,10
2:00,0,7
3:00,0,4
4:00,0,3
5:00,0,2
6:00,0,7
7:00,40,9
8:00,184,7
9:00,374,6
10:00,570,4
11:00,659,6
12:00,562,9
13:00,820,7
14:00,744,7
15:00,656,7
16:00,292,9
17:00,125,10
18:00,44,10
19:00,8,10
20:00,0,10
21:00,0,10
22:00,0,10
23:00,0,10
24:00:00,0,6
1:00,0,3
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,3
6:00,0,6
7:00,25,8
8:00,145,8
9:00,296,7
10:00,217,9
11:00,356,9
12:00,755,6
13:00,719,6
14:00,774,5
15:00,683,4
16:00,497,4
17:00,323,3
18:00,96,6
19:00,10,7
20:00,0,8
21:00,0,9
22:00,0,5
23:00,0,3
24:00:00,0,5
1:00,0,3
2:00,0,1
3:00,0,3
4:00,0,3
5:00,0,3
6:00,0,3
7:00,33,4
8:00,152,6
9:00,412,8
10:00,449,9
11:00,734,7
12:00,752,4
13:00,822,2
14:00,735,2
15:00,652,4
16:00,502,5
17:00,296,7
18:00,110,7
19:00,11,8
20:00,0,6
21:00,0,5
22:00,0,5
23:00,0,2
24:00:00,0,2
1:00,0,4
2:00,0,2
3:00,0,0
4:00,0,0
5:00,0,2
6:00,0,4
7:00,31,4
8:00,175,2
9:00,403,2
10:00,611,0
11:00,758,0
12:00,852,0
13:00,878,0
14:00,828,0
15:00,684,2
16:00,502,1
17:00,344,0
18:00,128,0
19:00,17,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,31,0
8:00,174,0
9:00,390,0
10:00,589,0
11:00,746,0
12:00,836,0
13:00,862,0
14:00,768,1
15:00,670,1
16:00,494,0
17:00,315,0
18:00,105,0
19:00,10,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,35,0
8:00,187,0
9:00,407,0
10:00,607,0
11:00,760,0
12:00,849,0
13:00,870,0
14:00,823,0
15:00,712,1
16:00,539,0
17:00,303,1
18:00,102,1
19:00,10,3
20:00,0,8
21:00,0,2
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,3
7:00,31,5
8:00,160,5
9:00,350,4
10:00,533,6
11:00,707,7
12:00,851,4
13:00,815,4
14:00,830,3
15:00,696,2
16:00,542,2
17:00,317,3
18:00,96,6
19:00,10,7
20:00,0,8
21:00,0,8
22:00,0,4
23:00,0,3
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,2
4:00,0,3
5:00,0,0
6:00,0,0
7:00,37,0
8:00,191,0
9:00,409,0
10:00,607,0
11:00,758,0
12:00,850,0
13:00,867,0
14:00,823,0
15:00,711,0
16:00,541,0
17:00,329,0
18:00,111,0
19:00,9,2
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,37,0
8:00,189,0
9:00,409,0
10:00,604,0
11:00,753,0
12:00,842,0
13:00,864,0
14:00,816,0
15:00,703,0
16:00,532,0
17:00,306,1
18:00,109,2
19:00,12,2
20:00,0,2
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,27,0
8:00,180,0
9:00,394,0
10:00,597,0
11:00,752,0
12:00,844,0
13:00,874,0
14:00,829,0
15:00,691,0
16:00,542,0
17:00,300,0
18:00,56,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,28,0
8:00,184,1
9:00,404,1
10:00,607,1
11:00,637,1
12:00,782,1
13:00,784,1
14:00,827,1
15:00,701,2
16:00,598,3
17:00,344,3
18:00,71,3
19:00,1,4
20:00,0,4
21:00,0,3
22:00,0,2
23:00,0,2
24:00:00,0,3
1:00,0,5
2:00,0,5
3:00,0,3
4:00,0,3
5:00,0,3
6:00,0,3
7:00,8,4
8:00,156,4
9:00,440,5
10:00,381,7
11:00,352,8
12:00,526,8
13:00,415,9
14:00,446,10
15:00,204,10
16:00,66,10
17:00,30,10
18:00,6,10
19:00,0,10
20:00,0,9
21:00,0,7
22:00,0,9
23:00,0,9
24:00:00,0,9
1:00,0,9
2:00,0,10
3:00,0,10
4:00,0,10
5:00,0,10
6:00,0,10
7:00,11,10
8:00,61,10
9:00,92,10
10:00,266,10
11:00,345,10
12:00,314,10
13:00,134,10
14:00,162,10
15:00,130,10
16:00,104,10
17:00,89,10
18:00,58,10
19:00,0,10
20:00,0,10
21:00,0,10
22:00,0,10
23:00,0,10
24:00:00,0,10
1:00,0,10
2:00,0,10
3:00,0,10
4:00,0,10
5:00,0,10
6:00,0,10
7:00,4,9
8:00,65,7
9:00,206,5
10:00,539,2
11:00,630,3
12:00,517,8
13:00,928,8
14:00,755,6
15:00,550,6
16:00,482,3
17:00,152,4
18:00,22,6
19:00,0,3
20:00,0,2
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,21,0
8:00,161,1
9:00,358,0
10:00,562,0
11:00,650,0
12:00,792,0
13:00,815,0
14:00,767,1
15:00,642,1
16:00,485,0
17:00,260,1
18:00,44,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,19,0
8:00,152,0
9:00,346,0
10:00,539,0
11:00,683,0
12:00,786,0
13:00,824,0
14:00,803,1
15:00,651,1
16:00,488,0
17:00,268,0
18:00,46,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,1
1:00,0,1
2:00,0,1
3:00,0,1
4:00,0,2
5:00,0,2
6:00,0,2
7:00,19,2
8:00,166,2
9:00,359,2
10:00,546,0
11:00,710,0
12:00,808,0
13:00,814,0
14:00,797,1
15:00,670,1
16:00,484,0
17:00,266,0
18:00,44,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,19,0
8:00,161,0
9:00,365,0
10:00,567,0
11:00,717,0
12:00,811,0
13:00,814,0
14:00,795,0
15:00,674,0
16:00,478,0
17:00,259,0
18:00,44,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,17,0
8:00,158,0
9:00,363,0
10:00,558,0
11:00,714,0
12:00,803,0
13:00,817,0
14:00,781,0
15:00,664,0
16:00,471,1
17:00,255,1
18:00,40,2
19:00,0,2
20:00,0,0
21:00,0,1
22:00,0,4
23:00,0,6
24:00:00,0,6
1:00,0,6
2:00,0,5
3:00,0,5
4:00,0,5
5:00,0,6
6:00,0,5
7:00,23,7
8:00,150,7
9:00,284,8
10:00,524,7
11:00,712,3
12:00,808,3
13:00,841,5
14:00,733,8
15:00,516,10
16:00,357,9
17:00,184,8
18:00,30,8
19:00,0,8
20:00,0,7
21:00,0,7
22:00,0,8
23:00,0,8
24:00:00,0,7
1:00,0,7
2:00,0,8
3:00,0,8
4:00,0,8
5:00,0,7
6:00,0,6
7:00,20,8
8:00,138,9
9:00,320,8
10:00,540,9
11:00,651,9
12:00,695,10
13:00,799,9
14:00,644,8
15:00,633,7
16:00,411,9
17:00,208,9
18:00,34,9
19:00,0,8
20:00,0,8
21:00,0,8
22:00,0,8
23:00,0,7
24:00:00,0,8
1:00,0,6
2:00,0,7
3:00,0,6
4:00,0,5
5:00,0,6
6:00,0,5
7:00,20,8
8:00,138,4
9:00,336,4
10:00,513,5
11:00,672,6
12:00,747,7
13:00,786,4
14:00,731,3
15:00,527,3
16:00,416,4
17:00,233,6
18:00,53,6
19:00,0,4
20:00,0,5
21:00,0,5
22:00,0,7
23:00,0,7
24:00:00,0,7
1:00,0,4
2:00,0,6
3:00,0,7
4:00,0,3
5:00,0,2
6:00,0,2
7:00,14,1
8:00,150,1
9:00,354,1
10:00,546,1
11:00,700,1
12:00,790,0
